id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
10,create  Feature  Maps,int  Layer  D  Dimensions  Feature  Maps  Layer,void,,add  Feature  Map,Feature  Maps  Layer,serial  Version  U  I  D  kernel  map  Dimensions  feature  Maps,Feature  Maps  Layer  Feature  Maps  Layer  Feature  Maps  Layer  add  Feature  Map  get  Feature  Map  get  Number  Of  Maps  get  Neuron  At  get  Neurons  Count  calculate  get  Kernel  get  Map  Dimensions  connect  Maps,Kernel  Kernel  Layer  D  Dimensions  Kernel  Layer  D  Dimensions  int  Neuron  Properties  Layer  D  int  int  int  int  Layer  D  Layer  D,Neuron  Properties,serial  Version  U  I  D,Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  init  Keys  get  Input  Function  get  Transfer  Function  get  Neuron  Type  get  Transfer  Function  Properties  set  Property,Neuron  Neuron  Transfer  Function  Neuron  Input  Function  Transfer  Function  Neuron  Transfer  Function  Type  Transfer  Function  Type  boolean  String  Object  int  Layer  D  Dimensions  Feature  Maps  Layer,0,0
11,create  Feature  Maps,int  Layer  D  Dimensions  Feature  Maps  Layer,void,,add  Feature  Map,Neuron  Properties,serial  Version  U  I  D,Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  init  Keys  get  Input  Function  get  Transfer  Function  get  Neuron  Type  get  Transfer  Function  Properties  set  Property,Neuron  Neuron  Transfer  Function  Neuron  Input  Function  Transfer  Function  Neuron  Transfer  Function  Type  Transfer  Function  Type  boolean  String  Object  int  Layer  D  Dimensions  Feature  Maps  Layer,Feature  Maps  Layer,serial  Version  U  I  D  kernel  map  Dimensions  feature  Maps,Feature  Maps  Layer  Feature  Maps  Layer  Feature  Maps  Layer  add  Feature  Map  get  Feature  Map  get  Number  Of  Maps  get  Neuron  At  get  Neurons  Count  calculate  get  Kernel  get  Map  Dimensions  connect  Maps,Kernel  Kernel  Layer  D  Dimensions  Kernel  Layer  D  Dimensions  int  Neuron  Properties  Layer  D  int  int  int  int  Layer  D  Layer  D,1,1
12,get  K  Nearest  Neighbours,int  K  Nearest  Neighbour,K  Vector,,get  Data  Set  distance  From  set  Distance  get  get  Data  Set  get  Distance  size  get  Data  Set  get  Distance  get  get  Data  Set  get  get  Data  Set  get  Distance  get  get  Data  Set  set  get  Data  Set  get  get  Data  Set  set  get  Data  Set  get  get  Data  Set,K  Nearest  Neighbour,data  Set,get  Data  Set  set  Data  Set,List  K  Vector,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,0,0
13,get  K  Nearest  Neighbours,int  K  Nearest  Neighbour,K  Vector,,get  Data  Set  distance  From  set  Distance  get  get  Data  Set  get  Distance  size  get  Data  Set  get  Distance  get  get  Data  Set  get  get  Data  Set  get  Distance  get  get  Data  Set  set  get  Data  Set  get  get  Data  Set  set  get  Data  Set  get  get  Data  Set,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,K  Nearest  Neighbour,data  Set,get  Data  Set  set  Data  Set,List  K  Vector,1,1
14,assign  Vector,K  Vector,void,,get  Cluster  set  Cluster  add,Cluster,centroid  vectors,Cluster  get  Centroid  set  Centroid  remove  Point  get  Points  get  Avg  Sum  equals  size,K  Vector  K  Vector  Object  K  Vector,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance  get  K  Nearest  Neighbours,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,0,0
15,assign  Vector,K  Vector,void,,get  Cluster  set  Cluster  add,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance  get  K  Nearest  Neighbours,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,Cluster,centroid  vectors,Cluster  get  Centroid  set  Centroid  remove  Point  get  Points  get  Avg  Sum  equals  size,K  Vector  K  Vector  Object  K  Vector,1,0
16,get  Nearest  Cluster,K  Vector,Cluster,,distance  From  get  Centroid,K  Means  Clustering,data  Set  data  Vectors  number  Of  Clusters  clusters  log,K  Means  Clustering  K  Means  Clustering  init  Clusters  do  Clustering  recalculate  Centroids  get  Data  Set  set  Data  Set  set  Number  Of  Clusters  get  Clusters  get  Log,Data  Set  Data  Set  int  K  Vector  Data  Set  int,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance  get  K  Nearest  Neighbours,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,0,0
17,get  Nearest  Cluster,K  Vector,Cluster,,distance  From  get  Centroid,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance  get  K  Nearest  Neighbours,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,K  Means  Clustering,data  Set  data  Vectors  number  Of  Clusters  clusters  log,K  Means  Clustering  K  Means  Clustering  init  Clusters  do  Clustering  recalculate  Centroids  get  Data  Set  set  Data  Set  set  Number  Of  Clusters  get  Clusters  get  Log,Data  Set  Data  Set  int  K  Vector  Data  Set  int,1,0
18,calculate  Sigma,K  Vector  K  Vector,double,,pow  distance  From  sqrt,R  B  F  Learning,k,on  Start,K  Vector  K  Vector,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance  get  K  Nearest  Neighbours,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,0,0
19,calculate  Sigma,K  Vector  K  Vector,double,,pow  distance  From  sqrt,K  Vector,values  cluster  distance,K  Vector  K  Vector  set  Value  At  get  Value  At  get  Values  set  Values  get  Cluster  set  Cluster  get  Intensity  distance  From  size  to  String  get  Distance  set  Distance  get  K  Nearest  Neighbours,int  double  int  double  int  double  Cluster  K  Vector  double  int  K  Nearest  Neighbour,R  B  F  Learning,k,on  Start,K  Vector  K  Vector,1,0
20,adjust  Cell  Weights,Neuron  int,void,,get  Input  Connections  get  Input  get  Value  get  Weight  inc  get  Weight,Kohonen  Learning,serial  Version  U  I  D  learning  Rate  iterations  dec  Step  map  Size  n  R  current  Iteration,Kohonen  Learning  learn  learn  Pattern  get  Closest  is  Neighbor  get  Learning  Rate  set  Learning  Rate  set  Iterations  get  Iteration  get  Map  Size  set  Neural  Network,Data  Set  Data  Set  Row  int  Neuron  int  int  int  int  double  int  int  Neural  Network,Neuron,serial  Version  U  I  D  parent  Layer  input  Connections  out  Connections  net  Input  output  error  input  Function  transfer  Function  label,Neuron  Neuron  calculate  reset  set  Input  get  Net  Input  get  Output  has  Input  Connections  has  Output  Connection  To  has  Input  Connection  From  add  Input  Connection  add  Input  Connection  add  Input  Connection  add  Output  Connection  get  Input  Connections  get  Out  Connections  remove  Input  Connection  remove  Output  Connection  remove  Input  Connection  From  remove  Output  Connection  To  remove  All  Input  Connections  remove  All  Output  Connections  remove  All  Connections  get  Connection  From  set  Input  Function  set  Transfer  Function  get  Input  Function  get  Transfer  Function  set  Parent  Layer  get  Parent  Layer  get  Weights  get  Error  set  Error  set  Output  initialize  Weights  get  Label  set  Label  remove  Neuron,Input  Function  Transfer  Function  double  Neuron  Neuron  Connection  Neuron  Neuron  double  Connection  Connection  Connection  Neuron  Neuron  Neuron  Input  Function  Transfer  Function  Layer  double  double  double  String  Layer,0,0
21,adjust  Cell  Weights,Neuron  int,void,,get  Input  Connections  get  Input  get  Value  get  Weight  inc  get  Weight,Neuron,serial  Version  U  I  D  parent  Layer  input  Connections  out  Connections  net  Input  output  error  input  Function  transfer  Function  label,Neuron  Neuron  calculate  reset  set  Input  get  Net  Input  get  Output  has  Input  Connections  has  Output  Connection  To  has  Input  Connection  From  add  Input  Connection  add  Input  Connection  add  Input  Connection  add  Output  Connection  get  Input  Connections  get  Out  Connections  remove  Input  Connection  remove  Output  Connection  remove  Input  Connection  From  remove  Output  Connection  To  remove  All  Input  Connections  remove  All  Output  Connections  remove  All  Connections  get  Connection  From  set  Input  Function  set  Transfer  Function  get  Input  Function  get  Transfer  Function  set  Parent  Layer  get  Parent  Layer  get  Weights  get  Error  set  Error  set  Output  initialize  Weights  get  Label  set  Label  remove  Neuron,Input  Function  Transfer  Function  double  Neuron  Neuron  Connection  Neuron  Neuron  double  Connection  Connection  Connection  Neuron  Neuron  Neuron  Input  Function  Transfer  Function  Layer  double  double  double  String  Layer,Kohonen  Learning,serial  Version  U  I  D  learning  Rate  iterations  dec  Step  map  Size  n  R  current  Iteration,Kohonen  Learning  learn  learn  Pattern  get  Closest  is  Neighbor  get  Learning  Rate  set  Learning  Rate  set  Iterations  get  Iteration  get  Map  Size  set  Neural  Network,Data  Set  Data  Set  Row  int  Neuron  int  int  int  int  double  int  int  Neural  Network,1,0
22,create  Network,List  Integer  Neuron  Properties,void,,set  Network  Type  create  Layer  get  has  Property  get  Property  add  Neuron  add  Layer  size  get  create  Layer  size  add  Neuron  add  Layer  full  Connect  set  Default  I  O  set  Learning  Rule  randomize  Weights,Multi  Layer  Perceptron,serial  Version  U  I  D,Multi  Layer  Perceptron  Multi  Layer  Perceptron  Multi  Layer  Perceptron  Multi  Layer  Perceptron  Multi  Layer  Perceptron  connect  Inputs  To  Outputs,List  Integer  int  Transfer  Function  Type  int  List  Integer  Transfer  Function  Type  List  Integer  Neuron  Properties  List  Integer  Neuron  Properties,Neuron  Properties,serial  Version  U  I  D,Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  init  Keys  get  Input  Function  get  Transfer  Function  get  Neuron  Type  get  Transfer  Function  Properties  set  Property  create  Feature  Maps,Neuron  Neuron  Transfer  Function  Neuron  Input  Function  Transfer  Function  Neuron  Transfer  Function  Type  Transfer  Function  Type  boolean  String  Object  int  Layer  D  Dimensions  Feature  Maps  Layer,0,0
23,create  Network,List  Integer  Neuron  Properties,void,,set  Network  Type  create  Layer  get  has  Property  get  Property  add  Neuron  add  Layer  size  get  create  Layer  size  add  Neuron  add  Layer  full  Connect  set  Default  I  O  set  Learning  Rule  randomize  Weights,Neuron  Properties,serial  Version  U  I  D,Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  Neuron  Properties  init  Keys  get  Input  Function  get  Transfer  Function  get  Neuron  Type  get  Transfer  Function  Properties  set  Property  create  Feature  Maps,Neuron  Neuron  Transfer  Function  Neuron  Input  Function  Transfer  Function  Neuron  Transfer  Function  Type  Transfer  Function  Type  boolean  String  Object  int  Layer  D  Dimensions  Feature  Maps  Layer,Multi  Layer  Perceptron,serial  Version  U  I  D,Multi  Layer  Perceptron  Multi  Layer  Perceptron  Multi  Layer  Perceptron  Multi  Layer  Perceptron  Multi  Layer  Perceptron  connect  Inputs  To  Outputs,List  Integer  int  Transfer  Function  Type  int  List  Integer  Transfer  Function  Type  List  Integer  Neuron  Properties  List  Integer  Neuron  Properties,1,0
24,randomize,Neural  Network,void,,get  Layers  randomize,Weights  Randomizer,random  Generator,Weights  Randomizer  Weights  Randomizer  get  Random  Generator  set  Random  Generator  randomize  randomize  next  Random  Weight,Random  Random  Neural  Network  Layer  Neuron,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,0,0
25,randomize,Neural  Network,void,,get  Layers  randomize,Layer,serial  Version  U  I  D  parent  Network  neurons  label,Layer  Layer  Layer  set  Parent  Network  get  Parent  Network  get  Neurons  add  Neuron  add  Neuron  set  Neuron  remove  Neuron  At  remove  All  Neurons  get  Neuron  At  index  Of  get  Neurons  Count  calculate  reset  initialize  Weights  get  Label  set  Label  is  Empty,int  int  Neuron  Properties  Neural  Network  Neuron  int  Neuron  int  Neuron  int  int  Neuron  double  String,Weights  Randomizer,random  Generator,Weights  Randomizer  Weights  Randomizer  get  Random  Generator  set  Random  Generator  randomize  randomize  next  Random  Weight,Random  Random  Neural  Network  Layer  Neuron,1,0
