id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
66,generate  Hashed  Fk  Name,String  Identifier  List  Identifier  Naming  Helper,String,,is  Empty  to  Array  size  generate  Hashed  Fk  Name,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  compare  generate  Hashed  Constraint  Name  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,0,0
67,generate  Hashed  Fk  Name,String  Identifier  List  Identifier  Naming  Helper,String,,is  Empty  to  Array  size  generate  Hashed  Fk  Name,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  compare  generate  Hashed  Constraint  Name  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,1,1
68,generate  Hashed  Fk  Name,String  Identifier  List  Identifier  Naming  Helper,String,,is  Empty  to  Array  size  generate  Hashed  Fk  Name,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  compare  generate  Hashed  Constraint  Name  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,0,0
69,generate  Hashed  Fk  Name,String  Identifier  List  Identifier  Naming  Helper,String,,is  Empty  to  Array  size  generate  Hashed  Fk  Name,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  compare  generate  Hashed  Constraint  Name  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,1,1
70,generate  Hashed  Constraint  Name,String  Identifier  Identifier,String,,clone  sort,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  generate  Hashed  Fk  Name  compare  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To  generate  Hashed  Fk  Name,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,0,0
71,generate  Hashed  Constraint  Name,String  Identifier  Identifier,String,,clone  sort,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To  generate  Hashed  Fk  Name,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  generate  Hashed  Fk  Name  compare  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,1,0
72,generate  Hashed  Constraint  Name,String  Identifier  Identifier,String,,clone  sort,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  generate  Hashed  Fk  Name  compare  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To  generate  Hashed  Fk  Name,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,0,0
73,generate  Hashed  Constraint  Name,String  Identifier  Identifier,String,,clone  sort,Identifier,text  is  Quoted,to  Identifier  to  Identifier  is  Quoted  Identifier  Identifier  get  Text  is  Quoted  render  render  get  Canonical  Name  to  String  equals  hash  Code  are  Equal  quote  compare  To  generate  Hashed  Fk  Name,String  String  boolean  String  String  boolean  String  Dialect  Object  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  Naming  Helper,Naming  Helper,instance  charset,with  Charset  Naming  Helper  Naming  Helper  generate  Hashed  Fk  Name  compare  compare  generate  Hashed  Constraint  Name  hashed  Name,String  String  String  Identifier  Identifier  Identifier  Identifier  Identifier  String  Identifier  Identifier  Identifier  Identifier  String  Identifier  List  Identifier  String,1,0
74,apply  Caching,Caching  Root  Class  Model  Binder,void,,get  Requested  get  Shared  Cache  Mode  get  Building  Options  get  Implicit  Cache  Access  Type  get  Building  Options  get  Requested  get  Access  Type  set  Cache  Concurrency  Strategy  get  External  Name  get  Access  Type  set  Cache  Concurrency  Strategy  get  External  Name  get  Implicit  Cache  Access  Type  get  Building  Options  set  Cache  Region  Name  get  Region  set  Lazy  Properties  Cacheable  is  Cache  Lazy  Properties  set  Cached  get  Requested,Model  Binder,log  metadata  Building  Context  database  object  Name  Normalizer  implicit  Naming  Strategy  relational  Object  Binder  count  id  mapper  path  part  count  Type  Resolution  type  Name  parameters  Delayed  Property  Reference  Handler  Impl  referenced  Entity  Name  referenced  Property  Name  is  Unique  source  Element  Synopsis  property  Ref  Origin  Abstract  Plural  Attribute  Second  Pass  mapping  Document  plural  Attribute  Source  collection  Binding  Plural  Attribute  List  Second  Pass  Plural  Attribute  Set  Second  Pass  Plural  Attribute  Map  Second  Pass  Plural  Attribute  Bag  Second  Pass  Plural  Attribute  Id  Bag  Second  Pass  Plural  Attribute  Array  Second  Pass  Plural  Attribute  Primitive  Array  Second  Pass  Many  To  One  Column  Binder  mapping  Document  many  To  One  Source  many  To  One  Binding  referenced  Entity  Name  all  Columns  Named  Many  To  One  Fk  Second  Pass  mapping  Document  many  To  One  Binding  referenced  Entity  Name  referenced  Entity  Attribute  Name  Natural  Id  Unique  Key  Binder  Impl  mapping  Document  entity  Binding  attribute  Bindings,prepare  Model  Binder  get  Building  Context  finish  Up  bind  Entity  Hierarchy  bind  Root  Entity  bind  Entity  Identifier  bind  Basic  Entity  Values  bind  Discriminator  Subclass  Entities  bind  Discriminator  Subclass  Entity  bind  Joined  Subclass  Entities  bind  Joined  Subclass  Entity  determine  Implicit  Name  bind  Union  Subclass  Entities  bind  Union  Subclass  Entity  bind  Simple  Entity  Identifier  determine  Implicit  Name  get  Entity  Naming  get  Identifier  Attribute  Path  get  Building  Context  make  Identifier  bind  Aggregated  Composite  Entity  Identifier  extract  Id  Class  Name  bind  Non  Aggregated  Composite  Entity  Identifier  extract  Id  Class  Name  finish  Binding  Composite  Identifier  bind  Entity  Version  determine  Implicit  Name  bind  Entity  Discriminator  determine  Implicit  Name  bind  All  Entity  Attributes  handle  Natural  Id  Binding  create  Plural  Attribute  bind  Collection  Metadata  determine  Table  determine  Table  determine  Table  bind  Secondary  Table  determine  Implicit  Name  create  Embedded  Attribute  get  Property  Accessor  Name  create  Basic  Attribute  determine  Implicit  Name  resolve  Lob  is  Lob  create  One  To  One  Attribute  handle  Property  Reference  register  Delayed  Property  Reference  Handler  bind  One  To  One  create  Many  To  One  Attribute  bind  Many  To  One  Attribute  create  Any  Association  Attribute  bind  Any  determine  Implicit  Name  determine  Implicit  Name  prepare  Value  Type  Via  Reflection  bind  Property  bind  Component  extract  Explicit  Component  Class  Name  bind  Component  prepare  Component  Type  bind  All  Composite  Attributes  bind  Simple  Value  Type  Type  Resolution  resolve  Type  bind  Entity  Table  Specification  get  Entity  Naming  get  Building  Context  determine  Catalog  Name  determine  Schema  Name  bind  Custom  Sql  bind  Custom  Sql  register  Second  Pass  Delayed  Property  Reference  Handler  Impl  process  Abstract  Plural  Attribute  Second  Pass  get  Mapping  Document  get  Plural  Attribute  Source  get  Collection  Binding  do  Second  Pass  columns  bind  Collection  Table  get  Owning  Physical  Table  Name  get  Owning  Entity  Naming  get  Owning  Attribute  Path  get  Building  Context  create  Back  References  bind  Collection  Key  determine  Implicit  Name  bind  Collection  Identifier  determine  Implicit  Name  bind  Collection  Index  bind  Collection  Element  determine  Implicit  Name  determine  Implicit  Name  use  Entity  Where  Clause  For  Collections  Plural  Attribute  List  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  Plural  Attribute  Set  Second  Pass  Plural  Attribute  Map  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  Plural  Attribute  Bag  Second  Pass  Plural  Attribute  Id  Bag  Second  Pass  Plural  Attribute  Array  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  create  Index  Back  Ref  Plural  Attribute  Primitive  Array  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  bind  List  Or  Array  Index  determine  Implicit  Name  get  Plural  Attribute  Path  get  Building  Context  bind  Map  Key  determine  Implicit  Name  determine  Implicit  Name  get  Plural  Attribute  Path  get  Building  Context  Many  To  One  Column  Binder  can  Process  Immediately  do  Second  Pass  determine  Implicit  Name  determine  Implicit  Name  get  Attribute  Path  is  Collection  Element  get  Building  Context  Many  To  One  Fk  Second  Pass  get  Referenced  Entity  Name  is  In  Primary  Key  do  Second  Pass  can  Process  Immediately  Natural  Id  Unique  Key  Binder  Impl  add  Attribute  Binding  process  get  Table  Name  get  Column  Names  get  Building  Context  get  User  Provided  Identifier,Metadata  Building  Context  Metadata  Building  Context  Metadata  Building  Context  Entity  Hierarchy  Source  Impl  Entity  Hierarchy  Source  Impl  Root  Class  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Mapping  Document  Abstract  Entity  Source  Impl  Persistent  Class  Abstract  Entity  Source  Impl  Persistent  Class  Subclass  Entity  Source  Impl  Single  Table  Subclass  Abstract  Entity  Source  Impl  Persistent  Class  Joined  Subclass  Entity  Source  Impl  Joined  Subclass  Local  Metadata  Building  Context  Entity  Source  Persistent  Class  Subclass  Entity  Source  Impl  Union  Subclass  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Local  Metadata  Building  Context  Mapping  Document  Identifier  Generator  Definition  String  Simple  Value  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Identifier  Source  Aggregated  Composite  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Identifier  Source  Non  Aggregated  Composite  Mapping  Document  Root  Class  Composite  Identifier  Source  Component  String  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Local  Metadata  Building  Context  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Local  Metadata  Building  Context  Mapping  Document  Entity  Source  Persistent  Class  Mapping  Document  Persistent  Class  Property  Natural  Id  Mutability  Mapping  Document  Plural  Attribute  Source  Persistent  Class  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Caching  Collection  Mapping  Document  String  Relational  Value  Source  Container  Mapping  Document  Singular  Attribute  Source  Embedded  Mapping  Document  String  List  Relational  Value  Source  Mapping  Document  Secondary  Table  Source  Join  Entity  Table  Xref  Local  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  Embedded  Component  String  Mapping  Document  Singular  Attribute  Source  Basic  Simple  Value  String  Local  Metadata  Building  Context  Singular  Attribute  Source  Basic  Simple  Value  Integer  String  Mapping  Document  Singular  Attribute  Source  One  To  One  One  To  One  String  Mapping  Document  String  String  boolean  String  Delayed  Property  Reference  Handler  Impl  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  One  To  One  One  To  One  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Mapping  Document  Singular  Attribute  Source  Any  Any  String  Mapping  Document  Any  Mapping  Source  Any  Attribute  Role  Attribute  Path  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Value  String  String  Attribute  Role  Mapping  Document  Attribute  Source  Property  Mapping  Document  Embeddable  Source  Component  String  String  String  boolean  Embeddable  Source  Mapping  Document  String  Embeddable  Source  Component  String  String  String  boolean  boolean  String  Mapping  Document  String  Component  String  String  String  boolean  boolean  Mapping  Document  Embeddable  Source  Component  Mapping  Document  Hibernate  Type  Source  Simple  Value  String  Properties  Mapping  Document  Hibernate  Type  Source  Mapping  Document  Table  Specification  Source  Table  Entity  Source  Persistent  Class  Table  Specification  Source  Table  Specification  Source  Mapping  Document  Entity  Source  Persistent  Class  Mapping  Document  Secondary  Table  Source  Join  Second  Pass  Metadata  Building  Context  String  String  boolean  String  Origin  In  Flight  Metadata  Collector  Mapping  Document  Plural  Attribute  Source  Collection  Map  Value  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  List  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  Map  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Indexed  Plural  Attribute  Source  Array  Mapping  Document  Indexed  Plural  Attribute  Source  Indexed  Collection  Mapping  Document  Indexed  Plural  Attribute  Source  Primitive  Array  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  List  Local  Metadata  Building  Context  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  Map  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Map  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Map  Mapping  Document  Persistent  Class  Property,Mapping  Document,log  document  Root  origin  root  Building  Context  mapping  Defaults  tooling  Hint  Context,Mapping  Document  get  Document  Root  get  Tooling  Hint  Context  determine  Entity  Name  qualify  If  Needed  determine  Entity  Name  qualify  Class  Name  find  Entity  Binding  get  Origin  get  Bootstrap  Context  get  Building  Options  get  Mapping  Defaults  get  Metadata  Collector  get  Class  Loader  Access  get  Object  Name  Normalizer  prepare  process  Type  Definitions  process  Query  Renames  process  Filter  Definitions  process  Fetch  Profiles  process  Auxiliary  Database  Object  Definitions  process  Named  Queries  process  Identifier  Generators  prepare  For  Entity  Hierarchy  Processing  process  Entity  Hierarchies  post  Process  Entity  Hierarchies  process  Result  Set  Mappings  finish  Up,Jaxb  Hbm  Hibernate  Mapping  Origin  Metadata  Building  Context  Entity  Info  String  String  String  String  String  String  String  Set  String  Caching  Root  Class  Model  Binder,0,0
75,apply  Caching,Caching  Root  Class  Model  Binder,void,,get  Requested  get  Shared  Cache  Mode  get  Building  Options  get  Implicit  Cache  Access  Type  get  Building  Options  get  Requested  get  Access  Type  set  Cache  Concurrency  Strategy  get  External  Name  get  Access  Type  set  Cache  Concurrency  Strategy  get  External  Name  get  Implicit  Cache  Access  Type  get  Building  Options  set  Cache  Region  Name  get  Region  set  Lazy  Properties  Cacheable  is  Cache  Lazy  Properties  set  Cached  get  Requested,Mapping  Document,log  document  Root  origin  root  Building  Context  mapping  Defaults  tooling  Hint  Context,Mapping  Document  get  Document  Root  get  Tooling  Hint  Context  determine  Entity  Name  qualify  If  Needed  determine  Entity  Name  qualify  Class  Name  find  Entity  Binding  get  Origin  get  Bootstrap  Context  get  Building  Options  get  Mapping  Defaults  get  Metadata  Collector  get  Class  Loader  Access  get  Object  Name  Normalizer  prepare  process  Type  Definitions  process  Query  Renames  process  Filter  Definitions  process  Fetch  Profiles  process  Auxiliary  Database  Object  Definitions  process  Named  Queries  process  Identifier  Generators  prepare  For  Entity  Hierarchy  Processing  process  Entity  Hierarchies  post  Process  Entity  Hierarchies  process  Result  Set  Mappings  finish  Up,Jaxb  Hbm  Hibernate  Mapping  Origin  Metadata  Building  Context  Entity  Info  String  String  String  String  String  String  String  Set  String  Caching  Root  Class  Model  Binder,Model  Binder,log  metadata  Building  Context  database  object  Name  Normalizer  implicit  Naming  Strategy  relational  Object  Binder  count  id  mapper  path  part  count  Type  Resolution  type  Name  parameters  Delayed  Property  Reference  Handler  Impl  referenced  Entity  Name  referenced  Property  Name  is  Unique  source  Element  Synopsis  property  Ref  Origin  Abstract  Plural  Attribute  Second  Pass  mapping  Document  plural  Attribute  Source  collection  Binding  Plural  Attribute  List  Second  Pass  Plural  Attribute  Set  Second  Pass  Plural  Attribute  Map  Second  Pass  Plural  Attribute  Bag  Second  Pass  Plural  Attribute  Id  Bag  Second  Pass  Plural  Attribute  Array  Second  Pass  Plural  Attribute  Primitive  Array  Second  Pass  Many  To  One  Column  Binder  mapping  Document  many  To  One  Source  many  To  One  Binding  referenced  Entity  Name  all  Columns  Named  Many  To  One  Fk  Second  Pass  mapping  Document  many  To  One  Binding  referenced  Entity  Name  referenced  Entity  Attribute  Name  Natural  Id  Unique  Key  Binder  Impl  mapping  Document  entity  Binding  attribute  Bindings,prepare  Model  Binder  get  Building  Context  finish  Up  bind  Entity  Hierarchy  bind  Root  Entity  bind  Entity  Identifier  bind  Basic  Entity  Values  bind  Discriminator  Subclass  Entities  bind  Discriminator  Subclass  Entity  bind  Joined  Subclass  Entities  bind  Joined  Subclass  Entity  determine  Implicit  Name  bind  Union  Subclass  Entities  bind  Union  Subclass  Entity  bind  Simple  Entity  Identifier  determine  Implicit  Name  get  Entity  Naming  get  Identifier  Attribute  Path  get  Building  Context  make  Identifier  bind  Aggregated  Composite  Entity  Identifier  extract  Id  Class  Name  bind  Non  Aggregated  Composite  Entity  Identifier  extract  Id  Class  Name  finish  Binding  Composite  Identifier  bind  Entity  Version  determine  Implicit  Name  bind  Entity  Discriminator  determine  Implicit  Name  bind  All  Entity  Attributes  handle  Natural  Id  Binding  create  Plural  Attribute  bind  Collection  Metadata  determine  Table  determine  Table  determine  Table  bind  Secondary  Table  determine  Implicit  Name  create  Embedded  Attribute  get  Property  Accessor  Name  create  Basic  Attribute  determine  Implicit  Name  resolve  Lob  is  Lob  create  One  To  One  Attribute  handle  Property  Reference  register  Delayed  Property  Reference  Handler  bind  One  To  One  create  Many  To  One  Attribute  bind  Many  To  One  Attribute  create  Any  Association  Attribute  bind  Any  determine  Implicit  Name  determine  Implicit  Name  prepare  Value  Type  Via  Reflection  bind  Property  bind  Component  extract  Explicit  Component  Class  Name  bind  Component  prepare  Component  Type  bind  All  Composite  Attributes  bind  Simple  Value  Type  Type  Resolution  resolve  Type  bind  Entity  Table  Specification  get  Entity  Naming  get  Building  Context  determine  Catalog  Name  determine  Schema  Name  bind  Custom  Sql  bind  Custom  Sql  register  Second  Pass  Delayed  Property  Reference  Handler  Impl  process  Abstract  Plural  Attribute  Second  Pass  get  Mapping  Document  get  Plural  Attribute  Source  get  Collection  Binding  do  Second  Pass  columns  bind  Collection  Table  get  Owning  Physical  Table  Name  get  Owning  Entity  Naming  get  Owning  Attribute  Path  get  Building  Context  create  Back  References  bind  Collection  Key  determine  Implicit  Name  bind  Collection  Identifier  determine  Implicit  Name  bind  Collection  Index  bind  Collection  Element  determine  Implicit  Name  determine  Implicit  Name  use  Entity  Where  Clause  For  Collections  Plural  Attribute  List  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  Plural  Attribute  Set  Second  Pass  Plural  Attribute  Map  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  Plural  Attribute  Bag  Second  Pass  Plural  Attribute  Id  Bag  Second  Pass  Plural  Attribute  Array  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  create  Index  Back  Ref  Plural  Attribute  Primitive  Array  Second  Pass  get  Plural  Attribute  Source  get  Collection  Binding  bind  Collection  Index  create  Back  References  bind  List  Or  Array  Index  determine  Implicit  Name  get  Plural  Attribute  Path  get  Building  Context  bind  Map  Key  determine  Implicit  Name  determine  Implicit  Name  get  Plural  Attribute  Path  get  Building  Context  Many  To  One  Column  Binder  can  Process  Immediately  do  Second  Pass  determine  Implicit  Name  determine  Implicit  Name  get  Attribute  Path  is  Collection  Element  get  Building  Context  Many  To  One  Fk  Second  Pass  get  Referenced  Entity  Name  is  In  Primary  Key  do  Second  Pass  can  Process  Immediately  Natural  Id  Unique  Key  Binder  Impl  add  Attribute  Binding  process  get  Table  Name  get  Column  Names  get  Building  Context  get  User  Provided  Identifier,Metadata  Building  Context  Metadata  Building  Context  Metadata  Building  Context  Entity  Hierarchy  Source  Impl  Entity  Hierarchy  Source  Impl  Root  Class  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Mapping  Document  Abstract  Entity  Source  Impl  Persistent  Class  Abstract  Entity  Source  Impl  Persistent  Class  Subclass  Entity  Source  Impl  Single  Table  Subclass  Abstract  Entity  Source  Impl  Persistent  Class  Joined  Subclass  Entity  Source  Impl  Joined  Subclass  Local  Metadata  Building  Context  Entity  Source  Persistent  Class  Subclass  Entity  Source  Impl  Union  Subclass  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Local  Metadata  Building  Context  Mapping  Document  Identifier  Generator  Definition  String  Simple  Value  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Identifier  Source  Aggregated  Composite  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Identifier  Source  Non  Aggregated  Composite  Mapping  Document  Root  Class  Composite  Identifier  Source  Component  String  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Local  Metadata  Building  Context  Mapping  Document  Entity  Hierarchy  Source  Impl  Root  Class  Local  Metadata  Building  Context  Mapping  Document  Entity  Source  Persistent  Class  Mapping  Document  Persistent  Class  Property  Natural  Id  Mutability  Mapping  Document  Plural  Attribute  Source  Persistent  Class  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Caching  Collection  Mapping  Document  String  Relational  Value  Source  Container  Mapping  Document  Singular  Attribute  Source  Embedded  Mapping  Document  String  List  Relational  Value  Source  Mapping  Document  Secondary  Table  Source  Join  Entity  Table  Xref  Local  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  Embedded  Component  String  Mapping  Document  Singular  Attribute  Source  Basic  Simple  Value  String  Local  Metadata  Building  Context  Singular  Attribute  Source  Basic  Simple  Value  Integer  String  Mapping  Document  Singular  Attribute  Source  One  To  One  One  To  One  String  Mapping  Document  String  String  boolean  String  Delayed  Property  Reference  Handler  Impl  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  One  To  One  One  To  One  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Mapping  Document  Singular  Attribute  Source  Any  Any  String  Mapping  Document  Any  Mapping  Source  Any  Attribute  Role  Attribute  Path  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Value  String  String  Attribute  Role  Mapping  Document  Attribute  Source  Property  Mapping  Document  Embeddable  Source  Component  String  String  String  boolean  Embeddable  Source  Mapping  Document  String  Embeddable  Source  Component  String  String  String  boolean  boolean  String  Mapping  Document  String  Component  String  String  String  boolean  boolean  Mapping  Document  Embeddable  Source  Component  Mapping  Document  Hibernate  Type  Source  Simple  Value  String  Properties  Mapping  Document  Hibernate  Type  Source  Mapping  Document  Table  Specification  Source  Table  Entity  Source  Persistent  Class  Table  Specification  Source  Table  Specification  Source  Mapping  Document  Entity  Source  Persistent  Class  Mapping  Document  Secondary  Table  Source  Join  Second  Pass  Metadata  Building  Context  String  String  boolean  String  Origin  In  Flight  Metadata  Collector  Mapping  Document  Plural  Attribute  Source  Collection  Map  Value  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  List  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  Map  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Plural  Attribute  Source  Collection  Mapping  Document  Indexed  Plural  Attribute  Source  Array  Mapping  Document  Indexed  Plural  Attribute  Source  Indexed  Collection  Mapping  Document  Indexed  Plural  Attribute  Source  Primitive  Array  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  List  Local  Metadata  Building  Context  Mapping  Document  Indexed  Plural  Attribute  Source  orghibernatemapping  Map  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Map  Local  Metadata  Building  Context  Local  Metadata  Building  Context  Mapping  Document  Singular  Attribute  Source  Many  To  One  Many  To  One  String  Map  Mapping  Document  Persistent  Class  Property,1,1
