id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,copy,Rel  Trait  Set  Rel  Node  boolean  List  Immutable  Bit  Set  List  Aggregate  Call  Aggregate,Aggregate,,check  Indicator  copy,Aggregate,hints  is  simple  no  indicator  is  not  grand  total  indicator  agg  Calls  group  Set  group  Sets  Group  Agg  Call  Binding  operands  group  Count  filter,is  Simple  check  Indicator  Aggregate  type  Matches  Inferred  Aggregate  Aggregate  is  Not  Grand  Total  no  Indicator  is  Predicate  Aggregate  copy  get  Agg  Call  List  get  Named  Agg  Calls  get  Group  Count  get  Indicator  Count  get  Group  Set  get  Group  Sets  explain  Terms  estimate  Row  Count  compute  Self  Cost  derive  Row  Type  derive  Row  Type  all  Contain  is  Valid  type  Matches  Inferred  contains  Distinct  Call  get  Hints  get  Group  Type  induce  is  Rollup  get  Rollup  Agg  Call  Binding  get  Group  Count  has  Filter  get  Operand  Count  get  Operand  Type  new  Error,Immutable  Bit  Set,comparator  ordering  address  bits  per  word  bits  per  word  word  mask  empty  longs  empty  from  bit  set  words  i  Closure  equivalence  closure  Builder  words  Rebuilder  original  Bit  Set,Immutable  Bit  Set  of  of  of  of  value  Of  value  Of  from  Bit  Set  range  range  word  Index  power  Set  get  get  check  Range  to  String  intersects  cardinality  count  Bits  hash  Code  size  equals  compare  To  next  Set  Bit  next  Clear  Bit  previous  Clear  Bit  iterator  has  Next  next  remove  to  List  as  List  get  size  iterator  as  Set  iterator  size  contains  to  Array  to  Long  Array  union  union  union  except  intersect  contains  index  Of  closure  length  is  Empty  builder  builder  rebuild  nth  set  set  set  If  clear  clear  If  to  Bit  Set  permute  permute  shift  Closure  compute  Closure  Builder  build  build  And  Reset  build  set  get  trim  clear  would  Equal  cardinality  add  All  add  All  add  All  remove  All  set  is  Empty  intersect  Rebuilder  build  build,0,0
11,copy,Rel  Trait  Set  Rel  Node  boolean  List  Immutable  Bit  Set  List  Aggregate  Call  Aggregate,Aggregate,,check  Indicator  copy,Immutable  Bit  Set,comparator  ordering  address  bits  per  word  bits  per  word  word  mask  empty  longs  empty  from  bit  set  words  i  Closure  equivalence  closure  Builder  words  Rebuilder  original  Bit  Set,Immutable  Bit  Set  of  of  of  of  value  Of  value  Of  from  Bit  Set  range  range  word  Index  power  Set  get  get  check  Range  to  String  intersects  cardinality  count  Bits  hash  Code  size  equals  compare  To  next  Set  Bit  next  Clear  Bit  previous  Clear  Bit  iterator  has  Next  next  remove  to  List  as  List  get  size  iterator  as  Set  iterator  size  contains  to  Array  to  Long  Array  union  union  union  except  intersect  contains  index  Of  closure  length  is  Empty  builder  builder  rebuild  nth  set  set  set  If  clear  clear  If  to  Bit  Set  permute  permute  shift  Closure  compute  Closure  Builder  build  build  And  Reset  build  set  get  trim  clear  would  Equal  cardinality  add  All  add  All  add  All  remove  All  set  is  Empty  intersect  Rebuilder  build  build,Aggregate,hints  is  simple  no  indicator  is  not  grand  total  indicator  agg  Calls  group  Set  group  Sets  Group  Agg  Call  Binding  operands  group  Count  filter,is  Simple  check  Indicator  Aggregate  type  Matches  Inferred  Aggregate  Aggregate  is  Not  Grand  Total  no  Indicator  is  Predicate  Aggregate  copy  get  Agg  Call  List  get  Named  Agg  Calls  get  Group  Count  get  Indicator  Count  get  Group  Set  get  Group  Sets  explain  Terms  estimate  Row  Count  compute  Self  Cost  derive  Row  Type  derive  Row  Type  all  Contain  is  Valid  type  Matches  Inferred  contains  Distinct  Call  get  Hints  get  Group  Type  induce  is  Rollup  get  Rollup  Agg  Call  Binding  get  Group  Count  has  Filter  get  Operand  Count  get  Operand  Type  new  Error,1,1
12,copy,Rel  Trait  Set  Rel  Node  boolean  List  Immutable  Bit  Set  List  Aggregate  Call  Aggregate,Aggregate,,check  Indicator  copy,Aggregate,hints  is  simple  no  indicator  is  not  grand  total  indicator  agg  Calls  group  Set  group  Sets  Group  Agg  Call  Binding  operands  group  Count  filter,is  Simple  check  Indicator  Aggregate  type  Matches  Inferred  Aggregate  Aggregate  is  Not  Grand  Total  no  Indicator  is  Predicate  Aggregate  copy  get  Agg  Call  List  get  Named  Agg  Calls  get  Group  Count  get  Indicator  Count  get  Group  Set  get  Group  Sets  explain  Terms  estimate  Row  Count  compute  Self  Cost  derive  Row  Type  derive  Row  Type  all  Contain  is  Valid  type  Matches  Inferred  contains  Distinct  Call  get  Hints  get  Group  Type  induce  is  Rollup  get  Rollup  Agg  Call  Binding  get  Group  Count  has  Filter  get  Operand  Count  get  Operand  Type  new  Error,Rel  Trait  Set,empty  traits  cache  traits  string  Cache  map,Rel  Trait  Set  create  Empty  get  Trait  get  Traits  get  is  Enabled  get  Trait  get  Traits  replace  replace  contains  Shallow  replace  replace  replace  Ifs  replace  If  apply  is  Default  is  Default  Sans  Convention  equals  Sans  Convention  get  Default  get  Default  Sans  Convention  get  Convention  get  Distribution  get  Collation  size  canonize  equals  hash  Code  satisfies  matches  contains  contains  If  Applicable  comprises  to  String  compute  String  find  Index  plus  plus  All  merge  difference  all  Simple  simplify  Cache  get  Or  Add,0,0
13,copy,Rel  Trait  Set  Rel  Node  boolean  List  Immutable  Bit  Set  List  Aggregate  Call  Aggregate,Aggregate,,check  Indicator  copy,Rel  Trait  Set,empty  traits  cache  traits  string  Cache  map,Rel  Trait  Set  create  Empty  get  Trait  get  Traits  get  is  Enabled  get  Trait  get  Traits  replace  replace  contains  Shallow  replace  replace  replace  Ifs  replace  If  apply  is  Default  is  Default  Sans  Convention  equals  Sans  Convention  get  Default  get  Default  Sans  Convention  get  Convention  get  Distribution  get  Collation  size  canonize  equals  hash  Code  satisfies  matches  contains  contains  If  Applicable  comprises  to  String  compute  String  find  Index  plus  plus  All  merge  difference  all  Simple  simplify  Cache  get  Or  Add,Aggregate,hints  is  simple  no  indicator  is  not  grand  total  indicator  agg  Calls  group  Set  group  Sets  Group  Agg  Call  Binding  operands  group  Count  filter,is  Simple  check  Indicator  Aggregate  type  Matches  Inferred  Aggregate  Aggregate  is  Not  Grand  Total  no  Indicator  is  Predicate  Aggregate  copy  get  Agg  Call  List  get  Named  Agg  Calls  get  Group  Count  get  Indicator  Count  get  Group  Set  get  Group  Sets  explain  Terms  estimate  Row  Count  compute  Self  Cost  derive  Row  Type  derive  Row  Type  all  Contain  is  Valid  type  Matches  Inferred  contains  Distinct  Call  get  Hints  get  Group  Type  induce  is  Rollup  get  Rollup  Agg  Call  Binding  get  Group  Count  has  Filter  get  Operand  Count  get  Operand  Type  new  Error,1,0
14,type  Matches  Inferred,,assert,,,Aggregate,hints  is  simple  no  indicator  is  not  grand  total  indicator  agg  Calls  group  Set  group  Sets  Group  Agg  Call  Binding  operands  group  Count  filter,is  Simple  check  Indicator  Aggregate  Aggregate  Aggregate  is  Not  Grand  Total  no  Indicator  is  Predicate  Aggregate  copy  copy  get  Agg  Call  List  get  Named  Agg  Calls  get  Group  Count  get  Indicator  Count  get  Group  Set  get  Group  Sets  explain  Terms  estimate  Row  Count  compute  Self  Cost  derive  Row  Type  derive  Row  Type  all  Contain  is  Valid  type  Matches  Inferred  contains  Distinct  Call  get  Hints  get  Group  Type  induce  is  Rollup  get  Rollup  Agg  Call  Binding  get  Group  Count  has  Filter  get  Operand  Count  get  Operand  Type  new  Error,Aggregate  Call,agg  Function  distinct  approximate  ignore  Nulls  type  name  arg  List  filter  Arg  collation,Aggregate  Call  Aggregate  Call  create  create  create  create  create  create  create  create  create  is  Distinct  is  Approximate  ignore  Nulls  get  Aggregation  get  Collation  get  Arg  List  get  Type  get  Name  rename  to  String  has  Filter  equals  hash  Code  create  Binding  copy  copy  copy  adapt  To  transform  is  Aggregate  Supported,0,0
15,type  Matches  Inferred,,assert,,,Aggregate  Call,agg  Function  distinct  approximate  ignore  Nulls  type  name  arg  List  filter  Arg  collation,Aggregate  Call  Aggregate  Call  create  create  create  create  create  create  create  create  create  is  Distinct  is  Approximate  ignore  Nulls  get  Aggregation  get  Collation  get  Arg  List  get  Type  get  Name  rename  to  String  has  Filter  equals  hash  Code  create  Binding  copy  copy  copy  adapt  To  transform  is  Aggregate  Supported,Aggregate,hints  is  simple  no  indicator  is  not  grand  total  indicator  agg  Calls  group  Set  group  Sets  Group  Agg  Call  Binding  operands  group  Count  filter,is  Simple  check  Indicator  Aggregate  Aggregate  Aggregate  is  Not  Grand  Total  no  Indicator  is  Predicate  Aggregate  copy  copy  get  Agg  Call  List  get  Named  Agg  Calls  get  Group  Count  get  Indicator  Count  get  Group  Set  get  Group  Sets  explain  Terms  estimate  Row  Count  compute  Self  Cost  derive  Row  Type  derive  Row  Type  all  Contain  is  Valid  type  Matches  Inferred  contains  Distinct  Call  get  Hints  get  Group  Type  induce  is  Rollup  get  Rollup  Agg  Call  Binding  get  Group  Count  has  Filter  get  Operand  Count  get  Operand  Type  new  Error,1,0
16,project,Immutable  Bit  Set  Set  Rel  Data  Type  Field  Rel  Builder,Rel  Node,,get  Field  Count  get  Row  Type  equals  range  is  Empty  size  size  get  Rex  Builder  get  Cluster  get  Field  List  get  Row  Type  get  add  make  Input  Ref  add  get  Name  add  make  Null  Literal  get  Type  add  get  Name  build  project  push,Table  Scan,table  hints,Table  Scan  Table  Scan  Table  Scan  estimate  Row  Count  get  Table  get  Collation  List  compute  Self  Cost  derive  Row  Type  identity  identity  explain  Terms  accept  get  Hints  apply,Immutable  Bit  Set,comparator  ordering  address  bits  per  word  bits  per  word  word  mask  empty  longs  empty  from  bit  set  words  i  Closure  equivalence  closure  Builder  words  Rebuilder  original  Bit  Set,Immutable  Bit  Set  of  of  of  of  value  Of  value  Of  from  Bit  Set  range  range  word  Index  power  Set  get  get  check  Range  to  String  intersects  cardinality  count  Bits  hash  Code  size  equals  compare  To  next  Set  Bit  next  Clear  Bit  previous  Clear  Bit  iterator  has  Next  next  remove  to  List  as  List  get  size  iterator  as  Set  iterator  size  contains  to  Array  to  Long  Array  union  union  union  except  intersect  contains  index  Of  closure  length  is  Empty  builder  builder  rebuild  nth  set  set  set  If  clear  clear  If  to  Bit  Set  permute  permute  shift  copy  Closure  compute  Closure  Builder  build  build  And  Reset  build  set  get  trim  clear  would  Equal  cardinality  add  All  add  All  add  All  remove  All  set  is  Empty  intersect  Rebuilder  build  build,0,0
17,project,Immutable  Bit  Set  Set  Rel  Data  Type  Field  Rel  Builder,Rel  Node,,get  Field  Count  get  Row  Type  equals  range  is  Empty  size  size  get  Rex  Builder  get  Cluster  get  Field  List  get  Row  Type  get  add  make  Input  Ref  add  get  Name  add  make  Null  Literal  get  Type  add  get  Name  build  project  push,Immutable  Bit  Set,comparator  ordering  address  bits  per  word  bits  per  word  word  mask  empty  longs  empty  from  bit  set  words  i  Closure  equivalence  closure  Builder  words  Rebuilder  original  Bit  Set,Immutable  Bit  Set  of  of  of  of  value  Of  value  Of  from  Bit  Set  range  range  word  Index  power  Set  get  get  check  Range  to  String  intersects  cardinality  count  Bits  hash  Code  size  equals  compare  To  next  Set  Bit  next  Clear  Bit  previous  Clear  Bit  iterator  has  Next  next  remove  to  List  as  List  get  size  iterator  as  Set  iterator  size  contains  to  Array  to  Long  Array  union  union  union  except  intersect  contains  index  Of  closure  length  is  Empty  builder  builder  rebuild  nth  set  set  set  If  clear  clear  If  to  Bit  Set  permute  permute  shift  copy  Closure  compute  Closure  Builder  build  build  And  Reset  build  set  get  trim  clear  would  Equal  cardinality  add  All  add  All  add  All  remove  All  set  is  Empty  intersect  Rebuilder  build  build,Table  Scan,table  hints,Table  Scan  Table  Scan  Table  Scan  estimate  Row  Count  get  Table  get  Collation  List  compute  Self  Cost  derive  Row  Type  identity  identity  explain  Terms  accept  get  Hints  apply,1,0
18,is  Valid  Rel  Node  Plan,Rel  Node  Materialized  View  Rule,boolean,,get  Node  Types  entry  Set  as  Map  get  Key  is  Assignable  From  is  Assignable  From  is  Assignable  From  is  Assignable  From  is  Assignable  From  get  Value  get  Join  Type  is  Semi  Join,Materialized  View  Rule,generate  Union  Rewriting  union  Rewriting  Pull  Program  fast  Bail  Out  Equivalence  Classes  node  To  Equivalence  Class  cache  Equivalence  Classes  Map  cache  Equivalence  Classes  Node  Lineage  exprs  Lineage  exprs  Lineage  Lossless  Casts  Edge  equi  Columns  View  Partial  Rewriting  new  View  new  Top  View  Project  new  View  Node  Match  Modality,Materialized  View  Rule  matches  perform  is  Valid  Plan  compensate  View  Partial  rewrite  Query  create  Union  rewrite  View  push  Filter  To  Original  View  Plan  extract  References  generate  Table  Mappings  split  Predicates  compensate  Partial  compute  Compensation  Predicates  generate  Equivalence  Classes  extract  Possible  Mapping  rewrite  Expression  rewrite  Expressions  generate  Swap  Table  Column  References  Lineage  generate  Swap  Column  Table  References  Lineage  replace  With  Original  References  visit  Call  visit  Table  Input  Ref  replace  shuttle  References  visit  Input  Ref  shuttle  References  shuttle  References  visit  Table  Input  Ref  visit  Input  Ref  visit  Call  Equivalence  Classes  add  Equivalence  Class  get  Equivalence  Classes  Map  get  Equivalence  Classes  copy  Node  Lineage  Edge  to  String  View  Partial  Rewriting  of,Rel  Metadata  Query,empty  collation  Handler  column  Origin  Handler  expression  Lineage  Handler  table  References  Handler  column  Uniqueness  Handler  cumulative  Cost  Handler  distinct  Row  Count  Handler  distribution  Handler  explain  Visibility  Handler  max  Row  Count  Handler  min  Row  Count  Handler  memory  Handler  non  Cumulative  Cost  Handler  parallelism  Handler  percentage  Original  Rows  Handler  population  Size  Handler  predicates  Handler  all  Predicates  Handler  node  Types  Handler  row  Count  Handler  selectivity  Handler  size  Handler  unique  Keys  Handler,Rel  Metadata  Query  Rel  Metadata  Query  Rel  Metadata  Query  instance  get  Node  Types  get  Row  Count  get  Max  Row  Count  get  Min  Row  Count  get  Cumulative  Cost  get  Non  Cumulative  Cost  get  Percentage  Original  Rows  get  Column  Origins  get  Column  Origin  get  Expression  Lineage  get  Table  References  get  Table  Origin  get  Selectivity  get  Unique  Keys  get  Unique  Keys  are  Rows  Unique  are  Columns  Unique  are  Columns  Unique  collations  distribution  get  Population  Size  get  Average  Row  Size  get  Average  Column  Sizes  get  Average  Column  Sizes  Not  Null  is  Phase  Transition  split  Count  memory  cumulative  Memory  Within  Phase  cumulative  Memory  Within  Phase  Split  get  Distinct  Row  Count  get  Pulled  Up  Predicates  get  All  Predicates  is  Visible  In  Explain  get  Distribution,0,0
19,is  Valid  Rel  Node  Plan,Rel  Node  Materialized  View  Rule,boolean,,get  Node  Types  entry  Set  as  Map  get  Key  is  Assignable  From  is  Assignable  From  is  Assignable  From  is  Assignable  From  is  Assignable  From  get  Value  get  Join  Type  is  Semi  Join,Rel  Metadata  Query,empty  collation  Handler  column  Origin  Handler  expression  Lineage  Handler  table  References  Handler  column  Uniqueness  Handler  cumulative  Cost  Handler  distinct  Row  Count  Handler  distribution  Handler  explain  Visibility  Handler  max  Row  Count  Handler  min  Row  Count  Handler  memory  Handler  non  Cumulative  Cost  Handler  parallelism  Handler  percentage  Original  Rows  Handler  population  Size  Handler  predicates  Handler  all  Predicates  Handler  node  Types  Handler  row  Count  Handler  selectivity  Handler  size  Handler  unique  Keys  Handler,Rel  Metadata  Query  Rel  Metadata  Query  Rel  Metadata  Query  instance  get  Node  Types  get  Row  Count  get  Max  Row  Count  get  Min  Row  Count  get  Cumulative  Cost  get  Non  Cumulative  Cost  get  Percentage  Original  Rows  get  Column  Origins  get  Column  Origin  get  Expression  Lineage  get  Table  References  get  Table  Origin  get  Selectivity  get  Unique  Keys  get  Unique  Keys  are  Rows  Unique  are  Columns  Unique  are  Columns  Unique  collations  distribution  get  Population  Size  get  Average  Row  Size  get  Average  Column  Sizes  get  Average  Column  Sizes  Not  Null  is  Phase  Transition  split  Count  memory  cumulative  Memory  Within  Phase  cumulative  Memory  Within  Phase  Split  get  Distinct  Row  Count  get  Pulled  Up  Predicates  get  All  Predicates  is  Visible  In  Explain  get  Distribution,Materialized  View  Rule,generate  Union  Rewriting  union  Rewriting  Pull  Program  fast  Bail  Out  Equivalence  Classes  node  To  Equivalence  Class  cache  Equivalence  Classes  Map  cache  Equivalence  Classes  Node  Lineage  exprs  Lineage  exprs  Lineage  Lossless  Casts  Edge  equi  Columns  View  Partial  Rewriting  new  View  new  Top  View  Project  new  View  Node  Match  Modality,Materialized  View  Rule  matches  perform  is  Valid  Plan  compensate  View  Partial  rewrite  Query  create  Union  rewrite  View  push  Filter  To  Original  View  Plan  extract  References  generate  Table  Mappings  split  Predicates  compensate  Partial  compute  Compensation  Predicates  generate  Equivalence  Classes  extract  Possible  Mapping  rewrite  Expression  rewrite  Expressions  generate  Swap  Table  Column  References  Lineage  generate  Swap  Column  Table  References  Lineage  replace  With  Original  References  visit  Call  visit  Table  Input  Ref  replace  shuttle  References  visit  Input  Ref  shuttle  References  shuttle  References  visit  Table  Input  Ref  visit  Input  Ref  visit  Call  Equivalence  Classes  add  Equivalence  Class  get  Equivalence  Classes  Map  get  Equivalence  Classes  copy  Node  Lineage  Edge  to  String  View  Partial  Rewriting  of,1,1
20,split  Predicates,Rex  Builder  Rex  Node,Pair  Rex  Node,,conjunctions  get  Kind  is  Reference  Or  Access  get  get  Operands  is  Reference  Or  Access  get  get  Operands  add  add  add  of  compose  Conjunction  compose  Conjunction,Materialized  View  Rule,generate  Union  Rewriting  union  Rewriting  Pull  Program  fast  Bail  Out  Equivalence  Classes  node  To  Equivalence  Class  cache  Equivalence  Classes  Map  cache  Equivalence  Classes  Node  Lineage  exprs  Lineage  exprs  Lineage  Lossless  Casts  Edge  equi  Columns  View  Partial  Rewriting  new  View  new  Top  View  Project  new  View  Node  Match  Modality,Materialized  View  Rule  matches  perform  is  Valid  Plan  compensate  View  Partial  rewrite  Query  create  Union  rewrite  View  push  Filter  To  Original  View  Plan  extract  References  generate  Table  Mappings  compensate  Partial  compute  Compensation  Predicates  generate  Equivalence  Classes  extract  Possible  Mapping  rewrite  Expression  rewrite  Expressions  generate  Swap  Table  Column  References  Lineage  generate  Swap  Column  Table  References  Lineage  replace  With  Original  References  visit  Call  visit  Table  Input  Ref  replace  shuttle  References  visit  Input  Ref  shuttle  References  shuttle  References  visit  Table  Input  Ref  visit  Input  Ref  visit  Call  Equivalence  Classes  add  Equivalence  Class  get  Equivalence  Classes  Map  get  Equivalence  Classes  copy  Node  Lineage  Edge  to  String  View  Partial  Rewriting  of,Rex  Node,describe  without  normalize  decrement  on  close  empty  digest,contains  Only  Conjunctions  close  with  Normalize  skip  Normalize  need  Normalize  get  Type  is  Always  True  is  Always  False  is  A  is  A  get  Kind  to  String  to  String  Raw  node  Count  accept  accept  equals  hash  Code,0,0
