id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,get  Max  Rtt,Peakhopper  Rto,long,,,Peakhopper  Rto,current  Rtt,Peakhopper  Rto  store  Rtt  Value  initialize  R  T  O  Estimators  update  Estimator  process  R  T  Tmeasurement,Remote  Endpoint,Address  Port  endpoint  Reliability  Layer  Parameters  exchange  Info  Map  overall  R  T  O  R  T  Oupdate  Timestamp  current  R  T  O  mean  Overall  R  T  O  x  R  T  O  x  R  T  T  x  R  T  T  V  A  R  srtt  rttvar  mdev  mdev  max  delta  b  value  f  value  b  max  value  d  value  rtt  history  size  rtt  max  rtt  sample  rtt  previous  rto  min  current  Array  Element  non  Confirmable  Counter  uses  Blind  Estimator  is  Blind  Strong  is  Blind  Weak  processing  N  O  N  rtoarraysize  strongrtotype  weakrtotype  noestimator  confirmable  Queue  non  Confirmable  Queue  Exchange  Info  timestamp  vbf  estimator  Type,Remote  Endpoint  get  Remote  Port  get  Remote  Address  increase  Non  Confirmable  Counter  get  Non  Confirmable  Counter  reset  Non  Confirmable  Counter  get  R  T  Otimestamp  set  R  T  Otimestamp  getx  R  T  O  getx  R  T  T  getx  R  T  T  V  A  R  use  Blind  Estimator  is  Blind  Weak  set  Blind  Weak  is  Blind  Strong  set  Blind  Strong  set  Estimator  Values  get  Confirmable  Queue  get  Non  Confirmable  Queue  get  Reliability  Layer  Parameters  poll  Confirmable  Exchange  calculate  Mean  Overall  R  T  O  set  Current  R  T  O  get  Current  R  T  O  match  Current  R  T  O  set  Processing  N  O  N  get  Processing  N  O  N  get  R  T  O  boost  R  T  Ovalue  reduce  R  T  Ovalue  update  R  T  O  set  Estimator  State  register  Exchange  get  Exchange  Timestamp  get  Exchange  V  B  F  get  Exchange  Estimator  State  remove  Exchange  Info  check  For  Deleted  Exchanges  get  Number  Of  Ongoing  Exchanges  print  Linux  Stats  print  Peakhopper  Stats  Exchange  Info  set  Type  Weak  Estimator  set  Type  No  Estimator  get  Estimator  Type  get  Timestamp  get  V  B  F,0,0
11,get  Max  Rtt,Peakhopper  Rto,long,,,Remote  Endpoint,Address  Port  endpoint  Reliability  Layer  Parameters  exchange  Info  Map  overall  R  T  O  R  T  Oupdate  Timestamp  current  R  T  O  mean  Overall  R  T  O  x  R  T  O  x  R  T  T  x  R  T  T  V  A  R  srtt  rttvar  mdev  mdev  max  delta  b  value  f  value  b  max  value  d  value  rtt  history  size  rtt  max  rtt  sample  rtt  previous  rto  min  current  Array  Element  non  Confirmable  Counter  uses  Blind  Estimator  is  Blind  Strong  is  Blind  Weak  processing  N  O  N  rtoarraysize  strongrtotype  weakrtotype  noestimator  confirmable  Queue  non  Confirmable  Queue  Exchange  Info  timestamp  vbf  estimator  Type,Remote  Endpoint  get  Remote  Port  get  Remote  Address  increase  Non  Confirmable  Counter  get  Non  Confirmable  Counter  reset  Non  Confirmable  Counter  get  R  T  Otimestamp  set  R  T  Otimestamp  getx  R  T  O  getx  R  T  T  getx  R  T  T  V  A  R  use  Blind  Estimator  is  Blind  Weak  set  Blind  Weak  is  Blind  Strong  set  Blind  Strong  set  Estimator  Values  get  Confirmable  Queue  get  Non  Confirmable  Queue  get  Reliability  Layer  Parameters  poll  Confirmable  Exchange  calculate  Mean  Overall  R  T  O  set  Current  R  T  O  get  Current  R  T  O  match  Current  R  T  O  set  Processing  N  O  N  get  Processing  N  O  N  get  R  T  O  boost  R  T  Ovalue  reduce  R  T  Ovalue  update  R  T  O  set  Estimator  State  register  Exchange  get  Exchange  Timestamp  get  Exchange  V  B  F  get  Exchange  Estimator  State  remove  Exchange  Info  check  For  Deleted  Exchanges  get  Number  Of  Ongoing  Exchanges  print  Linux  Stats  print  Peakhopper  Stats  Exchange  Info  set  Type  Weak  Estimator  set  Type  No  Estimator  get  Estimator  Type  get  Timestamp  get  V  B  F,Peakhopper  Rto,current  Rtt,Peakhopper  Rto  store  Rtt  Value  initialize  R  T  O  Estimators  update  Estimator  process  R  T  Tmeasurement,1,1
12,remove  Same,Queue  Key  M  I  D  Sweep  Per  Peer  Deduplicator,void,,iterator  has  Next  next  remove,Sweep  Per  Peer  Deduplicator,logger  incoming  Per  Peer  Messages  message  Per  Peer  Sweep  Algorithm  last  Size  Diff,Sweep  Per  Peer  Deduplicator  on  Add  clear  run  sweep,Key  M  I  D,mid  peer  hash,Key  M  I  D  get  M  I  D  get  Peer  hash  Code  equals  to  String,0,0
13,remove  Same,Queue  Key  M  I  D  Sweep  Per  Peer  Deduplicator,void,,iterator  has  Next  next  remove,Key  M  I  D,mid  peer  hash,Key  M  I  D  get  M  I  D  get  Peer  hash  Code  equals  to  String,Sweep  Per  Peer  Deduplicator,logger  incoming  Per  Peer  Messages  message  Per  Peer  Sweep  Algorithm  last  Size  Diff,Sweep  Per  Peer  Deduplicator  on  Add  clear  run  sweep,1,1
14,serialize  Request,Message  Callback  Data  Serializer,Raw  Data,,get  Bytes  set  Bytes  get  Byte  Array  outbound  get  Bytes  get  Effective  Destination  Context  is  Multicast,Data  Serializer,,get  Byte  Array  serialize  Response  serialize  Response  serialize  Empty  Message  serialize  Empty  Message  serialize  Header  serialize  Options  And  Payload  get  Option  Nibble,Request,ip  pattern  code  multicast  response  scheme  uri  proxy  Uri  proxy  Scheme  destination  destination  Port  user  Context  response  Handling  Error,Request  Request  get  Code  get  Raw  Code  get  Scheme  set  Scheme  is  Multicast  is  Intended  Payload  set  Payload  set  Payload  set  Proxy  Uri  has  Proxy  U  R  I  set  Proxy  Scheme  set  U  R  I  set  U  R  I  set  Options  check  U  R  I  set  Options  Internal  set  Uri  Is  Applied  has  U  R  I  get  U  R  I  get  Destination  set  Destination  get  Destination  Port  set  Destination  Port  get  Sender  Identity  prepare  Destination  Context  set  Destination  Context  send  send  validate  Before  Sending  set  Observe  is  Observe  set  Observe  Cancel  is  Observe  Cancel  is  Observe  Option  get  Response  set  Response  wait  For  Response  wait  For  Response  set  Timed  Out  set  Canceled  set  Rejected  set  Send  Error  get  On  Response  Error  set  On  Response  Error  get  User  Context  set  User  Context  to  String  new  Get  new  Fetch  new  Post  new  Put  new  Patch  new  I  Patch  new  Delete,0,0
15,serialize  Request,Message  Callback  Data  Serializer,Raw  Data,,get  Bytes  set  Bytes  get  Byte  Array  outbound  get  Bytes  get  Effective  Destination  Context  is  Multicast,Request,ip  pattern  code  multicast  response  scheme  uri  proxy  Uri  proxy  Scheme  destination  destination  Port  user  Context  response  Handling  Error,Request  Request  get  Code  get  Raw  Code  get  Scheme  set  Scheme  is  Multicast  is  Intended  Payload  set  Payload  set  Payload  set  Proxy  Uri  has  Proxy  U  R  I  set  Proxy  Scheme  set  U  R  I  set  U  R  I  set  Options  check  U  R  I  set  Options  Internal  set  Uri  Is  Applied  has  U  R  I  get  U  R  I  get  Destination  set  Destination  get  Destination  Port  set  Destination  Port  get  Sender  Identity  prepare  Destination  Context  set  Destination  Context  send  send  validate  Before  Sending  set  Observe  is  Observe  set  Observe  Cancel  is  Observe  Cancel  is  Observe  Option  get  Response  set  Response  wait  For  Response  wait  For  Response  set  Timed  Out  set  Canceled  set  Rejected  set  Send  Error  get  On  Response  Error  set  On  Response  Error  get  User  Context  set  User  Context  to  String  new  Get  new  Fetch  new  Post  new  Put  new  Patch  new  I  Patch  new  Delete,Data  Serializer,,get  Byte  Array  serialize  Response  serialize  Response  serialize  Empty  Message  serialize  Empty  Message  serialize  Header  serialize  Options  And  Payload  get  Option  Nibble,1,1
16,serialize  Response,Response,Raw  Data,,serialize  Response,Data  Serializer,,get  Byte  Array  serialize  Request  serialize  Response  serialize  Empty  Message  serialize  Empty  Message  serialize  Header  serialize  Options  And  Payload  get  Option  Nibble,Response,code  rtt,create  Response  Response  get  Code  get  Raw  Code  to  String  get  R  T  T  set  R  T  T  is  Notification  has  Block  Option  is  Error  is  Client  Error  is  Server  Error,0,0
17,serialize  Response,Response,Raw  Data,,serialize  Response,Response,code  rtt,create  Response  Response  get  Code  get  Raw  Code  to  String  get  R  T  T  set  R  T  T  is  Notification  has  Block  Option  is  Error  is  Client  Error  is  Server  Error,Data  Serializer,,get  Byte  Array  serialize  Request  serialize  Response  serialize  Empty  Message  serialize  Empty  Message  serialize  Header  serialize  Options  And  Payload  get  Option  Nibble,1,0
18,serialize  Empty  Message,Empty  Message,Raw  Data,,serialize  Empty  Message,Data  Serializer,,get  Byte  Array  serialize  Request  serialize  Response  serialize  Response  serialize  Empty  Message  serialize  Header  serialize  Options  And  Payload  get  Option  Nibble,Empty  Message,,Empty  Message  to  String  get  Raw  Code  is  Intended  Payload  new  A  C  K  new  A  C  K  new  R  S  T  new  R  S  T  cancel  Other,0,0
19,serialize  Empty  Message,Empty  Message,Raw  Data,,serialize  Empty  Message,Empty  Message,,Empty  Message  to  String  get  Raw  Code  is  Intended  Payload  new  A  C  K  new  A  C  K  new  R  S  T  new  R  S  T  cancel  Other,Data  Serializer,,get  Byte  Array  serialize  Request  serialize  Response  serialize  Response  serialize  Empty  Message  serialize  Header  serialize  Options  And  Payload  get  Option  Nibble,1,0
20,cancel,Response  Endpoint  Receiver,void,,set  Canceled  receive  Response,Tcp  Matcher,logger  exchange  Remove  Handler  endpoint  Context  Matcher  Remove  Handler  Impl,Tcp  Matcher  send  Request  send  Response  on  Send  Error  send  Empty  Message  receive  Request  run  receive  Response  run  receive  Empty  Message  remove,Response,code  rtt,create  Response  Response  get  Code  get  Raw  Code  to  String  get  R  T  T  set  R  T  T  is  Notification  has  Block  Option  is  Error  is  Client  Error  is  Server  Error,0,0
21,cancel,Response  Endpoint  Receiver,void,,set  Canceled  receive  Response,Response,code  rtt,create  Response  Response  get  Code  get  Raw  Code  to  String  get  R  T  T  set  R  T  T  is  Notification  has  Block  Option  is  Error  is  Client  Error  is  Server  Error,Tcp  Matcher,logger  exchange  Remove  Handler  endpoint  Context  Matcher  Remove  Handler  Impl,Tcp  Matcher  send  Request  send  Response  on  Send  Error  send  Empty  Message  receive  Request  run  receive  Response  run  receive  Empty  Message  remove,1,0
22,cancel,Response  Endpoint  Receiver,void,,set  Canceled  receive  Response,Udp  Matcher,logger  exchange  Remove  Handler  endpoint  Context  Matcher  Remove  Handler  Impl,Udp  Matcher  send  Request  send  Response  send  Empty  Message  receive  Request  run  run  receive  Response  run  run  receive  Empty  Message  run  reject  remove,Response,code  rtt,create  Response  Response  get  Code  get  Raw  Code  to  String  get  R  T  T  set  R  T  T  is  Notification  has  Block  Option  is  Error  is  Client  Error  is  Server  Error,0,0
23,cancel,Response  Endpoint  Receiver,void,,set  Canceled  receive  Response,Response,code  rtt,create  Response  Response  get  Code  get  Raw  Code  to  String  get  R  T  T  set  R  T  T  is  Notification  has  Block  Option  is  Error  is  Client  Error  is  Server  Error,Udp  Matcher,logger  exchange  Remove  Handler  endpoint  Context  Matcher  Remove  Handler  Impl,Udp  Matcher  send  Request  send  Response  send  Empty  Message  receive  Request  run  run  receive  Response  run  run  receive  Empty  Message  run  reject  remove,1,0
24,cancel,Response  Endpoint  Receiver,void,,set  Canceled  receive  Response,Udp  Matcher,logger  exchange  Remove  Handler  endpoint  Context  Matcher  Remove  Handler  Impl,Udp  Matcher  send  Request  send  Response  send  Empty  Message  receive  Request  run  run  receive  Response  run  run  receive  Empty  Message  run  reject  remove,Empty  Message,,Empty  Message  to  String  get  Raw  Code  is  Intended  Payload  new  A  C  K  new  A  C  K  new  R  S  T  new  R  S  T  cancel  Other,0,0
25,cancel,Response  Endpoint  Receiver,void,,set  Canceled  receive  Response,Empty  Message,,Empty  Message  to  String  get  Raw  Code  is  Intended  Payload  new  A  C  K  new  A  C  K  new  R  S  T  new  R  S  T  cancel  Other,Udp  Matcher,logger  exchange  Remove  Handler  endpoint  Context  Matcher  Remove  Handler  Impl,Udp  Matcher  send  Request  send  Response  send  Empty  Message  receive  Request  run  run  receive  Response  run  run  receive  Empty  Message  run  reject  remove,1,0
