id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,add  New  Group,Counting  Undo  Manager  Group  Tree  Node  View  Model,void,,from  Group  add  Child  get  Node  add  Edit,Group  Tree  Node  View  Model,logger  node,Group  Tree  Node  View  Model  to  String  get  Node  get  Children  print  In  Italics  get  Description  can  Add  Entries  can  Remove  Entries  sort  Children  By  Name  equals  hash  Code  get  Name  can  Be  Edited  can  Move  Up  can  Move  Down  can  Move  Left  can  Move  Right  change  Entries  To  remove  Entries  From  Group  is  All  Entries  Group  add  Entries  To  Group  subscribe  To  Descendant  Changed,Abstract  Group,name  context  color  is  Expanded  description  icon  Name,Abstract  Group  to  String  equals  hash  Code  get  Color  set  Color  set  Color  is  Expanded  set  Expanded  get  Description  set  Description  get  Icon  Name  set  Icon  Name  get  Hierarchical  Context  get  Name  name  Property  contains  is  Match  contains  Any  contains  All  is  Dynamic  deep  Copy,0,0
11,add  New  Group,Counting  Undo  Manager  Group  Tree  Node  View  Model,void,,from  Group  add  Child  get  Node  add  Edit,Abstract  Group,name  context  color  is  Expanded  description  icon  Name,Abstract  Group  to  String  equals  hash  Code  get  Color  set  Color  set  Color  is  Expanded  set  Expanded  get  Description  set  Description  get  Icon  Name  set  Icon  Name  get  Hierarchical  Context  get  Name  name  Property  contains  is  Match  contains  Any  contains  All  is  Dynamic  deep  Copy,Group  Tree  Node  View  Model,logger  node,Group  Tree  Node  View  Model  to  String  get  Node  get  Children  print  In  Italics  get  Description  can  Add  Entries  can  Remove  Entries  sort  Children  By  Name  equals  hash  Code  get  Name  can  Be  Edited  can  Move  Up  can  Move  Down  can  Move  Left  can  Move  Right  change  Entries  To  remove  Entries  From  Group  is  All  Entries  Group  add  Entries  To  Group  subscribe  To  Descendant  Changed,1,1
12,add  New  Group,Counting  Undo  Manager  Group  Tree  Node  View  Model,void,,from  Group  add  Child  get  Node  add  Edit,Group  Tree  Node  View  Model,logger  node,Group  Tree  Node  View  Model  to  String  get  Node  get  Children  print  In  Italics  get  Description  can  Add  Entries  can  Remove  Entries  sort  Children  By  Name  equals  hash  Code  get  Name  can  Be  Edited  can  Move  Up  can  Move  Down  can  Move  Left  can  Move  Right  change  Entries  To  remove  Entries  From  Group  is  All  Entries  Group  add  Entries  To  Group  subscribe  To  Descendant  Changed,Counting  Undo  Manager,unchanged  Point  current  event  Bus,add  Edit  undo  redo  mark  Unchanged  has  Changed  register  Listener  unregister  Listener  post  Undo  Redo  Event  post  Add  Undo  Event,0,0
13,add  New  Group,Counting  Undo  Manager  Group  Tree  Node  View  Model,void,,from  Group  add  Child  get  Node  add  Edit,Counting  Undo  Manager,unchanged  Point  current  event  Bus,add  Edit  undo  redo  mark  Unchanged  has  Changed  register  Listener  unregister  Listener  post  Undo  Redo  Event  post  Add  Undo  Event,Group  Tree  Node  View  Model,logger  node,Group  Tree  Node  View  Model  to  String  get  Node  get  Children  print  In  Italics  get  Description  can  Add  Entries  can  Remove  Entries  sort  Children  By  Name  equals  hash  Code  get  Name  can  Be  Edited  can  Move  Up  can  Move  Down  can  Move  Left  can  Move  Right  change  Entries  To  remove  Entries  From  Group  is  All  Entries  Group  add  Entries  To  Group  subscribe  To  Descendant  Changed,1,0
14,ready  For  Backup,Save  Database  Action,boolean,,get  Location  is  Present  get  Database  Path,Save  Database  Action,logger  panel  frame  dialog  Service  preferences  entry  Types  Manager  Save  Database  Mode,Save  Database  Action  save  save  save  As  save  As  save  Selected  As  Plain  save  As  ask  For  Save  Path  save  save  save  Database  save  With  Different  Encoding  ready  For  Autosave,Bib  Database  Context,database  meta  Data  file  dbms  Synchronizer  dbms  Listener  location,Bib  Database  Context  Bib  Database  Context  Bib  Database  Context  Bib  Database  Context  Bib  Database  Context  get  Mode  set  Mode  set  Database  Path  get  Database  Path  clear  Database  File  get  Database  get  Meta  Data  set  Meta  Data  is  Biblatex  Mode  get  File  Directories  As  Paths  get  First  Existing  File  Dir  get  File  Directories  get  File  Directory  Path  get  D  B  M  S  Synchronizer  clear  D  B  M  S  Synchronizer  get  Location  convert  To  Shared  Database  to  String  convert  To  Local  Database  get  Entries,0,0
15,ready  For  Backup,Save  Database  Action,boolean,,get  Location  is  Present  get  Database  Path,Bib  Database  Context,database  meta  Data  file  dbms  Synchronizer  dbms  Listener  location,Bib  Database  Context  Bib  Database  Context  Bib  Database  Context  Bib  Database  Context  Bib  Database  Context  get  Mode  set  Mode  set  Database  Path  get  Database  Path  clear  Database  File  get  Database  get  Meta  Data  set  Meta  Data  is  Biblatex  Mode  get  File  Directories  As  Paths  get  First  Existing  File  Dir  get  File  Directories  get  File  Directory  Path  get  D  B  M  S  Synchronizer  clear  D  B  M  S  Synchronizer  get  Location  convert  To  Shared  Database  to  String  convert  To  Local  Database  get  Entries,Save  Database  Action,logger  panel  frame  dialog  Service  preferences  entry  Types  Manager  Save  Database  Mode,Save  Database  Action  save  save  save  As  save  As  save  Selected  As  Plain  save  As  ask  For  Save  Path  save  save  save  Database  save  With  Different  Encoding  ready  For  Autosave,1,1
16,get  Bib  Database  Mode  From  Parser  Result,Check  For  New  Entry  Types  Action,Bib  Database  Mode,,or  Else  get  Mode  get  Meta  Data  get  Default  Bib  Database  Mode,Check  For  New  Entry  Types  Action,,is  Action  Necessary  perform  Action  get  List  Of  Unknown  And  Unequal  Customizations,Parser  Result,entry  Types  warnings  database  meta  Data  file  invalid  to  Open  Tab  changed  On  Migration,Parser  Result  Parser  Result  Parser  Result  Parser  Result  from  Error  Message  get  Error  Message  from  Error  to  Open  Tab  set  To  Open  Tab  get  Database  get  Meta  Data  set  Meta  Data  get  Entry  Types  get  File  set  File  add  Warning  add  Exception  has  Warnings  warnings  is  Invalid  set  Invalid  get  Error  Message  get  Database  Context  set  Database  Context  is  Empty  was  Changed  On  Migration  set  Changed  On  Migration,0,0
17,get  Bib  Database  Mode  From  Parser  Result,Check  For  New  Entry  Types  Action,Bib  Database  Mode,,or  Else  get  Mode  get  Meta  Data  get  Default  Bib  Database  Mode,Parser  Result,entry  Types  warnings  database  meta  Data  file  invalid  to  Open  Tab  changed  On  Migration,Parser  Result  Parser  Result  Parser  Result  Parser  Result  from  Error  Message  get  Error  Message  from  Error  to  Open  Tab  set  To  Open  Tab  get  Database  get  Meta  Data  set  Meta  Data  get  Entry  Types  get  File  set  File  add  Warning  add  Exception  has  Warnings  warnings  is  Invalid  set  Invalid  get  Error  Message  get  Database  Context  set  Database  Context  is  Empty  was  Changed  On  Migration  set  Changed  On  Migration,Check  For  New  Entry  Types  Action,,is  Action  Necessary  perform  Action  get  List  Of  Unknown  And  Unequal  Customizations,1,1
18,from  Bibtex  String  View  Model,Bibtex  String  Editor  Dialog  View  Model,Bibtex  String,,get  Value  label  Property  get  Value  content  Property,Bibtex  String  Editor  Dialog  View  Model,new  string  label  strings  List  Property  bib  Database  valid  Property,Bibtex  String  Editor  Dialog  View  Model  add  All  Strings  From  D  B  add  New  String  remove  String  convert  From  Bib  Tex  String  save  label  Already  Exists  open  Help  Page  strings  List  Property  valid  Property,Bibtex  String  Editor  Item  Model,is  number  label  Property  content  Property  label  Validator  content  Validator  combined  Validator,Bibtex  String  Editor  Item  Model  label  Validation  content  Validation  combined  Validation  Valid  Property  label  Property  content  Property  set  Label  set  Content  validate  Label  validate  Content,0,0
19,from  Bibtex  String  View  Model,Bibtex  String  Editor  Dialog  View  Model,Bibtex  String,,get  Value  label  Property  get  Value  content  Property,Bibtex  String  Editor  Item  Model,is  number  label  Property  content  Property  label  Validator  content  Validator  combined  Validator,Bibtex  String  Editor  Item  Model  label  Validation  content  Validation  combined  Validation  Valid  Property  label  Property  content  Property  set  Label  set  Content  validate  Label  validate  Content,Bibtex  String  Editor  Dialog  View  Model,new  string  label  strings  List  Property  bib  Database  valid  Property,Bibtex  String  Editor  Dialog  View  Model  add  All  Strings  From  D  B  add  New  String  remove  String  convert  From  Bib  Tex  String  save  label  Already  Exists  open  Help  Page  strings  List  Property  valid  Property,1,1
20,handle  On  Drag  Over,Table  Row  Bib  Entry  Table  View  Model  Drag  Event  Main  Table,void,,has  Files  get  Dragboard  accept  Transfer  Modes  set  Dropping  Pseudo  Classes  consume,Main  Table,logger  panel  database  undo  Manager  model  import  Handler  local  Dragboard  last  Key  Press  Time  column  Search  Term,Main  Table  jump  To  Search  Key  listen  clear  And  Select  copy  cut  setup  Key  Bindings  clear  And  Select  First  clear  And  Select  Last  paste  handle  On  Drag  Entered  handle  On  Drag  Exited  handle  On  Drag  Detected  handle  On  Drag  Dropped  add  Selection  Listener  get  Table  Model  get  Entry  At  get  Selected  Entries  find  Entry,Bib  Entry  Table  View  Model,entry  database  name  Formatter  field  Values  special  Field  Values  linked  Files  linked  Identifiers  matched  Groups,Bib  Entry  Table  View  Model  create  Linked  Identifiers  Binding  get  Entry  create  Matched  Groups  Binding  get  Field  get  Linked  Files  get  Linked  Identifiers  get  Matched  Groups  get  Special  Field  get  Fields,0,0
21,handle  On  Drag  Over,Table  Row  Bib  Entry  Table  View  Model  Drag  Event  Main  Table,void,,has  Files  get  Dragboard  accept  Transfer  Modes  set  Dropping  Pseudo  Classes  consume,Bib  Entry  Table  View  Model,entry  database  name  Formatter  field  Values  special  Field  Values  linked  Files  linked  Identifiers  matched  Groups,Bib  Entry  Table  View  Model  create  Linked  Identifiers  Binding  get  Entry  create  Matched  Groups  Binding  get  Field  get  Linked  Files  get  Linked  Identifiers  get  Matched  Groups  get  Special  Field  get  Fields,Main  Table,logger  panel  database  undo  Manager  model  import  Handler  local  Dragboard  last  Key  Press  Time  column  Search  Term,Main  Table  jump  To  Search  Key  listen  clear  And  Select  copy  cut  setup  Key  Bindings  clear  And  Select  First  clear  And  Select  Last  paste  handle  On  Drag  Entered  handle  On  Drag  Exited  handle  On  Drag  Detected  handle  On  Drag  Dropped  add  Selection  Listener  get  Table  Model  get  Entry  At  get  Selected  Entries  find  Entry,1,1
22,handle  On  Drag  Entered,Table  Row  Bib  Entry  Table  View  Model  Bib  Entry  Table  View  Model  Mouse  Drag  Event,void,,get  Gesture  Source  select  Range  get  Selection  Model  get  Index  get  Index,Main  Table,logger  panel  database  undo  Manager  model  import  Handler  local  Dragboard  last  Key  Press  Time  column  Search  Term,Main  Table  jump  To  Search  Key  listen  clear  And  Select  copy  cut  setup  Key  Bindings  clear  And  Select  First  clear  And  Select  Last  paste  handle  On  Drag  Exited  handle  On  Drag  Detected  handle  On  Drag  Dropped  add  Selection  Listener  get  Table  Model  get  Entry  At  get  Selected  Entries  find  Entry,Bib  Entry  Table  View  Model,entry  database  name  Formatter  field  Values  special  Field  Values  linked  Files  linked  Identifiers  matched  Groups,Bib  Entry  Table  View  Model  create  Linked  Identifiers  Binding  get  Entry  create  Matched  Groups  Binding  get  Field  get  Linked  Files  get  Linked  Identifiers  get  Matched  Groups  get  Special  Field  get  Fields  handle  On  Drag  Over,0,0
23,handle  On  Drag  Entered,Table  Row  Bib  Entry  Table  View  Model  Bib  Entry  Table  View  Model  Mouse  Drag  Event,void,,get  Gesture  Source  select  Range  get  Selection  Model  get  Index  get  Index,Bib  Entry  Table  View  Model,entry  database  name  Formatter  field  Values  special  Field  Values  linked  Files  linked  Identifiers  matched  Groups,Bib  Entry  Table  View  Model  create  Linked  Identifiers  Binding  get  Entry  create  Matched  Groups  Binding  get  Field  get  Linked  Files  get  Linked  Identifiers  get  Matched  Groups  get  Special  Field  get  Fields  handle  On  Drag  Over,Main  Table,logger  panel  database  undo  Manager  model  import  Handler  local  Dragboard  last  Key  Press  Time  column  Search  Term,Main  Table  jump  To  Search  Key  listen  clear  And  Select  copy  cut  setup  Key  Bindings  clear  And  Select  First  clear  And  Select  Last  paste  handle  On  Drag  Exited  handle  On  Drag  Detected  handle  On  Drag  Dropped  add  Selection  Listener  get  Table  Model  get  Entry  At  get  Selected  Entries  find  Entry,1,0
24,find  Entry,Bib  Entry,Optional  Bib  Entry  Table  View  Model,,find  First  filter  stream  get  Entries  Filtered  And  Sorted  equals  get  Entry,Main  Table,logger  panel  database  undo  Manager  model  import  Handler  local  Dragboard  last  Key  Press  Time  column  Search  Term,Main  Table  jump  To  Search  Key  listen  clear  And  Select  copy  cut  setup  Key  Bindings  clear  And  Select  First  clear  And  Select  Last  paste  handle  On  Drag  Entered  handle  On  Drag  Exited  handle  On  Drag  Detected  handle  On  Drag  Dropped  add  Selection  Listener  get  Table  Model  get  Entry  At  get  Selected  Entries,Bib  Entry,default  type  logger  remove  trailing  whitespace  shared  Bib  Entry  Data  fields  As  Words  latex  Free  Fields  fields  As  Keywords  event  Bus  id  type  fields  parsed  Serialization  comments  Before  Entry  changed,Bib  Entry  Bib  Entry  set  Month  get  Resolved  Field  Or  Alias  get  Source  Field  get  Resolved  Field  Or  Alias  get  Resolved  Field  Or  Alias  Latex  Free  generic  Get  Resolved  Field  Or  Alias  get  Id  set  Id  set  Cite  Key  with  Cite  Key  get  Cite  Key  Optional  has  Cite  Key  get  Type  type  Property  set  Type  set  Type  get  Fields  get  Field  has  Field  generic  Get  Field  Or  Alias  get  D  O  I  get  Field  Or  Alias  Latex  Free  get  Field  Or  Alias  set  Field  set  Field  set  Field  clear  Field  clear  Field  all  Fields  Present  clone  to  String  get  Author  Title  Year  get  Title  get  Publication  Date  get  Parsed  Serialization  set  Parsed  Serialization  set  Comments  Before  Entry  has  Changed  set  Changed  put  Keywords  put  Keywords  add  Keyword  add  Keyword  add  Keywords  get  Keywords  get  Resolved  Keywords  remove  Keywords  replace  Keywords  get  Field  Values  get  Field  Map  get  Shared  Bib  Entry  Data  equals  hash  Code  register  Listener  unregister  Listener  with  Field  get  User  Comments  get  Entry  Link  List  set  Entry  Link  List  get  Field  As  Words  get  Field  As  Keywords  clear  Cite  Key  invalidate  Field  Cache  get  Latex  Free  Field  set  Files  get  Files  set  Date  get  Month  get  Field  Binding  get  Cite  Key  Binding  add  File  add  File  get  Fields  Observable  get  Observables  populate,0,0
25,find  Entry,Bib  Entry,Optional  Bib  Entry  Table  View  Model,,find  First  filter  stream  get  Entries  Filtered  And  Sorted  equals  get  Entry,Bib  Entry,default  type  logger  remove  trailing  whitespace  shared  Bib  Entry  Data  fields  As  Words  latex  Free  Fields  fields  As  Keywords  event  Bus  id  type  fields  parsed  Serialization  comments  Before  Entry  changed,Bib  Entry  Bib  Entry  set  Month  get  Resolved  Field  Or  Alias  get  Source  Field  get  Resolved  Field  Or  Alias  get  Resolved  Field  Or  Alias  Latex  Free  generic  Get  Resolved  Field  Or  Alias  get  Id  set  Id  set  Cite  Key  with  Cite  Key  get  Cite  Key  Optional  has  Cite  Key  get  Type  type  Property  set  Type  set  Type  get  Fields  get  Field  has  Field  generic  Get  Field  Or  Alias  get  D  O  I  get  Field  Or  Alias  Latex  Free  get  Field  Or  Alias  set  Field  set  Field  set  Field  clear  Field  clear  Field  all  Fields  Present  clone  to  String  get  Author  Title  Year  get  Title  get  Publication  Date  get  Parsed  Serialization  set  Parsed  Serialization  set  Comments  Before  Entry  has  Changed  set  Changed  put  Keywords  put  Keywords  add  Keyword  add  Keyword  add  Keywords  get  Keywords  get  Resolved  Keywords  remove  Keywords  replace  Keywords  get  Field  Values  get  Field  Map  get  Shared  Bib  Entry  Data  equals  hash  Code  register  Listener  unregister  Listener  with  Field  get  User  Comments  get  Entry  Link  List  set  Entry  Link  List  get  Field  As  Words  get  Field  As  Keywords  clear  Cite  Key  invalidate  Field  Cache  get  Latex  Free  Field  set  Files  get  Files  set  Date  get  Month  get  Field  Binding  get  Cite  Key  Binding  add  File  add  File  get  Fields  Observable  get  Observables  populate,Main  Table,logger  panel  database  undo  Manager  model  import  Handler  local  Dragboard  last  Key  Press  Time  column  Search  Term,Main  Table  jump  To  Search  Key  listen  clear  And  Select  copy  cut  setup  Key  Bindings  clear  And  Select  First  clear  And  Select  Last  paste  handle  On  Drag  Entered  handle  On  Drag  Exited  handle  On  Drag  Detected  handle  On  Drag  Dropped  add  Selection  Listener  get  Table  Model  get  Entry  At  get  Selected  Entries,1,0
