id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,search  Class  In  Tree,J  Node,J  Node,,breadth  First  Enumeration  has  More  Elements  next  Element  equals,J  Root,serial  Version  U  I  D  root  icon  wrapper  flat  Packages,J  Root  update  get  Hierarchy  Resources  is  Flat  Packages  set  Flat  Packages  get  Icon  get  J  Parent  get  Line  make  String,J  Node,serial  Version  U  I  D,get  J  Parent  get  Root  Class  get  Java  Node  get  Content  get  Smali  get  Syntax  Name  get  Line  get  Code  Info  get  Source  Line  get  Java  Node  At  Position  get  Icon  get  Name  make  String  make  String  Html  make  Desc  String  has  Desc  String  make  Long  String  make  Long  String  Html  to  String,0,0
11,search  Class  In  Tree,J  Node,J  Node,,breadth  First  Enumeration  has  More  Elements  next  Element  equals,J  Node,serial  Version  U  I  D,get  J  Parent  get  Root  Class  get  Java  Node  get  Content  get  Smali  get  Syntax  Name  get  Line  get  Code  Info  get  Source  Line  get  Java  Node  At  Position  get  Icon  get  Name  make  String  make  String  Html  make  Desc  String  has  Desc  String  make  Long  String  make  Long  String  Html  to  String,J  Root,serial  Version  U  I  D  root  icon  wrapper  flat  Packages,J  Root  update  get  Hierarchy  Resources  is  Flat  Packages  set  Flat  Packages  get  Icon  get  J  Parent  get  Line  make  String,1,0
12,get  Resource  Field,Integer  Const  Storage,Field  Node,,get  get  Resources  Names  get  App  Res  Class  root  split  get  Inner  Classes  equals  get  Short  Name  get  Class  Info  search  Field  By  Name  add  Warn  replace,Const  Storage,Value  Storage  values  duplicates  replace  Enabled  global  Values  classes  resources  Names,get  Values  get  put  contains  Const  Storage  process  Const  Fields  add  Const  Field  get  Cls  Values  get  Const  Field  get  Const  Field  By  Literal  Arg  set  Resources  Names  get  Resources  Names  get  Global  Const  Fields  is  Replace  Enabled,Dex  Node,log  no  index  root  dex  Buf  file  dex  Id  classes  cls  Map  types  Cache,Dex  Node  load  Classes  add  Dummy  Class  add  Class  Node  init  Inner  Classes  get  Classes  resolve  Class  Local  resolve  Class  resolve  Class  resolve  Method  deep  Resolve  Method  resolve  Field  deep  Resolve  Field  get  Dex  File  get  String  get  Type  get  Method  Id  get  Field  Id  get  Proto  Id  read  Class  Data  read  Param  List  read  Code  open  Section  check  Offset  root  dex  type  Name  get  Dex  Id  to  String,0,0
13,get  Resource  Field,Integer  Const  Storage,Field  Node,,get  get  Resources  Names  get  App  Res  Class  root  split  get  Inner  Classes  equals  get  Short  Name  get  Class  Info  search  Field  By  Name  add  Warn  replace,Dex  Node,log  no  index  root  dex  Buf  file  dex  Id  classes  cls  Map  types  Cache,Dex  Node  load  Classes  add  Dummy  Class  add  Class  Node  init  Inner  Classes  get  Classes  resolve  Class  Local  resolve  Class  resolve  Class  resolve  Method  deep  Resolve  Method  resolve  Field  deep  Resolve  Field  get  Dex  File  get  String  get  Type  get  Method  Id  get  Field  Id  get  Proto  Id  read  Class  Data  read  Param  List  read  Code  open  Section  check  Offset  root  dex  type  Name  get  Dex  Id  to  String,Const  Storage,Value  Storage  values  duplicates  replace  Enabled  global  Values  classes  resources  Names,get  Values  get  put  contains  Const  Storage  process  Const  Fields  add  Const  Field  get  Cls  Values  get  Const  Field  get  Const  Field  By  Literal  Arg  set  Resources  Names  get  Resources  Names  get  Global  Const  Fields  is  Replace  Enabled,1,1
14,get  Const  Field  By  Literal  Arg,Class  Node  Literal  Arg,Field  Node,,get  Primitive  Type  get  Type  get  Literal  get  Const  Field  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  int  Bits  To  Float  get  Const  Field  compare  long  Bits  To  Double  get  Const  Field  compare,Const  Storage,Value  Storage  values  duplicates  replace  Enabled  global  Values  classes  resources  Names,get  Values  get  put  contains  Const  Storage  process  Const  Fields  add  Const  Field  get  Cls  Values  get  Const  Field  set  Resources  Names  get  Resources  Names  get  Global  Const  Fields  is  Replace  Enabled,Class  Node,log  dex  cls  Def  Offset  cls  Info  access  Flags  super  Class  interfaces  generics  methods  fields  inner  Classes  inlined  Classes  smali  parent  Class  state  dependencies  mth  Info  Map,Class  Node  init  Access  Flags  Class  Node  load  Annotations  load  Static  Values  parse  Class  Signature  validate  Super  Cls  set  Fields  Types  From  Signature  add  Source  Filename  Attr  ensure  Processed  decompile  get  Code  reload  Code  decompile  load  unload  build  Cache  get  Super  Class  get  Interfaces  get  Generic  Type  Parameters  get  Methods  get  Fields  get  Const  Field  get  Const  Field  search  Field  By  Id  search  Field  search  Field  By  Name  And  Type  search  Field  By  Name  search  Method  search  Method  By  Short  Id  search  Method  By  Short  Name  search  Method  By  Id  get  Parent  Class  get  Top  Parent  Class  has  Not  Generated  Parent  get  Inner  Classes  get  Inner  And  Inlined  Classes  Recursive  add  Inner  Class  add  Inlined  Class  is  Enum  is  Anonymous  get  Class  Init  Mth  get  Default  Constructor  get  Access  Flags  set  Access  Flags  dex  root  type  Name  get  Raw  Name  get  Class  Info  get  Short  Name  get  Full  Name  get  Package  get  Smali  get  Smali  get  State  set  State  get  Dependencies  set  Dependencies  hash  Code  equals  to  String,0,0
15,get  Const  Field  By  Literal  Arg,Class  Node  Literal  Arg,Field  Node,,get  Primitive  Type  get  Type  get  Literal  get  Const  Field  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  int  Bits  To  Float  get  Const  Field  compare  long  Bits  To  Double  get  Const  Field  compare,Class  Node,log  dex  cls  Def  Offset  cls  Info  access  Flags  super  Class  interfaces  generics  methods  fields  inner  Classes  inlined  Classes  smali  parent  Class  state  dependencies  mth  Info  Map,Class  Node  init  Access  Flags  Class  Node  load  Annotations  load  Static  Values  parse  Class  Signature  validate  Super  Cls  set  Fields  Types  From  Signature  add  Source  Filename  Attr  ensure  Processed  decompile  get  Code  reload  Code  decompile  load  unload  build  Cache  get  Super  Class  get  Interfaces  get  Generic  Type  Parameters  get  Methods  get  Fields  get  Const  Field  get  Const  Field  search  Field  By  Id  search  Field  search  Field  By  Name  And  Type  search  Field  By  Name  search  Method  search  Method  By  Short  Id  search  Method  By  Short  Name  search  Method  By  Id  get  Parent  Class  get  Top  Parent  Class  has  Not  Generated  Parent  get  Inner  Classes  get  Inner  And  Inlined  Classes  Recursive  add  Inner  Class  add  Inlined  Class  is  Enum  is  Anonymous  get  Class  Init  Mth  get  Default  Constructor  get  Access  Flags  set  Access  Flags  dex  root  type  Name  get  Raw  Name  get  Class  Info  get  Short  Name  get  Full  Name  get  Package  get  Smali  get  Smali  get  State  set  State  get  Dependencies  set  Dependencies  hash  Code  equals  to  String,Const  Storage,Value  Storage  values  duplicates  replace  Enabled  global  Values  classes  resources  Names,get  Values  get  put  contains  Const  Storage  process  Const  Fields  add  Const  Field  get  Cls  Values  get  Const  Field  set  Resources  Names  get  Resources  Names  get  Global  Const  Fields  is  Replace  Enabled,1,0
16,get  Const  Field  By  Literal  Arg,Class  Node  Literal  Arg,Field  Node,,get  Primitive  Type  get  Type  get  Literal  get  Const  Field  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  int  Bits  To  Float  get  Const  Field  compare  long  Bits  To  Double  get  Const  Field  compare,Const  Storage,Value  Storage  values  duplicates  replace  Enabled  global  Values  classes  resources  Names,get  Values  get  put  contains  Const  Storage  process  Const  Fields  add  Const  Field  get  Cls  Values  get  Const  Field  set  Resources  Names  get  Resources  Names  get  Global  Const  Fields  is  Replace  Enabled,Literal  Arg,true  false  literal,Literal  Arg  get  Literal  is  Literal  is  Integer  duplicate  hash  Code  equals  to  String,0,0
17,get  Const  Field  By  Literal  Arg,Class  Node  Literal  Arg,Field  Node,,get  Primitive  Type  get  Type  get  Literal  get  Const  Field  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  get  Const  Field  abs  int  Bits  To  Float  get  Const  Field  compare  long  Bits  To  Double  get  Const  Field  compare,Literal  Arg,true  false  literal,Literal  Arg  get  Literal  is  Literal  is  Integer  duplicate  hash  Code  equals  to  String,Const  Storage,Value  Storage  values  duplicates  replace  Enabled  global  Values  classes  resources  Names,get  Values  get  put  contains  Const  Storage  process  Const  Fields  add  Const  Field  get  Cls  Values  get  Const  Field  set  Resources  Names  get  Resources  Names  get  Global  Const  Fields  is  Replace  Enabled,1,0
18,replace  Class  Generics,Arg  Type  Type  Utils,Arg  Type,,get  Type  Variables  Mapping  is  Empty  replace  Type  Variables  Using  Map,Type  Utils,root,Type  Utils  get  Class  Generics  get  Type  Variables  Mapping  replace  Method  Generics  replace  Type  Variables  Using  Map,Arg  Type,int  boolean  byte  short  char  float  double  long  void  object  class  string  enum  throwable  object  array  wildcard  unknown  unknown  object  unknown  object  no  array  unknown  array  narrow  narrow  numbers  narrow  integral  narrow  numbers  no  bool  narrow  numbers  no  float  wide  int  float  hash  Known  Type  empty  possibles  Primitive  Arg  type  Object  Type  obj  Name  Generic  Type  extend  Types  Wildcard  Bound  num  str  Wildcard  Type  type  bound  Generic  Object  generics  Outer  Generic  Object  outer  Type  inner  Type  Array  Arg  array  possibles  array  Element  Unknown  Arg  possible  Types,primitive  object  No  Cache  object  generic  Type  wildcard  wildcard  generic  generic  outer  Generic  array  unknown  is  Type  Known  contains  select  First  get  Possible  Types  Primitive  Arg  get  Primitive  Type  is  Primitive  internal  Equals  to  String  Object  Type  get  Object  is  Object  get  Primitive  Type  internal  Equals  to  String  Generic  Type  is  Generic  Type  get  Extend  Types  set  Extend  Types  Wildcard  Bound  get  Num  get  Str  get  By  Num  Wildcard  Type  is  Generic  get  Wildcard  Type  get  Wildcard  Bound  internal  Equals  to  String  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  internal  Equals  to  String  Outer  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  get  Outer  Type  get  Inner  Type  internal  Equals  to  String  Array  Arg  get  Array  Element  is  Array  get  Primitive  Type  is  Type  Known  select  First  get  Possible  Types  get  Array  Dimension  get  Array  Root  Element  internal  Equals  to  String  Unknown  Arg  get  Possible  Types  is  Type  Known  contains  select  First  internal  Equals  to  String  is  Type  Known  get  Primitive  Type  is  Primitive  get  Object  is  Object  is  Generic  is  Generic  Type  get  Generic  Types  get  Extend  Types  set  Extend  Types  get  Wildcard  Type  get  Wildcard  Bound  get  Outer  Type  get  Inner  Type  is  Array  get  Array  Dimension  get  Array  Element  get  Array  Root  Element  contains  select  First  get  Possible  Types  is  Cast  Needed  is  Instance  Of  is  Cls  Known  can  Be  Object  can  Be  Array  can  Be  Primitive  convert  From  Primitive  Type  parse  parse  get  Reg  Count  contains  Generic  contains  Type  Variable  try  To  Resolve  Class  Alias  to  String  hash  Code  internal  Equals  equals,0,0
19,replace  Class  Generics,Arg  Type  Type  Utils,Arg  Type,,get  Type  Variables  Mapping  is  Empty  replace  Type  Variables  Using  Map,Arg  Type,int  boolean  byte  short  char  float  double  long  void  object  class  string  enum  throwable  object  array  wildcard  unknown  unknown  object  unknown  object  no  array  unknown  array  narrow  narrow  numbers  narrow  integral  narrow  numbers  no  bool  narrow  numbers  no  float  wide  int  float  hash  Known  Type  empty  possibles  Primitive  Arg  type  Object  Type  obj  Name  Generic  Type  extend  Types  Wildcard  Bound  num  str  Wildcard  Type  type  bound  Generic  Object  generics  Outer  Generic  Object  outer  Type  inner  Type  Array  Arg  array  possibles  array  Element  Unknown  Arg  possible  Types,primitive  object  No  Cache  object  generic  Type  wildcard  wildcard  generic  generic  outer  Generic  array  unknown  is  Type  Known  contains  select  First  get  Possible  Types  Primitive  Arg  get  Primitive  Type  is  Primitive  internal  Equals  to  String  Object  Type  get  Object  is  Object  get  Primitive  Type  internal  Equals  to  String  Generic  Type  is  Generic  Type  get  Extend  Types  set  Extend  Types  Wildcard  Bound  get  Num  get  Str  get  By  Num  Wildcard  Type  is  Generic  get  Wildcard  Type  get  Wildcard  Bound  internal  Equals  to  String  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  internal  Equals  to  String  Outer  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  get  Outer  Type  get  Inner  Type  internal  Equals  to  String  Array  Arg  get  Array  Element  is  Array  get  Primitive  Type  is  Type  Known  select  First  get  Possible  Types  get  Array  Dimension  get  Array  Root  Element  internal  Equals  to  String  Unknown  Arg  get  Possible  Types  is  Type  Known  contains  select  First  internal  Equals  to  String  is  Type  Known  get  Primitive  Type  is  Primitive  get  Object  is  Object  is  Generic  is  Generic  Type  get  Generic  Types  get  Extend  Types  set  Extend  Types  get  Wildcard  Type  get  Wildcard  Bound  get  Outer  Type  get  Inner  Type  is  Array  get  Array  Dimension  get  Array  Element  get  Array  Root  Element  contains  select  First  get  Possible  Types  is  Cast  Needed  is  Instance  Of  is  Cls  Known  can  Be  Object  can  Be  Array  can  Be  Primitive  convert  From  Primitive  Type  parse  parse  get  Reg  Count  contains  Generic  contains  Type  Variable  try  To  Resolve  Class  Alias  to  String  hash  Code  internal  Equals  equals,Type  Utils,root,Type  Utils  get  Class  Generics  get  Type  Variables  Mapping  replace  Method  Generics  replace  Type  Variables  Using  Map,1,1
20,replace  Method  Generics,Base  Invoke  Node  I  Method  Details  Arg  Type,Arg  Type,,get  Arg  Types  is  Empty  get  First  Arg  Offset  size  get  get  Arg  get  Type  equals,Type  Utils,root,Type  Utils  get  Class  Generics  get  Type  Variables  Mapping  replace  Type  Variables  Using  Map,Arg  Type,int  boolean  byte  short  char  float  double  long  void  object  class  string  enum  throwable  object  array  wildcard  unknown  unknown  object  unknown  object  no  array  unknown  array  narrow  narrow  numbers  narrow  integral  narrow  numbers  no  bool  narrow  numbers  no  float  wide  int  float  hash  Known  Type  empty  possibles  Primitive  Arg  type  Object  Type  obj  Name  Generic  Type  extend  Types  Wildcard  Bound  num  str  Wildcard  Type  type  bound  Generic  Object  generics  Outer  Generic  Object  outer  Type  inner  Type  Array  Arg  array  possibles  array  Element  Unknown  Arg  possible  Types,primitive  object  No  Cache  object  generic  Type  wildcard  wildcard  generic  generic  outer  Generic  array  unknown  replace  Class  Generics  is  Type  Known  contains  select  First  get  Possible  Types  Primitive  Arg  get  Primitive  Type  is  Primitive  internal  Equals  to  String  Object  Type  get  Object  is  Object  get  Primitive  Type  internal  Equals  to  String  Generic  Type  is  Generic  Type  get  Extend  Types  set  Extend  Types  Wildcard  Bound  get  Num  get  Str  get  By  Num  Wildcard  Type  is  Generic  get  Wildcard  Type  get  Wildcard  Bound  internal  Equals  to  String  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  internal  Equals  to  String  Outer  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  get  Outer  Type  get  Inner  Type  internal  Equals  to  String  Array  Arg  get  Array  Element  is  Array  get  Primitive  Type  is  Type  Known  select  First  get  Possible  Types  get  Array  Dimension  get  Array  Root  Element  internal  Equals  to  String  Unknown  Arg  get  Possible  Types  is  Type  Known  contains  select  First  internal  Equals  to  String  is  Type  Known  get  Primitive  Type  is  Primitive  get  Object  is  Object  is  Generic  is  Generic  Type  get  Generic  Types  get  Extend  Types  set  Extend  Types  get  Wildcard  Type  get  Wildcard  Bound  get  Outer  Type  get  Inner  Type  is  Array  get  Array  Dimension  get  Array  Element  get  Array  Root  Element  contains  select  First  get  Possible  Types  is  Cast  Needed  is  Instance  Of  is  Cls  Known  can  Be  Object  can  Be  Array  can  Be  Primitive  convert  From  Primitive  Type  parse  parse  get  Reg  Count  contains  Generic  contains  Type  Variable  try  To  Resolve  Class  Alias  to  String  hash  Code  internal  Equals  equals,0,0
21,replace  Method  Generics,Base  Invoke  Node  I  Method  Details  Arg  Type,Arg  Type,,get  Arg  Types  is  Empty  get  First  Arg  Offset  size  get  get  Arg  get  Type  equals,Arg  Type,int  boolean  byte  short  char  float  double  long  void  object  class  string  enum  throwable  object  array  wildcard  unknown  unknown  object  unknown  object  no  array  unknown  array  narrow  narrow  numbers  narrow  integral  narrow  numbers  no  bool  narrow  numbers  no  float  wide  int  float  hash  Known  Type  empty  possibles  Primitive  Arg  type  Object  Type  obj  Name  Generic  Type  extend  Types  Wildcard  Bound  num  str  Wildcard  Type  type  bound  Generic  Object  generics  Outer  Generic  Object  outer  Type  inner  Type  Array  Arg  array  possibles  array  Element  Unknown  Arg  possible  Types,primitive  object  No  Cache  object  generic  Type  wildcard  wildcard  generic  generic  outer  Generic  array  unknown  replace  Class  Generics  is  Type  Known  contains  select  First  get  Possible  Types  Primitive  Arg  get  Primitive  Type  is  Primitive  internal  Equals  to  String  Object  Type  get  Object  is  Object  get  Primitive  Type  internal  Equals  to  String  Generic  Type  is  Generic  Type  get  Extend  Types  set  Extend  Types  Wildcard  Bound  get  Num  get  Str  get  By  Num  Wildcard  Type  is  Generic  get  Wildcard  Type  get  Wildcard  Bound  internal  Equals  to  String  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  internal  Equals  to  String  Outer  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  get  Outer  Type  get  Inner  Type  internal  Equals  to  String  Array  Arg  get  Array  Element  is  Array  get  Primitive  Type  is  Type  Known  select  First  get  Possible  Types  get  Array  Dimension  get  Array  Root  Element  internal  Equals  to  String  Unknown  Arg  get  Possible  Types  is  Type  Known  contains  select  First  internal  Equals  to  String  is  Type  Known  get  Primitive  Type  is  Primitive  get  Object  is  Object  is  Generic  is  Generic  Type  get  Generic  Types  get  Extend  Types  set  Extend  Types  get  Wildcard  Type  get  Wildcard  Bound  get  Outer  Type  get  Inner  Type  is  Array  get  Array  Dimension  get  Array  Element  get  Array  Root  Element  contains  select  First  get  Possible  Types  is  Cast  Needed  is  Instance  Of  is  Cls  Known  can  Be  Object  can  Be  Array  can  Be  Primitive  convert  From  Primitive  Type  parse  parse  get  Reg  Count  contains  Generic  contains  Type  Variable  try  To  Resolve  Class  Alias  to  String  hash  Code  internal  Equals  equals,Type  Utils,root,Type  Utils  get  Class  Generics  get  Type  Variables  Mapping  replace  Type  Variables  Using  Map,1,0
22,replace  Type  Variables  Using  Map,Arg  Type  Map  Arg  Type  Arg  Type,Arg  Type,,is  Empty  is  Generic  Type  get  is  Array  replace  Type  Variables  Using  Map  get  Array  Element  array  get  Wildcard  Type  contains  Type  Variable  replace  Type  Variables  Using  Map  wildcard  get  Wildcard  Bound  get  Generic  Types  is  Generic  replace  Type  Variables  Using  Map  generic  get  Object,Type  Utils,root,Type  Utils  get  Class  Generics  get  Type  Variables  Mapping  replace  Method  Generics,Arg  Type,int  boolean  byte  short  char  float  double  long  void  object  class  string  enum  throwable  object  array  wildcard  unknown  unknown  object  unknown  object  no  array  unknown  array  narrow  narrow  numbers  narrow  integral  narrow  numbers  no  bool  narrow  numbers  no  float  wide  int  float  hash  Known  Type  empty  possibles  Primitive  Arg  type  Object  Type  obj  Name  Generic  Type  extend  Types  Wildcard  Bound  num  str  Wildcard  Type  type  bound  Generic  Object  generics  Outer  Generic  Object  outer  Type  inner  Type  Array  Arg  array  possibles  array  Element  Unknown  Arg  possible  Types,primitive  object  No  Cache  object  generic  Type  wildcard  wildcard  generic  generic  outer  Generic  array  unknown  replace  Class  Generics  is  Type  Known  contains  select  First  get  Possible  Types  Primitive  Arg  get  Primitive  Type  is  Primitive  internal  Equals  to  String  Object  Type  get  Object  is  Object  get  Primitive  Type  internal  Equals  to  String  Generic  Type  is  Generic  Type  get  Extend  Types  set  Extend  Types  Wildcard  Bound  get  Num  get  Str  get  By  Num  Wildcard  Type  is  Generic  get  Wildcard  Type  get  Wildcard  Bound  internal  Equals  to  String  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  internal  Equals  to  String  Outer  Generic  Object  calc  Hash  is  Generic  get  Generic  Types  get  Outer  Type  get  Inner  Type  internal  Equals  to  String  Array  Arg  get  Array  Element  is  Array  get  Primitive  Type  is  Type  Known  select  First  get  Possible  Types  get  Array  Dimension  get  Array  Root  Element  internal  Equals  to  String  Unknown  Arg  get  Possible  Types  is  Type  Known  contains  select  First  internal  Equals  to  String  is  Type  Known  get  Primitive  Type  is  Primitive  get  Object  is  Object  is  Generic  is  Generic  Type  get  Generic  Types  get  Extend  Types  set  Extend  Types  get  Wildcard  Type  get  Wildcard  Bound  get  Outer  Type  get  Inner  Type  is  Array  get  Array  Dimension  get  Array  Element  get  Array  Root  Element  contains  select  First  get  Possible  Types  is  Cast  Needed  is  Instance  Of  is  Cls  Known  can  Be  Object  can  Be  Array  can  Be  Primitive  convert  From  Primitive  Type  parse  parse  get  Reg  Count  contains  Generic  contains  Type  Variable  try  To  Resolve  Class  Alias  to  String  hash  Code  internal  Equals  equals,0,0
