id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
10,save  Base  Paths,Producer  Boot  Listener,void,,get  get  Boolean  Property  get  Instance  get  Class  Loader  Scope  Property  values  get  Schema  Metas  get  Swagger  get  Base  Path  is  Not  Empty  starts  With  is  Not  Empty  set  Path  put  add  Base  Path  values,Producer  Boot  Listener,logger,on  After  Transport  on  After  Close,Boot  Event  Boot  Event,Microservice  Meta,scb  Engine  microservice  Versions  Meta  app  Id  short  Name  microservice  Name  schema  Metas  intf  Schema  Metas  operation  Metas  consumer  handler  Chain  provider  Qps  Flow  Control  Handler  provider  Qps  Flow  Control  Handler  Searched  vendor  Extensions,Microservice  Meta  get  Microservice  Config  get  Microservice  Versions  Meta  set  Microservice  Versions  Meta  get  Scb  Engine  is  Consumer  get  Microservice  Name  get  App  Id  get  Short  Name  register  Schema  Meta  operation  Metas  get  Operations  ensure  Find  Schema  Meta  find  Schema  Meta  find  Schema  Meta  get  Schema  Metas  put  Ext  Data  get  Ext  Data  get  Handler  Chain  set  Handler  Chain  get  Provider  Qps  Flow  Control  Handler,S  C  B  Engine  String  boolean  Microservice  Versions  Meta  String  Swagger  String  String  Class  String  Object  String  List  Handler  Producer  Boot  Listener,0,0
11,save  Base  Paths,Producer  Boot  Listener,void,,get  get  Boolean  Property  get  Instance  get  Class  Loader  Scope  Property  values  get  Schema  Metas  get  Swagger  get  Base  Path  is  Not  Empty  starts  With  is  Not  Empty  set  Path  put  add  Base  Path  values,Microservice  Meta,scb  Engine  microservice  Versions  Meta  app  Id  short  Name  microservice  Name  schema  Metas  intf  Schema  Metas  operation  Metas  consumer  handler  Chain  provider  Qps  Flow  Control  Handler  provider  Qps  Flow  Control  Handler  Searched  vendor  Extensions,Microservice  Meta  get  Microservice  Config  get  Microservice  Versions  Meta  set  Microservice  Versions  Meta  get  Scb  Engine  is  Consumer  get  Microservice  Name  get  App  Id  get  Short  Name  register  Schema  Meta  operation  Metas  get  Operations  ensure  Find  Schema  Meta  find  Schema  Meta  find  Schema  Meta  get  Schema  Metas  put  Ext  Data  get  Ext  Data  get  Handler  Chain  set  Handler  Chain  get  Provider  Qps  Flow  Control  Handler,S  C  B  Engine  String  boolean  Microservice  Versions  Meta  String  Swagger  String  String  Class  String  Object  String  List  Handler  Producer  Boot  Listener,Producer  Boot  Listener,logger,on  After  Transport  on  After  Close,Boot  Event  Boot  Event,1,1
12,subscribe  News  Column,Impl,App  Client  Data  Rsp,,right  Pad  set  Rsp,Impl,temp  Dir,Impl  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,Channel  Request  Base,device  Id  service  Token  phone  Type  user  Id  cmd  Id  net  user  Grant  sys  Ver  ts  channel  Id  location  cmd  Ver  version  language,get  Device  Id  set  Device  Id  get  Service  Token  set  Service  Token  get  Phone  Type  set  Phone  Type  get  User  Id  set  User  Id  get  Cmd  Id  set  Cmd  Id  get  Net  set  Net  get  User  Grant  set  User  Grant  get  Sys  Ver  set  Sys  Ver  get  Ts  set  Ts  get  Channel  Id  set  Channel  Id  get  Location  set  Location  get  Cmd  Ver  set  Cmd  Ver  get  Version  set  Version  get  Language  set  Language  to  String,String  String  String  String  String  String  String  String  String  String  String  String  String  String  Impl,0,0
13,subscribe  News  Column,Impl,App  Client  Data  Rsp,,right  Pad  set  Rsp,Channel  Request  Base,device  Id  service  Token  phone  Type  user  Id  cmd  Id  net  user  Grant  sys  Ver  ts  channel  Id  location  cmd  Ver  version  language,get  Device  Id  set  Device  Id  get  Service  Token  set  Service  Token  get  Phone  Type  set  Phone  Type  get  User  Id  set  User  Id  get  Cmd  Id  set  Cmd  Id  get  Net  set  Net  get  User  Grant  set  User  Grant  get  Sys  Ver  set  Sys  Ver  get  Ts  set  Ts  get  Channel  Id  set  Channel  Id  get  Location  set  Location  get  Cmd  Ver  set  Cmd  Ver  get  Version  set  Version  get  Language  set  Language  to  String,String  String  String  String  String  String  String  String  String  String  String  String  String  String  Impl,Impl,temp  Dir,Impl  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,1,1
14,subscribe  News  Column,Impl,App  Client  Data  Rsp,,right  Pad  set  Rsp,Impl,temp  Dir,Impl  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,Channel  Request  Base,device  Id  service  Token  phone  Type  user  Id  cmd  Id  net  user  Grant  sys  Ver  ts  channel  Id  location  cmd  Ver  version  language,get  Device  Id  set  Device  Id  get  Service  Token  set  Service  Token  get  Phone  Type  set  Phone  Type  get  User  Id  set  User  Id  get  Cmd  Id  set  Cmd  Id  get  Net  set  Net  get  User  Grant  set  User  Grant  get  Sys  Ver  set  Sys  Ver  get  Ts  set  Ts  get  Channel  Id  set  Channel  Id  get  Location  set  Location  get  Cmd  Ver  set  Cmd  Ver  get  Version  set  Version  get  Language  set  Language  to  String,String  String  String  String  String  String  String  String  String  String  String  String  String  String  Impl,0,0
15,subscribe  News  Column,Impl,App  Client  Data  Rsp,,right  Pad  set  Rsp,Channel  Request  Base,device  Id  service  Token  phone  Type  user  Id  cmd  Id  net  user  Grant  sys  Ver  ts  channel  Id  location  cmd  Ver  version  language,get  Device  Id  set  Device  Id  get  Service  Token  set  Service  Token  get  Phone  Type  set  Phone  Type  get  User  Id  set  User  Id  get  Cmd  Id  set  Cmd  Id  get  Net  set  Net  get  User  Grant  set  User  Grant  get  Sys  Ver  set  Sys  Ver  get  Ts  set  Ts  get  Channel  Id  set  Channel  Id  get  Location  set  Location  get  Cmd  Ver  set  Cmd  Ver  get  Version  set  Version  get  Language  set  Language  to  String,String  String  String  String  String  String  String  String  String  String  String  String  String  String  Impl,Impl,temp  Dir,Impl  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,1,1
16,subscribe  News  Column,Impl,App  Client  Data  Rsp,,right  Pad  set  Rsp,Impl,temp  Dir,Impl  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,Channel  Request  Base,device  Id  service  Token  phone  Type  user  Id  cmd  Id  net  user  Grant  sys  Ver  ts  channel  Id  location  cmd  Ver  version  language,get  Device  Id  set  Device  Id  get  Service  Token  set  Service  Token  get  Phone  Type  set  Phone  Type  get  User  Id  set  User  Id  get  Cmd  Id  set  Cmd  Id  get  Net  set  Net  get  User  Grant  set  User  Grant  get  Sys  Ver  set  Sys  Ver  get  Ts  set  Ts  get  Channel  Id  set  Channel  Id  get  Location  set  Location  get  Cmd  Ver  set  Cmd  Ver  get  Version  set  Version  get  Language  set  Language  to  String,String  String  String  String  String  String  String  String  String  String  String  String  String  String  Impl,0,0
17,subscribe  News  Column,Impl,App  Client  Data  Rsp,,right  Pad  set  Rsp,Channel  Request  Base,device  Id  service  Token  phone  Type  user  Id  cmd  Id  net  user  Grant  sys  Ver  ts  channel  Id  location  cmd  Ver  version  language,get  Device  Id  set  Device  Id  get  Service  Token  set  Service  Token  get  Phone  Type  set  Phone  Type  get  User  Id  set  User  Id  get  Cmd  Id  set  Cmd  Id  get  Net  set  Net  get  User  Grant  set  User  Grant  get  Sys  Ver  set  Sys  Ver  get  Ts  set  Ts  get  Channel  Id  set  Channel  Id  get  Location  set  Location  get  Cmd  Ver  set  Cmd  Ver  get  Version  set  Version  get  Language  set  Language  to  String,String  String  String  String  String  String  String  String  String  String  String  String  String  String  Impl,Impl,temp  Dir,Impl  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,1,1
18,recursive  Self,Impl,Recursive  Self  Type,,,Impl,temp  Dir,Impl  subscribe  News  Column  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,Recursive  Self  Type,field  value,get  Field  set  Field  get  Value  set  Value,Recursive  Self  Type  int  Impl,0,0
19,recursive  Self,Impl,Recursive  Self  Type,,,Recursive  Self  Type,field  value,get  Field  set  Field  get  Value  set  Value,Recursive  Self  Type  int  Impl,Impl,temp  Dir,Impl  subscribe  News  Column  add  dec  download  create  Big  File  big  File  depend  Type  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,1,1
20,depend  Type,Depend  Type  A,Depend  Type  A,,,Impl,temp  Dir,Impl  subscribe  News  Column  add  dec  download  create  Big  File  big  File  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,Depend  Type  A,b,get  B  set  B,Depend  Type  B,0,0
21,depend  Type,Depend  Type  A,Depend  Type  A,,,Depend  Type  A,b,get  B  set  B,Depend  Type  B,Impl,temp  Dir,Impl  subscribe  News  Column  add  dec  download  create  Big  File  big  File  encrypt,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,1,0
22,encrypt,User,User,,,Impl,temp  Dir,Impl  subscribe  News  Column  add  dec  download  create  Big  File  big  File  depend  Type,Channel  Request  Base  int  int  int  int  Depend  Type  A  User,User,name  age  user  Id  body  body  body,get  Name  set  Name  get  Age  set  Age  get  User  Id  set  User  Id  get  Body  set  Body  get  Body  set  Body  get  Body  set  Body,String  int  String  String  String  String,0,0
