id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,contain-class-context,target-class-name,attributes-class,methods-class,target-class-context,tag,move-tag
10,del,String  String  Object,int,,del  set  create,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  update  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,0,0
11,del,String  String  Object,int,,del  set  create,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  update  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,1,0
12,update,Entity  Entity,int,,get  Connection  update  close  Connection,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,0,0
13,update,Entity  Entity,int,,get  Connection  update  close  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,1,0
14,find,Rs  Handler  T  Abstract  Db,t,,get  Connection  find  get  Runner  close  Connection,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,0,0
15,find,Rs  Handler  T  Abstract  Db,t,,get  Connection  find  get  Runner  close  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,1,0
16,find,Rs  Handler  T  Abstract  Db,t,,get  Connection  find  get  Runner  close  Connection,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,Query,fields  table  Names  where  page,Query  Query  Query  Query  get  Fields  set  Fields  set  Fields  get  Table  Names  set  Table  Names  get  Where  set  Where  get  Page  set  Page  get  First  Table  Name,String  Condition  String  Condition  Page  String  Collection  String  String  Condition  Page  Collection  String  String  String  Condition  Page  Rs  Handler  T  Abstract  Db,0,0
17,find,Rs  Handler  T  Abstract  Db,t,,get  Connection  find  get  Runner  close  Connection,Query,fields  table  Names  where  page,Query  Query  Query  Query  get  Fields  set  Fields  set  Fields  get  Table  Names  set  Table  Names  get  Where  set  Where  get  Page  set  Page  get  First  Table  Name,String  Condition  String  Condition  Page  String  Collection  String  String  Condition  Page  Collection  String  String  String  Condition  Page  Rs  Handler  T  Abstract  Db,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,1,1
18,count,Entity,int,,get  Connection  count  close  Connection,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,0,0
19,count,Entity,int,,get  Connection  count  close  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  page  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,1,0
20,page,Collection  String  Entity  int  int  Rs  Handler  T,t,,get  Connection  page  close  Connection,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,0,0
21,page,Collection  String  Entity  int  int  Rs  Handler  T,t,,get  Connection  page  close  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,1,0
22,page,Collection  String  Entity  int  int  Rs  Handler  T,t,,get  Connection  page  close  Connection,Abstract  Db,serial  Version  U  I  D  ds  is  Support  Transaction  case  Insensitive  runner,Abstract  Db  get  Connection  close  Connection  query  query  query  query  One  query  Number  query  String  query  query  execute  execute  For  Generated  Key  execute  Batch  execute  Batch  insert  insert  Or  Update  insert  insert  For  Generated  Keys  insert  For  Generated  Key  del  del  update  get  get  find  find  find  find  find  find  All  find  All  find  All  find  By  find  By  find  Like  count  page  page  For  Entity  List  page  For  Entity  List  page  page  page  page  page  page  set  Case  Insensitive  get  Runner  set  Runner  set  Wrapper  set  Wrapper  disable  Wrapper  check  Transaction  Supported,Data  Source  Dialect  Connection  String  Object  String  Object  String  Class  T  Object  String  Object  String  Object  String  Object  String  Rs  Handler  T  Object  String  Rs  Handler  T  Object  String  Object  String  Object  String  Object  String  Entity  Entity  String  Collection  Entity  Entity  Entity  String  String  Object  Entity  Entity  Entity  String  String  t  Entity  Collection  String  Entity  Rs  Handler  T  Collection  String  Entity  Entity  Rs  Handler  T  String  Entity  Entity  Class  T  Entity  Entity  Class  T  String  String  String  Object  String  Condition  String  String  String  Like  Type  Entity  Collection  String  Entity  int  int  Rs  Handler  T  Entity  int  int  Rs  Handler  T  Entity  int  int  Entity  Page  Entity  Page  Rs  Handler  T  Collection  String  Entity  Page  Rs  Handler  T  Collection  String  Entity  int  int  Collection  String  Entity  Page  Entity  int  int  Entity  Page  boolean  Sql  Conn  Runner  Character  Wrapper  Connection,Entity,serial  Version  U  I  D  table  Name  field  Names,create  create  parse  parse  parse  With  Underline  Case  Entity  Entity  Entity  get  Table  Name  set  Table  Name  get  Field  Names  set  Field  Names  set  Field  Names  add  Field  Names  parse  Bean  parse  Bean  filter  set  set  Ignore  Null  get  Clob  get  Blob  get  Time  get  Date  get  Timestamp  get  Str  get  Str  get  Row  Id  get  Row  Id  clone  to  String  wrap,String  t  t  boolean  boolean  t  String  String  boolean  String  Collection  String  String  String  t  t  boolean  boolean  String  String  Object  String  Object  String  String  String  String  String  String  String  Charset  String  Wrapper,0,0
