id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,mode  Product,Dense  Matrix  int,Sparse  Tensor,,column  Size  row  Size  get  keys  row  Size  add  get,Sparse  Tensor,log  serial  Version  U  I  D  Tensor  Iterator  index  entry  Sparse  Tensor  Entry  index  num  Dimensions  dimensions  nd  Keys  values  key  Indices  indexed  Dimensions  indexed  Dimensions  Set  user  Dimension  item  Dimension,has  Next  next  remove  update  key  get  set  remove  to  String  keys  Sparse  Tensor  Sparse  Tensor  clone  add  set  remove  get  Indices  get  Target  Key  From  Sub  Key  find  Index  fiber  contains  is  Indexed  is  Cubical  is  Diagonal  get  shuffle  build  Index  build  Indices  get  Index  keys  key  value  get  Relevant  Keys  size  slice  matricization  mode  Product  rate  Matrix  iterator  norm  mean  inner  Product  is  Dim  Match  get  User  Dimension  get  Index  Dimension  set  User  Dimension  get  Item  Dimension  set  Item  Dimension  dimensions  num  Dimensions  to  String  main,Dense  Matrix,serial  Version  U  I  D  values  Dense  Matrix  Iterator  matrix  Entry  max  Column  max  Row  Dense  Matrix  Entry  row  column,Dense  Matrix  Dense  Matrix  Dense  Matrix  Dense  Matrix  assign  assign  init  init  init  clone  get  set  get  Num  Entries  row  column  view  Row  view  Column  plus  plus  plus  minus  times  times  times  transpose  norm  covariance  cholesky  inverse  is  Random  Access  iterator  get  Values  has  Next  next  row  column  get  set  row  Position  column  Position,0,0
11,mode  Product,Dense  Matrix  int,Sparse  Tensor,,column  Size  row  Size  get  keys  row  Size  add  get,Dense  Matrix,serial  Version  U  I  D  values  Dense  Matrix  Iterator  matrix  Entry  max  Column  max  Row  Dense  Matrix  Entry  row  column,Dense  Matrix  Dense  Matrix  Dense  Matrix  Dense  Matrix  assign  assign  init  init  init  clone  get  set  get  Num  Entries  row  column  view  Row  view  Column  plus  plus  plus  minus  times  times  times  transpose  norm  covariance  cholesky  inverse  is  Random  Access  iterator  get  Values  has  Next  next  row  column  get  set  row  Position  column  Position,Sparse  Tensor,log  serial  Version  U  I  D  Tensor  Iterator  index  entry  Sparse  Tensor  Entry  index  num  Dimensions  dimensions  nd  Keys  values  key  Indices  indexed  Dimensions  indexed  Dimensions  Set  user  Dimension  item  Dimension,has  Next  next  remove  update  key  get  set  remove  to  String  keys  Sparse  Tensor  Sparse  Tensor  clone  add  set  remove  get  Indices  get  Target  Key  From  Sub  Key  find  Index  fiber  contains  is  Indexed  is  Cubical  is  Diagonal  get  shuffle  build  Index  build  Indices  get  Index  keys  key  value  get  Relevant  Keys  size  slice  matricization  mode  Product  rate  Matrix  iterator  norm  mean  inner  Product  is  Dim  Match  get  User  Dimension  get  Index  Dimension  set  User  Dimension  get  Item  Dimension  set  Item  Dimension  dimensions  num  Dimensions  to  String  main,1,0
12,mode  Product,Dense  Matrix  int,Sparse  Tensor,,column  Size  row  Size  get  keys  row  Size  add  get,Sparse  Tensor,log  serial  Version  U  I  D  Tensor  Iterator  index  entry  Sparse  Tensor  Entry  index  num  Dimensions  dimensions  nd  Keys  values  key  Indices  indexed  Dimensions  indexed  Dimensions  Set  user  Dimension  item  Dimension,has  Next  next  remove  update  key  get  set  remove  to  String  keys  Sparse  Tensor  Sparse  Tensor  clone  add  set  remove  get  Indices  get  Target  Key  From  Sub  Key  find  Index  fiber  contains  is  Indexed  is  Cubical  is  Diagonal  get  shuffle  build  Index  build  Indices  get  Index  keys  key  value  get  Relevant  Keys  size  slice  matricization  mode  Product  rate  Matrix  iterator  norm  mean  inner  Product  is  Dim  Match  get  User  Dimension  get  Index  Dimension  set  User  Dimension  get  Item  Dimension  set  Item  Dimension  dimensions  num  Dimensions  to  String  main,Dense  Vector,,Dense  Vector  init  init  init  aggregate  normalize  normalize  dot  outer  clone  assign  assign  plus  plus  get  Values  plus  minus  times  times  is  Dense  is  Sequential  Access  get  Lookup  Cost  get  Iterator  Advance  Cost  is  Add  Constant  Time  get  Num  Entries  set  Other,0,0
13,mode  Product,Dense  Matrix  int,Sparse  Tensor,,column  Size  row  Size  get  keys  row  Size  add  get,Dense  Vector,,Dense  Vector  init  init  init  aggregate  normalize  normalize  dot  outer  clone  assign  assign  plus  plus  get  Values  plus  minus  times  times  is  Dense  is  Sequential  Access  get  Lookup  Cost  get  Iterator  Advance  Cost  is  Add  Constant  Time  get  Num  Entries  set  Other,Sparse  Tensor,log  serial  Version  U  I  D  Tensor  Iterator  index  entry  Sparse  Tensor  Entry  index  num  Dimensions  dimensions  nd  Keys  values  key  Indices  indexed  Dimensions  indexed  Dimensions  Set  user  Dimension  item  Dimension,has  Next  next  remove  update  key  get  set  remove  to  String  keys  Sparse  Tensor  Sparse  Tensor  clone  add  set  remove  get  Indices  get  Target  Key  From  Sub  Key  find  Index  fiber  contains  is  Indexed  is  Cubical  is  Diagonal  get  shuffle  build  Index  build  Indices  get  Index  keys  key  value  get  Relevant  Keys  size  slice  matricization  mode  Product  rate  Matrix  iterator  norm  mean  inner  Product  is  Dim  Match  get  User  Dimension  get  Index  Dimension  set  User  Dimension  get  Item  Dimension  set  Item  Dimension  dimensions  num  Dimensions  to  String  main,1,0
14,data  Model,Configuration,Data  Model,,build  Data  Model,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  recommender  context  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  recommender  Class  ensembel  Parameter,Configuration,log  cache  classes  properties  class  Loader  load  Defaults  resources  default  Resources  Resource  resource  name,Configuration  Configuration  to  Sparse  Matrix  Resource  Resource  get  Name  get  Resource  to  String  add  Default  Resource  iterator  add  Resource  overlay  set  get  set  Strings  get  Strings  get  Float  set  Float  get  Float  set  Double  get  Double  get  Double  get  set  Long  get  Long  get  Long  set  Int  get  Int  get  Int  set  Ints  get  Ints  get  Trimmed  Strings  set  Boolean  get  Boolean  get  Boolean  get  Props  load  Resources  load  Property  get  Resource  get  Class  By  Name  get  Class  By  Name,0,0
15,data  Model,Configuration,Data  Model,,build  Data  Model,Configuration,log  cache  classes  properties  class  Loader  load  Defaults  resources  default  Resources  Resource  resource  name,Configuration  Configuration  to  Sparse  Matrix  Resource  Resource  get  Name  get  Resource  to  String  add  Default  Resource  iterator  add  Resource  overlay  set  get  set  Strings  get  Strings  get  Float  set  Float  get  Float  set  Double  get  Double  get  Double  get  set  Long  get  Long  get  Long  set  Int  get  Int  get  Int  set  Ints  get  Ints  get  Trimmed  Strings  set  Boolean  get  Boolean  get  Boolean  get  Props  load  Resources  load  Property  get  Resource  get  Class  By  Name  get  Class  By  Name,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  recommender  context  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  recommender  Class  ensembel  Parameter,1,0
16,context,Configuration  Data  Model,Recommender  Context,,build  Similarity  Matrix  set  Similarity,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  data  Model  recommender  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  recommender  Class  ensembel  Parameter,Configuration,log  cache  classes  properties  class  Loader  load  Defaults  resources  default  Resources  Resource  resource  name,Configuration  Configuration  to  Sparse  Matrix  Resource  Resource  get  Name  get  Resource  to  String  add  Default  Resource  iterator  add  Resource  overlay  set  get  set  Strings  get  Strings  get  Float  set  Float  get  Float  set  Double  get  Double  get  Double  get  set  Long  get  Long  get  Long  set  Int  get  Int  get  Int  set  Ints  get  Ints  get  Trimmed  Strings  set  Boolean  get  Boolean  get  Boolean  get  Props  load  Resources  load  Property  get  Resource  get  Class  By  Name  get  Class  By  Name,0,0
17,context,Configuration  Data  Model,Recommender  Context,,build  Similarity  Matrix  set  Similarity,Configuration,log  cache  classes  properties  class  Loader  load  Defaults  resources  default  Resources  Resource  resource  name,Configuration  Configuration  to  Sparse  Matrix  Resource  Resource  get  Name  get  Resource  to  String  add  Default  Resource  iterator  add  Resource  overlay  set  get  set  Strings  get  Strings  get  Float  set  Float  get  Float  set  Double  get  Double  get  Double  get  set  Long  get  Long  get  Long  set  Int  get  Int  get  Int  set  Ints  get  Ints  get  Trimmed  Strings  set  Boolean  get  Boolean  get  Boolean  get  Props  load  Resources  load  Property  get  Resource  get  Class  By  Name  get  Class  By  Name,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  data  Model  recommender  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  recommender  Class  ensembel  Parameter,1,0
18,new  Recommemder,String  Ensemble,Recommender,,new  Instance  for  Name  set  Context  train,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  data  Model  recommender  context  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  recommender  Class  ensembel  Parameter,Recommender  Context,data  Model  similarity  similarities,Recommender  Context  Recommender  Context  Recommender  Context  get  Data  Model  get  Similarity  set  Similarity  set  Data  Model  get  Similarities  add  Similarities,0,0
19,new  Recommemder,String  Ensemble,Recommender,,new  Instance  for  Name  set  Context  train,Recommender  Context,data  Model  similarity  similarities,Recommender  Context  Recommender  Context  Recommender  Context  get  Data  Model  get  Similarity  set  Similarity  set  Data  Model  get  Similarities  add  Similarities,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  data  Model  recommender  context  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  recommender  Class  ensembel  Parameter,1,1
20,recommender  Class,Configuration,Classextends  Recommender,,get  Class  get,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  data  Model  recommender  context  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  ensembel  Parameter,Configuration,log  cache  classes  properties  class  Loader  load  Defaults  resources  default  Resources  Resource  resource  name,Configuration  Configuration  to  Sparse  Matrix  Resource  Resource  get  Name  get  Resource  to  String  add  Default  Resource  iterator  add  Resource  overlay  set  get  set  Strings  get  Strings  get  Float  set  Float  get  Float  set  Double  get  Double  get  Double  get  set  Long  get  Long  get  Long  set  Int  get  Int  get  Int  set  Ints  get  Ints  get  Trimmed  Strings  set  Boolean  get  Boolean  get  Boolean  get  Props  load  Resources  load  Property  get  Resource  get  Class  By  Name  get  Class  By  Name,0,0
21,recommender  Class,Configuration,Classextends  Recommender,,get  Class  get,Configuration,log  cache  classes  properties  class  Loader  load  Defaults  resources  default  Resources  Resource  resource  name,Configuration  Configuration  to  Sparse  Matrix  Resource  Resource  get  Name  get  Resource  to  String  add  Default  Resource  iterator  add  Resource  overlay  set  get  set  Strings  get  Strings  get  Float  set  Float  get  Float  set  Double  get  Double  get  Double  get  set  Long  get  Long  get  Long  set  Int  get  Int  get  Int  set  Ints  get  Ints  get  Trimmed  Strings  set  Boolean  get  Boolean  get  Boolean  get  Props  load  Resources  load  Property  get  Resource  get  Class  By  Name  get  Class  By  Name,Ensemble,config  File  conf  alg  Class  data  nums  Of  Alg  isranking  weights  evaluation  List  names  Of  Alg  recommended  Item  List  Of  Algs  recommended  Item  List  Result  recommended  Item  Final  validation  List  recommended  Item  List  Filter  top  N  data  Model  real  Rating  log,Ensemble  train  Model  config  Info  data  Model  recommender  context  recommended  Result  get  Total  Items  get  Nums  Of  Alg  train  Data  Real  Rating  save  Result  ensembel  Parameter,1,0
22,retrain  Users  And  Items,User  Item  Baseline,void,,iterator  has  Next  next  get  Row  Key  get  Column  Key  retrain  User  retrain  Item,User  Item  Baseline,reg  U  reg  I  num  Iter  global  Average  user  Biases  item  Biases,train  Model  iterate  optimize  User  Biases  optimize  Item  Biases  predict  retrain  User  retrain  Item  add  Ratings  update  Ratings  remove  Ratings  add  User  add  Items,Table  Matrix,table  size  row  Size  column  Size,Table  Matrix  Table  Matrix  Table  Matrix  init  init  get  get  set  set  add  add  add  reomve  size  row  Size  column  Size  iterator  inner  row  Mult  row  get  Column  Vector  iter  Row  Mapdata  add  Row  add  Row  set  Row  To  One  Value,0,0
23,retrain  Users  And  Items,User  Item  Baseline,void,,iterator  has  Next  next  get  Row  Key  get  Column  Key  retrain  User  retrain  Item,Table  Matrix,table  size  row  Size  column  Size,Table  Matrix  Table  Matrix  Table  Matrix  init  init  get  get  set  set  add  add  add  reomve  size  row  Size  column  Size  iterator  inner  row  Mult  row  get  Column  Vector  iter  Row  Mapdata  add  Row  add  Row  set  Row  To  One  Value,User  Item  Baseline,reg  U  reg  I  num  Iter  global  Average  user  Biases  item  Biases,train  Model  iterate  optimize  User  Biases  optimize  Item  Biases  predict  retrain  User  retrain  Item  add  Ratings  update  Ratings  remove  Ratings  add  User  add  Items,1,1
24,get  Rating  Levels,Sequential  Access  Sparse  Matrix,Set  Double,,iterator  has  Next  add  get  next,U  R  P  Recommender,pre  R  M  S  E  user  Topic  Num  user  Num  topic  Item  Num  user  Topic  Probs  user  Topic  Sum  Probs  alpha  beta  topics  num  Topics  num  Rating  Levels  topic  Item  Rating  Num  topic  Item  Rating  Sum  Probs  topic  Item  Rating  Probs,setup  e  Step  m  Step  readout  Params  estimate  Params  is  Converged  predict,Sequential  Access  Sparse  Matrix,serial  Version  U  I  D  row  Matrix  row  To  Column  Position  Map  column  To  Row  Position  Map  column  Indices  Sparse  Matrix  Iterator  matrix  Entry  Sequential  Sparse  Matrix  Entry  row  column  Position  matrix  Entry  Position  temp  Vector,Sequential  Access  Sparse  Matrix  Sequential  Access  Sparse  Matrix  Sequential  Access  Sparse  Matrix  Sequential  Access  Sparse  Matrix  Sequential  Access  Sparse  Matrix  Sequential  Access  Sparse  Matrix  Sequential  Access  Sparse  Matrix  construct  Column  Indices  construct  Map  mean  row  column  view  Row  view  Column  reshape  column  Based  Row  Indices  clone  get  Row  Matrix  get  set  set  At  Column  Position  get  At  Column  Position  set  At  Row  Position  get  At  Row  Position  row  Columns  Cache  load  row  Columns  Set  Cache  load  column  Rows  Cache  load  get  Data  Table  is  Random  Access  get  Num  Entries  iterator  get  Ground  Truth  List  From  Sparse  Matrix  has  Next  next  advance  Offset  get  Matrix  Entry  Position  row  column  get  column  Position  set  row  Position,0,0
