id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,get  Charset,Record  Path  Segment  Record  Path  Evaluation  Context,Charset,,get  First  String  Value  is  Empty  get  Charset,To  String,record  Path  charset  Segment,To  String  evaluate,Record  Path  Segment,path  parent  Path  absolute,Record  Path  Segment  get  Path  get  Parent  Path  to  String  is  Absolute  hash  Code  equals  evaluate  get  Path  get  Selected  Fields  evaluate  get  Path  get  Selected  Fields  evaluate  get  Date  Format,0,0
11,get  Charset,Record  Path  Segment  Record  Path  Evaluation  Context,Charset,,get  First  String  Value  is  Empty  get  Charset,Record  Path  Segment,path  parent  Path  absolute,Record  Path  Segment  get  Path  get  Parent  Path  to  String  is  Absolute  hash  Code  equals  evaluate  get  Path  get  Selected  Fields  evaluate  get  Path  get  Selected  Fields  evaluate  get  Date  Format,To  String,record  Path  charset  Segment,To  String  evaluate,1,0
12,get  Index,Record  Path  Segment  Record  Path  Evaluation  Context,Optional  Int,,find  First  evaluate  is  Present  empty  get  get  Value  is  Integer  Type  Compatible  empty  get  Field  get  Field  Name  of  to  Integer,Substring,record  Path  start  Index  Path  end  Index  Path,Substring  evaluate,Record  Path  Segment,path  parent  Path  absolute,Record  Path  Segment  get  Path  get  Parent  Path  to  String  is  Absolute  hash  Code  equals  evaluate  get  Path  get  Selected  Fields  evaluate  get  Path  get  Selected  Fields  evaluate  get  Date  Format,0,0
13,get  Index,Record  Path  Segment  Record  Path  Evaluation  Context,Optional  Int,,find  First  evaluate  is  Present  empty  get  get  Value  is  Integer  Type  Compatible  empty  get  Field  get  Field  Name  of  to  Integer,Record  Path  Segment,path  parent  Path  absolute,Record  Path  Segment  get  Path  get  Parent  Path  to  String  is  Absolute  hash  Code  equals  evaluate  get  Path  get  Selected  Fields  evaluate  get  Path  get  Selected  Fields  evaluate  get  Date  Format,Substring,record  Path  start  Index  Path  end  Index  Path,Substring  evaluate,1,0
14,resolve  Node  Api  Url,Http  Client,String,,is  Secure  get  Hostname  get  Port,Http  Client,logger  task  Executor  peer  Selector  active  Transactions  default  Factory,Http  Client  new  Thread  run  get  Bootstrap  Peer  Description  fetch  Remote  Peer  Statuses  create  Transaction  close  is  Secure  close  get  Transport  Protocol,Peer  Description,hostname  port  secure,Peer  Description  get  Hostname  get  Port  is  Secure  to  String  hash  Code  equals,0,0
15,resolve  Node  Api  Url,Http  Client,String,,is  Secure  get  Hostname  get  Port,Peer  Description,hostname  port  secure,Peer  Description  get  Hostname  get  Port  is  Secure  to  String  hash  Code  equals,Http  Client,logger  task  Executor  peer  Selector  active  Transactions  default  Factory,Http  Client  new  Thread  run  get  Bootstrap  Peer  Description  fetch  Remote  Peer  Statuses  create  Transaction  close  is  Secure  close  get  Transport  Protocol,1,1
16,write,Abstract  Peer  Persistence  I  O  Consumer  String  Abstract  Peer  Persistence,void,,accept  name  get  Transport  Protocol  get  Statuses  get  Peer  Description  get  Hostname  get  Port  is  Secure  is  Query  For  Peers  accept,Abstract  Peer  Persistence,logger,restore  Peer  Statuses  read  Peer  Statuses  accept,Peer  Status  Cache,statuses  timestamp  transport  Protocol,Peer  Status  Cache  get  Statuses  get  Timestamp  get  Transport  Protocol,0,0
17,write,Abstract  Peer  Persistence  I  O  Consumer  String  Abstract  Peer  Persistence,void,,accept  name  get  Transport  Protocol  get  Statuses  get  Peer  Description  get  Hostname  get  Port  is  Secure  is  Query  For  Peers  accept,Peer  Status  Cache,statuses  timestamp  transport  Protocol,Peer  Status  Cache  get  Statuses  get  Timestamp  get  Transport  Protocol,Abstract  Peer  Persistence,logger,restore  Peer  Statuses  read  Peer  Statuses  accept,1,1
18,serialize  Encryption  Metadata,A  E  S  Provenance  Event  Encryptor,byte,,write  Object  close  to  Byte  Array,A  E  S  Provenance  Event  Encryptor,logger  algorithm  iv  length  empty  iv  version  supported  versions  min  metadata  length  metadata  default  length  sentinel  key  Provider  aes  Keyed  Cipher  Provider,initialize  set  Cipher  Provider  encrypt  init  Cipher  decrypt  get  Next  Key  Id  extract  Encryption  Metadata  extract  Cipher  Bytes  to  String,Encryption  Metadata,,Encryption  Metadata  Encryption  Metadata  to  String,0,0
19,serialize  Encryption  Metadata,A  E  S  Provenance  Event  Encryptor,byte,,write  Object  close  to  Byte  Array,Encryption  Metadata,,Encryption  Metadata  Encryption  Metadata  to  String,A  E  S  Provenance  Event  Encryptor,logger  algorithm  iv  length  empty  iv  version  supported  versions  min  metadata  length  metadata  default  length  sentinel  key  Provider  aes  Keyed  Cipher  Provider,initialize  set  Cipher  Provider  encrypt  init  Cipher  decrypt  get  Next  Key  Id  extract  Encryption  Metadata  extract  Cipher  Bytes  to  String,1,1
20,write  Row,Map  Entry  Serializable  Serializable  Bit  Set  Update  Rows  Writer,void,,write  Array  Field  Start  next  Set  Bit  write  Start  Object  write  Number  Field  get  Column  By  Index  write  String  Field  get  Name  get  Type  write  Number  Field  get  Key  get  Value  write  Null  Field  write  Object  Field  get  Writable  Object  write  Null  Field  write  Object  Field  get  Writable  Object  write  End  Object  next  Set  Bit  write  End  Array,Update  Rows  Writer,,write  Event,Update  Rows  Event  Info,included  Columns  Before  Update,Update  Rows  Event  Info  get  Included  Columns  Before  Update,0,0
21,write  Row,Map  Entry  Serializable  Serializable  Bit  Set  Update  Rows  Writer,void,,write  Array  Field  Start  next  Set  Bit  write  Start  Object  write  Number  Field  get  Column  By  Index  write  String  Field  get  Name  get  Type  write  Number  Field  get  Key  get  Value  write  Null  Field  write  Object  Field  get  Writable  Object  write  Null  Field  write  Object  Field  get  Writable  Object  write  End  Object  next  Set  Bit  write  End  Array,Update  Rows  Event  Info,included  Columns  Before  Update,Update  Rows  Event  Info  get  Included  Columns  Before  Update,Update  Rows  Writer,,write  Event,1,1
22,convert  Attributes  From  Headers,Abstract  A  W  S  Gateway  Api  Processor,Map  String,,for  Each  entry  Set  get  Headers  get  Http  Response  get  Key  get  Value  is  Blank  put,Abstract  A  W  S  Gateway  Api  Processor,dynamic  Property  Names  regex  Attributes  To  Send  provided  Client  status  code  status  message  response  body  resource  name  attr  endpoint  attr  transaction  id  exception  class  exception  message  rel  response  name  rel  success  req  name  rel  retry  name  rel  no  retry  name  rel  failure  name  default  content  type  ignored  attributes  prop  method  prop  aws  api  key  prop  aws  gateway  api  endpoint  prop  aws  gateway  api  region  prop  resource  name  prop  query  params  prop  attributes  to  send  prop  put  output  in  attribute  prop  output  response  regardless  prop  penalize  no  retry  prop  put  attribute  max  length  prop  content  type  prop  send  body  prop  add  headers  to  request  prop  connect  timeout  prop  read  timeout,Abstract  A  W  S  Gateway  Api  Processor  Abstract  A  W  S  Gateway  Api  Processor  get  Supported  Dynamic  Property  Descriptor  on  Property  Modified  custom  Validate  create  Client  create  Client  configure  Request  configure  Request  get  Request  Body  To  Send  set  Header  Properties  get  Parameters  get  Relationship  For  Name  route  is  Success  log  Request  log  Response  get  Log  String,Generic  Api  Gateway  Response,http  Response  body,Generic  Api  Gateway  Response  get  Http  Response  get  Body,0,0
23,convert  Attributes  From  Headers,Abstract  A  W  S  Gateway  Api  Processor,Map  String,,for  Each  entry  Set  get  Headers  get  Http  Response  get  Key  get  Value  is  Blank  put,Generic  Api  Gateway  Response,http  Response  body,Generic  Api  Gateway  Response  get  Http  Response  get  Body,Abstract  A  W  S  Gateway  Api  Processor,dynamic  Property  Names  regex  Attributes  To  Send  provided  Client  status  code  status  message  response  body  resource  name  attr  endpoint  attr  transaction  id  exception  class  exception  message  rel  response  name  rel  success  req  name  rel  retry  name  rel  no  retry  name  rel  failure  name  default  content  type  ignored  attributes  prop  method  prop  aws  api  key  prop  aws  gateway  api  endpoint  prop  aws  gateway  api  region  prop  resource  name  prop  query  params  prop  attributes  to  send  prop  put  output  in  attribute  prop  output  response  regardless  prop  penalize  no  retry  prop  put  attribute  max  length  prop  content  type  prop  send  body  prop  add  headers  to  request  prop  connect  timeout  prop  read  timeout,Abstract  A  W  S  Gateway  Api  Processor  Abstract  A  W  S  Gateway  Api  Processor  get  Supported  Dynamic  Property  Descriptor  on  Property  Modified  custom  Validate  create  Client  create  Client  configure  Request  configure  Request  get  Request  Body  To  Send  set  Header  Properties  get  Parameters  get  Relationship  For  Name  route  is  Success  log  Request  log  Response  get  Log  String,1,1
24,to  Referenceable,Abstract  Lineage  Strategy,Referenceable,,set  get  Flow  Name  set  get  Qualified  Name  set  get  Url,Abstract  Lineage  Strategy,logger  lineage  Context,set  Lineage  Context  execute  Analyzer  add  Data  Set  Refs  add  Data  Set  Refs  to  Referenceable  to  Referenceable  create  Entity  add  Data  Set  Refs  add  Data  Set  Refs  is  Unassigned,Ni  Fi  Flow,logger  root  Process  Group  Id  flow  Name  namespace  url  atlas  Guid  ex  Entity  atlas  Object  Id  description  metadata  Updated  update  Audit  updated  Entity  Guids  still  Existing  Entity  Guids  traversed  Path  Ids  url  Updated  flow  Paths  processors  remote  Process  Groups  incoming  Connections  out  Going  Connections  queues  input  Ports  output  Ports  root  Input  Ports  root  Output  Ports  root  Input  Port  Entities  root  Output  Port  Entities  Entity  Change  Type,Ni  Fi  Flow  get  Atlas  Object  Id  get  Root  Process  Group  Id  get  Namespace  set  Namespace  create  Atlas  Object  Id  get  Ex  Entity  set  Ex  Entity  get  Atlas  Guid  set  Atlas  Guid  get  Qualified  Name  get  Description  set  Description  add  Connection  add  Processor  get  Processors  add  Remote  Process  Group  set  Flow  Name  get  Flow  Name  set  Url  get  Url  get  Incoming  Connections  get  Outgoing  Connections  add  Input  Port  get  Input  Ports  add  Output  Port  get  Output  Ports  add  Root  Input  Port  get  Root  Input  Ports  add  Root  Output  Port  get  Root  Output  Ports  get  Root  Input  Port  Entities  create  Or  Update  Root  Group  Port  Entity  get  Root  Output  Port  Entities  get  Or  Create  Queue  get  Queues  get  Flow  Paths  find  Path  is  Process  Component  is  Processor  is  Input  Port  is  Output  Port  is  Root  Input  Port  is  Root  Output  Port  get  Process  Component  Name  get  Process  Component  Name  start  Tracking  Changes  is  Metadata  Updated  to  Qualified  Name  contains  Change  get  Entity  Change  Type  get  Changed  Data  Set  Entities  get  Or  Create  Flow  Path  is  Traversed  Path  get  Flow  Path  Change  Type  get  Flow  Path  I  O  Change  Type  to  Atlas  Entity  set  Changed  I  O  Ids  to  Remaining  Flow  Path  I  O  Ids  get  Changed  Flow  Path  Entities  get  Update  Audit,0,0
25,to  Referenceable,Abstract  Lineage  Strategy,Referenceable,,set  get  Flow  Name  set  get  Qualified  Name  set  get  Url,Ni  Fi  Flow,logger  root  Process  Group  Id  flow  Name  namespace  url  atlas  Guid  ex  Entity  atlas  Object  Id  description  metadata  Updated  update  Audit  updated  Entity  Guids  still  Existing  Entity  Guids  traversed  Path  Ids  url  Updated  flow  Paths  processors  remote  Process  Groups  incoming  Connections  out  Going  Connections  queues  input  Ports  output  Ports  root  Input  Ports  root  Output  Ports  root  Input  Port  Entities  root  Output  Port  Entities  Entity  Change  Type,Ni  Fi  Flow  get  Atlas  Object  Id  get  Root  Process  Group  Id  get  Namespace  set  Namespace  create  Atlas  Object  Id  get  Ex  Entity  set  Ex  Entity  get  Atlas  Guid  set  Atlas  Guid  get  Qualified  Name  get  Description  set  Description  add  Connection  add  Processor  get  Processors  add  Remote  Process  Group  set  Flow  Name  get  Flow  Name  set  Url  get  Url  get  Incoming  Connections  get  Outgoing  Connections  add  Input  Port  get  Input  Ports  add  Output  Port  get  Output  Ports  add  Root  Input  Port  get  Root  Input  Ports  add  Root  Output  Port  get  Root  Output  Ports  get  Root  Input  Port  Entities  create  Or  Update  Root  Group  Port  Entity  get  Root  Output  Port  Entities  get  Or  Create  Queue  get  Queues  get  Flow  Paths  find  Path  is  Process  Component  is  Processor  is  Input  Port  is  Output  Port  is  Root  Input  Port  is  Root  Output  Port  get  Process  Component  Name  get  Process  Component  Name  start  Tracking  Changes  is  Metadata  Updated  to  Qualified  Name  contains  Change  get  Entity  Change  Type  get  Changed  Data  Set  Entities  get  Or  Create  Flow  Path  is  Traversed  Path  get  Flow  Path  Change  Type  get  Flow  Path  I  O  Change  Type  to  Atlas  Entity  set  Changed  I  O  Ids  to  Remaining  Flow  Path  I  O  Ids  get  Changed  Flow  Path  Entities  get  Update  Audit,Abstract  Lineage  Strategy,logger  lineage  Context,set  Lineage  Context  execute  Analyzer  add  Data  Set  Refs  add  Data  Set  Refs  to  Referenceable  to  Referenceable  create  Entity  add  Data  Set  Refs  add  Data  Set  Refs  is  Unassigned,1,1
26,to  Referenceable,Abstract  Lineage  Strategy,Referenceable,,set  get  Flow  Name  set  get  Qualified  Name  set  get  Url,Abstract  Lineage  Strategy,logger  lineage  Context,set  Lineage  Context  execute  Analyzer  add  Data  Set  Refs  add  Data  Set  Refs  to  Referenceable  to  Referenceable  create  Entity  add  Data  Set  Refs  add  Data  Set  Refs  is  Unassigned,Ni  Fi  Flow  Path,process  Component  Ids  id  inputs  outputs  atlas  Guid  name  group  Id  ex  Entity  metadata  Updated  update  Audit  existing  Input  Guids  existing  Output  Guids,Ni  Fi  Flow  Path  Ni  Fi  Flow  Path  get  Ex  Entity  set  Ex  Entity  get  Atlas  Guid  set  Atlas  Guid  get  Name  set  Name  get  Group  Id  set  Group  Id  add  Processor  get  Inputs  get  Outputs  get  Process  Component  Ids  get  Id  create  Deep  Link  U  R  L  start  Tracking  Changes  is  Metadata  Updated  get  Update  Audit  is  Data  Set  Reference  Changed  to  String  equals  hash  Code,0,0
27,to  Referenceable,Abstract  Lineage  Strategy,Referenceable,,set  get  Flow  Name  set  get  Qualified  Name  set  get  Url,Ni  Fi  Flow  Path,process  Component  Ids  id  inputs  outputs  atlas  Guid  name  group  Id  ex  Entity  metadata  Updated  update  Audit  existing  Input  Guids  existing  Output  Guids,Ni  Fi  Flow  Path  Ni  Fi  Flow  Path  get  Ex  Entity  set  Ex  Entity  get  Atlas  Guid  set  Atlas  Guid  get  Name  set  Name  get  Group  Id  set  Group  Id  add  Processor  get  Inputs  get  Outputs  get  Process  Component  Ids  get  Id  create  Deep  Link  U  R  L  start  Tracking  Changes  is  Metadata  Updated  get  Update  Audit  is  Data  Set  Reference  Changed  to  String  equals  hash  Code,Abstract  Lineage  Strategy,logger  lineage  Context,set  Lineage  Context  execute  Analyzer  add  Data  Set  Refs  add  Data  Set  Refs  to  Referenceable  to  Referenceable  create  Entity  add  Data  Set  Refs  add  Data  Set  Refs  is  Unassigned,1,0
28,analyze  Root  Group  Ports,Ni  Fi  Flow  Process  Group  Status,void,,for  Each  get  Input  Port  Status  add  Root  Input  Port  for  Each  get  Output  Port  Status  add  Root  Output  Port,Ni  Fi  Flow  Analyzer,logger,analyze  Process  Group  analyze  Process  Group  get  Incoming  Processors  Ids  get  Next  Process  Component  traverse  is  Head  Processor  analyze  Paths,Ni  Fi  Flow,logger  root  Process  Group  Id  flow  Name  namespace  url  atlas  Guid  ex  Entity  atlas  Object  Id  description  metadata  Updated  update  Audit  updated  Entity  Guids  still  Existing  Entity  Guids  traversed  Path  Ids  url  Updated  flow  Paths  processors  remote  Process  Groups  incoming  Connections  out  Going  Connections  queues  input  Ports  output  Ports  root  Input  Ports  root  Output  Ports  root  Input  Port  Entities  root  Output  Port  Entities  Entity  Change  Type,Ni  Fi  Flow  get  Atlas  Object  Id  get  Root  Process  Group  Id  get  Namespace  set  Namespace  create  Atlas  Object  Id  get  Ex  Entity  set  Ex  Entity  get  Atlas  Guid  set  Atlas  Guid  get  Qualified  Name  get  Description  set  Description  add  Connection  add  Processor  get  Processors  add  Remote  Process  Group  set  Flow  Name  get  Flow  Name  set  Url  get  Url  get  Incoming  Connections  get  Outgoing  Connections  add  Input  Port  get  Input  Ports  add  Output  Port  get  Output  Ports  add  Root  Input  Port  get  Root  Input  Ports  add  Root  Output  Port  get  Root  Output  Ports  get  Root  Input  Port  Entities  create  Or  Update  Root  Group  Port  Entity  get  Root  Output  Port  Entities  get  Or  Create  Queue  get  Queues  get  Flow  Paths  find  Path  is  Process  Component  is  Processor  is  Input  Port  is  Output  Port  is  Root  Input  Port  is  Root  Output  Port  get  Process  Component  Name  get  Process  Component  Name  start  Tracking  Changes  is  Metadata  Updated  to  Qualified  Name  to  Referenceable  contains  Change  get  Entity  Change  Type  get  Changed  Data  Set  Entities  get  Or  Create  Flow  Path  is  Traversed  Path  get  Flow  Path  Change  Type  get  Flow  Path  I  O  Change  Type  to  Atlas  Entity  set  Changed  I  O  Ids  to  Remaining  Flow  Path  I  O  Ids  get  Changed  Flow  Path  Entities  get  Update  Audit,0,0
29,analyze  Root  Group  Ports,Ni  Fi  Flow  Process  Group  Status,void,,for  Each  get  Input  Port  Status  add  Root  Input  Port  for  Each  get  Output  Port  Status  add  Root  Output  Port,Ni  Fi  Flow,logger  root  Process  Group  Id  flow  Name  namespace  url  atlas  Guid  ex  Entity  atlas  Object  Id  description  metadata  Updated  update  Audit  updated  Entity  Guids  still  Existing  Entity  Guids  traversed  Path  Ids  url  Updated  flow  Paths  processors  remote  Process  Groups  incoming  Connections  out  Going  Connections  queues  input  Ports  output  Ports  root  Input  Ports  root  Output  Ports  root  Input  Port  Entities  root  Output  Port  Entities  Entity  Change  Type,Ni  Fi  Flow  get  Atlas  Object  Id  get  Root  Process  Group  Id  get  Namespace  set  Namespace  create  Atlas  Object  Id  get  Ex  Entity  set  Ex  Entity  get  Atlas  Guid  set  Atlas  Guid  get  Qualified  Name  get  Description  set  Description  add  Connection  add  Processor  get  Processors  add  Remote  Process  Group  set  Flow  Name  get  Flow  Name  set  Url  get  Url  get  Incoming  Connections  get  Outgoing  Connections  add  Input  Port  get  Input  Ports  add  Output  Port  get  Output  Ports  add  Root  Input  Port  get  Root  Input  Ports  add  Root  Output  Port  get  Root  Output  Ports  get  Root  Input  Port  Entities  create  Or  Update  Root  Group  Port  Entity  get  Root  Output  Port  Entities  get  Or  Create  Queue  get  Queues  get  Flow  Paths  find  Path  is  Process  Component  is  Processor  is  Input  Port  is  Output  Port  is  Root  Input  Port  is  Root  Output  Port  get  Process  Component  Name  get  Process  Component  Name  start  Tracking  Changes  is  Metadata  Updated  to  Qualified  Name  to  Referenceable  contains  Change  get  Entity  Change  Type  get  Changed  Data  Set  Entities  get  Or  Create  Flow  Path  is  Traversed  Path  get  Flow  Path  Change  Type  get  Flow  Path  I  O  Change  Type  to  Atlas  Entity  set  Changed  I  O  Ids  to  Remaining  Flow  Path  I  O  Ids  get  Changed  Flow  Path  Entities  get  Update  Audit,Ni  Fi  Flow  Analyzer,logger,analyze  Process  Group  analyze  Process  Group  get  Incoming  Processors  Ids  get  Next  Process  Component  traverse  is  Head  Processor  analyze  Paths,1,0
30,create  Attributes,Process  Context  List  Azure  Blob  Storage,Map  String,,put  get  Container  Name  put  get  Etag  put  get  Primary  Uri  put  get  Secondary  Uri  put  get  Blob  Name  put  get  Name  put  get  Blob  Type  put  value  Of  get  Length  put  value  Of  get  Timestamp  put  get  Content  Type  put  get  Content  Language,List  Azure  Blob  Storage,prop  prefix  properties,get  Supported  Property  Descriptors  custom  Validate  get  Path  is  Listing  Reset  Necessary  get  State  Scope  get  Default  Time  Precision  perform  Listing,Blob  Info,serial  Version  U  I  D  primary  Uri  secondary  Uri  content  Type  content  Language  etag  last  Modified  Time  length  blob  Type  blob  Name  container  Name  Builder  primary  Uri  secondary  Uri  content  Type  content  Language  etag  last  Modified  Time  length  blob  Type  container  Name  blob  Name,get  Serialversionuid  get  Primary  Uri  get  Secondary  Uri  get  Content  Type  get  Content  Language  get  Container  Name  get  Blob  Name  get  Etag  get  Last  Modified  Time  get  Length  get  Blob  Type  primary  Uri  secondary  Uri  content  Type  content  Language  container  Name  etag  last  Modified  Time  length  blob  Type  blob  Name  build  hash  Code  equals  compare  To  Blob  Info  get  Name  get  Identifier  get  Timestamp  get  Size,0,0
