id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,make  Call,boolean  Calls  Module,Command  Long,,send  get  Call  Manager,Calls  Module,tag  call  Manager  call  View  Models,Calls  Module  run  get  Call  View  Models  get  Call  get  Call  Manager  check  Call  probably  End  Call  mute  Call  unmute  Call  disable  Video  enable  Video  end  Call  answer  Call,Peer,creator  peer  Type  peer  Id,create  Instance  Peer  Peer  from  Bytes  from  Unique  Id  user  group  get  Unuque  Id  get  Peer  Type  get  Peer  Id  equals  hash  Code  parse  serialize  to  String  to  Id  String,0,0
11,make  Call,boolean  Calls  Module,Command  Long,,send  get  Call  Manager,Peer,creator  peer  Type  peer  Id,create  Instance  Peer  Peer  from  Bytes  from  Unique  Id  user  group  get  Unuque  Id  get  Peer  Type  get  Peer  Id  equals  hash  Code  parse  serialize  to  String  to  Id  String,Calls  Module,tag  call  Manager  call  View  Models,Calls  Module  run  get  Call  View  Models  get  Call  get  Call  Manager  check  Call  probably  End  Call  mute  Call  unmute  Call  disable  Video  enable  Video  end  Call  answer  Call,1,1
12,on  User  Desc  Changed,User  Router,Promise  Void,,send  get  Contact  Sync  Actor  get  Contacts  Module  context  on  User  Changed  get  Router  get  Messages  Module  context,User  Router,dumb  phone  Book  Provider  contacts  requested  Full  Users  is  Freezed,User  Router  on  User  Name  Changed  on  User  Local  Name  Changed  on  User  Avatar  Changed  on  User  Nick  Changed  on  User  Ext  Changed  on  User  About  Changed  on  User  Preferred  Languages  Changed  on  User  Time  Zone  Changed  on  User  Contacts  Changed  on  User  Commands  Changed  on  User  Blocked  Changed  on  User  Full  Ext  Changed  on  User  Registered  on  Load  Full  User  apply  fetch  Missing  Users  apply  apply  Users  apply  get  Phone  Book  check  Is  In  Phone  Book  apply  freeze  unfreeze  on  Update  on  Ask  on  Receive,User,record  id  record  full  id  creator  uid  access  Hash  name  local  Name  username  about  avatar  sex  is  Bot  records  is  Blocked  time  Zone  is  Verified  commands  have  Extension,User  User  User  peer  get  Uid  get  Access  Hash  get  Server  Name  get  Local  Name  get  Name  get  Nick  get  About  get  Avatar  get  Sex  is  Have  Extension  get  Records  is  Bot  get  Commands  is  Blocked  get  Time  Zone  is  Verified  edit  Name  edit  Local  Name  edit  Nick  edit  Ext  edit  Avatar  update  Ext  edit  About  edit  Preferred  Languages  edit  Time  Zone  edit  Contacts  edit  Bot  Commands  edit  Full  Ext  edit  Blocked  apply  Wrapped  parse  serialize  get  Engine  Id  create  Instance  create  Ext  Instance,0,0
13,on  User  Desc  Changed,User  Router,Promise  Void,,send  get  Contact  Sync  Actor  get  Contacts  Module  context  on  User  Changed  get  Router  get  Messages  Module  context,User,record  id  record  full  id  creator  uid  access  Hash  name  local  Name  username  about  avatar  sex  is  Bot  records  is  Blocked  time  Zone  is  Verified  commands  have  Extension,User  User  User  peer  get  Uid  get  Access  Hash  get  Server  Name  get  Local  Name  get  Name  get  Nick  get  About  get  Avatar  get  Sex  is  Have  Extension  get  Records  is  Bot  get  Commands  is  Blocked  get  Time  Zone  is  Verified  edit  Name  edit  Local  Name  edit  Nick  edit  Ext  edit  Avatar  update  Ext  edit  About  edit  Preferred  Languages  edit  Time  Zone  edit  Contacts  edit  Bot  Commands  edit  Full  Ext  edit  Blocked  apply  Wrapped  parse  serialize  get  Engine  Id  create  Instance  create  Ext  Instance,User  Router,dumb  phone  Book  Provider  contacts  requested  Full  Users  is  Freezed,User  Router  on  User  Name  Changed  on  User  Local  Name  Changed  on  User  Avatar  Changed  on  User  Nick  Changed  on  User  Ext  Changed  on  User  About  Changed  on  User  Preferred  Languages  Changed  on  User  Time  Zone  Changed  on  User  Contacts  Changed  on  User  Commands  Changed  on  User  Blocked  Changed  on  User  Full  Ext  Changed  on  User  Registered  on  Load  Full  User  apply  fetch  Missing  Users  apply  apply  Users  apply  get  Phone  Book  check  Is  In  Phone  Book  apply  freeze  unfreeze  on  Update  on  Ask  on  Receive,1,1
14,save  Admin  Settings,int  Group  Permissions,Promise  Void,,map  flat  Map  get  Value  Async  get  Groups  api  get  Group  Id  get  Access  Hash  get  Api  Settings,Groups  Module,dumb  dumb  groups  collection  avatar  V  Ms  avatar  Change  Actor  group  Router  Int,Groups  Module  run  get  Groups  get  Avatar  V  M  get  Groups  Collection  get  Router  create  Group  create  Channel  add  Member  kick  Member  leave  Group  leave  And  Delete  Group  delete  Group  share  History  make  Admin  revoke  Admin  transfer  Ownership  edit  Title  edit  Theme  edit  About  edit  Short  Name  load  Admin  Settings  load  Members  change  Avatar  remove  Avatar  request  Invite  Link  request  Revoke  Link  join  Group  By  Token  join  Group  request  Integration  Token  revoke  Integration  Token  reset  Module  on  Bus  Event,Group  Permissions,settings,Group  Permissions  is  Show  Admins  To  Members  set  Show  Admins  To  Members  is  Members  Can  Invite  set  Members  Can  Invite  is  Members  Can  Edit  Info  set  Members  Can  Edit  Info  is  Admins  Can  Edit  Group  Info  set  Admins  Can  Edit  Group  Info  is  Show  Join  Leave  Messages  set  Show  Join  Leave  Messages  get  Api  Settings,0,0
15,save  Admin  Settings,int  Group  Permissions,Promise  Void,,map  flat  Map  get  Value  Async  get  Groups  api  get  Group  Id  get  Access  Hash  get  Api  Settings,Group  Permissions,settings,Group  Permissions  is  Show  Admins  To  Members  set  Show  Admins  To  Members  is  Members  Can  Invite  set  Members  Can  Invite  is  Members  Can  Edit  Info  set  Members  Can  Edit  Info  is  Admins  Can  Edit  Group  Info  set  Admins  Can  Edit  Group  Info  is  Show  Join  Leave  Messages  set  Show  Join  Leave  Messages  get  Api  Settings,Groups  Module,dumb  dumb  groups  collection  avatar  V  Ms  avatar  Change  Actor  group  Router  Int,Groups  Module  run  get  Groups  get  Avatar  V  M  get  Groups  Collection  get  Router  create  Group  create  Channel  add  Member  kick  Member  leave  Group  leave  And  Delete  Group  delete  Group  share  History  make  Admin  revoke  Admin  transfer  Ownership  edit  Title  edit  Theme  edit  About  edit  Short  Name  load  Admin  Settings  load  Members  change  Avatar  remove  Avatar  request  Invite  Link  request  Revoke  Link  join  Group  By  Token  join  Group  request  Integration  Token  revoke  Integration  Token  reset  Module  on  Bus  Event,1,0
16,find  Messages,Search  Module,Promise  List  Message  Search  Entity,,map  chain  api  apply  Related  Data  updates  get  Users  get  Groups  map  of  get  Search  Results  convert  get  Peer  get  Result  get  Rid  get  Result  get  Date  get  Result  get  Sender  Id  get  Result  from  Message  get  Content  get  Result,Search  Module,dumb  search  List  actor  Ref,Search  Module  run  get  Search  List  find  Text  Messages  find  All  Docs  find  All  Links  find  All  Photos  find  All  Content  find  Peers  find  Peers  find  Peers  find  Public  Group  By  Id  build  Search  Model  on  Dialogs  Changed  on  Contacts  Changed  reset  Module,Api  Search  Condition,,from  Bytes  get  Header  build  Container,0,0
17,find  Messages,Search  Module,Promise  List  Message  Search  Entity,,map  chain  api  apply  Related  Data  updates  get  Users  get  Groups  map  of  get  Search  Results  convert  get  Peer  get  Result  get  Rid  get  Result  get  Date  get  Result  get  Sender  Id  get  Result  from  Message  get  Content  get  Result,Api  Search  Condition,,from  Bytes  get  Header  build  Container,Search  Module,dumb  search  List  actor  Ref,Search  Module  run  get  Search  List  find  Text  Messages  find  All  Docs  find  All  Links  find  All  Photos  find  All  Content  find  Peers  find  Peers  find  Peers  find  Public  Group  By  Id  build  Search  Model  on  Dialogs  Changed  on  Contacts  Changed  reset  Module,1,1
18,raw  Request  Command,String  String  External  Module,Command  Response  Raw  Request,,request,External  Module,,External  Module  external  Method  on  Result  on  Error  start  Web  Action  on  Result  on  Error  complete  Web  Action  on  Result  on  Error  raw  Persistent  Request  raw  Request,Api  Raw  Value,,from  Bytes  get  Header  build  Container  on  Result  on  Error,0,0
19,raw  Request  Command,String  String  External  Module,Command  Response  Raw  Request,,request,Api  Raw  Value,,from  Bytes  get  Header  build  Container  on  Result  on  Error,External  Module,,External  Module  external  Method  on  Result  on  Error  start  Web  Action  on  Result  on  Error  complete  Web  Action  on  Result  on  Error  raw  Persistent  Request  raw  Request,1,1
20,raw  Persistent  Request,String  String  Api  Raw  Value,void,,perform  Persist  Request  get  Api  Module  context,External  Module,,External  Module  external  Method  on  Result  on  Error  start  Web  Action  on  Result  on  Error  complete  Web  Action  on  Result  on  Error  raw  Request,Api  Raw  Value,,from  Bytes  get  Header  build  Container  raw  Request  Command  on  Result  on  Error,0,0
21,raw  Persistent  Request,String  String  Api  Raw  Value,void,,perform  Persist  Request  get  Api  Module  context,Api  Raw  Value,,from  Bytes  get  Header  build  Container  raw  Request  Command  on  Result  on  Error,External  Module,,External  Module  external  Method  on  Result  on  Error  start  Web  Action  on  Result  on  Error  complete  Web  Action  on  Result  on  Error  raw  Request,1,0
22,put  Message,Combined  Difference,void,,convert  get  Peer  contains  Key  get  Messages  add  get  get  Messages  add  put  get  Messages,Combined  Difference,read  By  Me  read  received  messages  other  Updates  Read  By  Me  Value  date  counter,get  Read  By  Me  get  Read  get  Received  get  Messages  get  Other  Updates  put  Read  By  Me  put  Read  put  Received  put  Read  By  Me  Value  get  Date  get  Counter,Update  Message,header  peer  sender  Uid  date  rid  message  attributes  quoted  Message,Update  Message  Update  Message  from  Bytes  get  Peer  get  Sender  Uid  get  Date  get  Rid  get  Message  get  Attributes  get  Quoted  Message  parse  serialize  to  String  get  Header  Key,0,0
23,put  Message,Combined  Difference,void,,convert  get  Peer  contains  Key  get  Messages  add  get  get  Messages  add  put  get  Messages,Update  Message,header  peer  sender  Uid  date  rid  message  attributes  quoted  Message,Update  Message  Update  Message  from  Bytes  get  Peer  get  Sender  Uid  get  Date  get  Rid  get  Message  get  Attributes  get  Quoted  Message  parse  serialize  to  String  get  Header  Key,Combined  Difference,read  By  Me  read  received  messages  other  Updates  Read  By  Me  Value  date  counter,get  Read  By  Me  get  Read  get  Received  get  Messages  get  Other  Updates  put  Read  By  Me  put  Read  put  Received  put  Read  By  Me  Value  get  Date  get  Counter,1,1
24,put,Hash  Map  Peer  Long  Peer  long,void,,contains  Key  get  put  put,Combined  Difference,read  By  Me  read  received  messages  other  Updates  Read  By  Me  Value  date  counter,get  Read  By  Me  get  Read  get  Received  get  Messages  get  Other  Updates  put  Read  By  Me  put  Read  put  Received  Read  By  Me  Value  get  Date  get  Counter,Peer,creator  peer  Type  peer  Id,create  Instance  Peer  Peer  from  Bytes  from  Unique  Id  user  group  get  Unuque  Id  get  Peer  Type  get  Peer  Id  equals  hash  Code  parse  serialize  to  String  to  Id  String  make  Call,0,0
25,put,Hash  Map  Peer  Long  Peer  long,void,,contains  Key  get  put  put,Peer,creator  peer  Type  peer  Id,create  Instance  Peer  Peer  from  Bytes  from  Unique  Id  user  group  get  Unuque  Id  get  Peer  Type  get  Peer  Id  equals  hash  Code  parse  serialize  to  String  to  Id  String  make  Call,Combined  Difference,read  By  Me  read  received  messages  other  Updates  Read  By  Me  Value  date  counter,get  Read  By  Me  get  Read  get  Received  get  Messages  get  Other  Updates  put  Read  By  Me  put  Read  put  Received  Read  By  Me  Value  get  Date  get  Counter,1,0
26,apply  Update,int  byte  Update  List  Api  User  Updates,Promise  Void,,add  apply  Update,Updates,dumb  update  Actor  update  Handler  update  Handler  Int,Updates  run  get  Update  Handler  on  Push  Received  apply  Update  wait  For  Update  apply  Related  Data  apply  Related  Data  apply  Related  Data  load  Required  Peers  on  Update  Received  execute  After  reset  Module  on  Bus  Event,Api  Group,id  access  Hash  title  avatar  members  Count  is  Member  is  Hidden  group  Type  permissions  is  Deleted  ext,Api  Group  Api  Group  get  Id  get  Access  Hash  get  Title  get  Avatar  get  Members  Count  is  Member  is  Hidden  get  Group  Type  get  Permissions  is  Deleted  get  Ext  parse  serialize  to  String,0,0
27,apply  Update,int  byte  Update  List  Api  User  Updates,Promise  Void,,add  apply  Update,Api  Group,id  access  Hash  title  avatar  members  Count  is  Member  is  Hidden  group  Type  permissions  is  Deleted  ext,Api  Group  Api  Group  get  Id  get  Access  Hash  get  Title  get  Avatar  get  Members  Count  is  Member  is  Hidden  get  Group  Type  get  Permissions  is  Deleted  get  Ext  parse  serialize  to  String,Updates,dumb  update  Actor  update  Handler  update  Handler  Int,Updates  run  get  Update  Handler  on  Push  Received  apply  Update  wait  For  Update  apply  Related  Data  apply  Related  Data  apply  Related  Data  load  Required  Peers  on  Update  Received  execute  After  reset  Module  on  Bus  Event,1,1
28,apply  Related  Data,List  Api  User,Promise  Void,,apply  Related  Data,Updates,dumb  update  Actor  update  Handler  update  Handler  Int,Updates  run  get  Update  Handler  on  Push  Received  apply  Update  apply  Update  wait  For  Update  apply  Related  Data  apply  Related  Data  load  Required  Peers  on  Update  Received  execute  After  reset  Module  on  Bus  Event,Api  Group,id  access  Hash  title  avatar  members  Count  is  Member  is  Hidden  group  Type  permissions  is  Deleted  ext,Api  Group  Api  Group  get  Id  get  Access  Hash  get  Title  get  Avatar  get  Members  Count  is  Member  is  Hidden  get  Group  Type  get  Permissions  is  Deleted  get  Ext  parse  serialize  to  String  apply  Update,0,0
29,apply  Related  Data,List  Api  User,Promise  Void,,apply  Related  Data,Api  Group,id  access  Hash  title  avatar  members  Count  is  Member  is  Hidden  group  Type  permissions  is  Deleted  ext,Api  Group  Api  Group  get  Id  get  Access  Hash  get  Title  get  Avatar  get  Members  Count  is  Member  is  Hidden  get  Group  Type  get  Permissions  is  Deleted  get  Ext  parse  serialize  to  String  apply  Update,Updates,dumb  update  Actor  update  Handler  update  Handler  Int,Updates  run  get  Update  Handler  on  Push  Received  apply  Update  apply  Update  wait  For  Update  apply  Related  Data  apply  Related  Data  load  Required  Peers  on  Update  Received  execute  After  reset  Module  on  Bus  Event,1,0
30,get  Chat  Key,Peer,String,,get  Peer  Type  get  Peer  Id  get  Peer  Type  get  Peer  Id,Settings  Module,storage  prefix  key  sound  effects  key  chat  send  by  enter  key  notification  enabled  key  notification  sound  key  notification  sound  enabled  key  notification  vibration  key  notification  in  app  enabled  key  notification  in  app  sound  key  notification  in  app  vibration  key  notification  text  key  notification  chat  prefix  key  notification  group  enabled  key  notification  group  only  mentions  key  markdown  enabled  key  rename  hint  shown  key  wallpapper  key  privacy  key  chat  text  size  key  animation  auto  play  key  doc  auto  download  key  image  auto  download  key  video  auto  download  key  animation  auto  download  key  audio  auto  download  key  notification  peer  sound  settings  Sync  event  Bus,Settings  Module  run  is  Conversation  Tones  Enabled  change  Conversation  Tones  Enabled  is  Notifications  Enabled  change  Notifications  Enabled  is  Notification  Sound  Enabled  change  Notification  Sound  Enabled  get  Notification  Sound  change  Notification  Sound  get  Notification  Peer  Sound  change  Notification  Peer  Sound  is  Vibration  Enabled  change  Notification  Vibration  Enabled  is  Show  Notifications  Text  change  Show  Notification  Text  Enabled  is  Group  Notifications  Enabled  change  Group  Notifications  Enabled  is  Group  Notifications  Only  Mentions  Enabled  change  Group  Notifications  Only  Mentions  Enabled  is  In  App  Enabled  change  In  App  Enabled  is  In  App  Sound  Enabled  change  In  App  Sound  Enabled  is  In  App  Vibration  Enabled  change  In  App  Vibration  Enabled  is  Send  By  Enter  Enabled  change  Send  By  Enter  is  Markdown  Enabled  change  Markdown  get  Text  Size  change  Text  Size  is  Image  Auto  Download  Enabled  set  Image  Auto  Download  Enabled  is  Animation  Auto  Download  Enabled  set  Animation  Auto  Download  Enabled  is  Video  Auto  Download  Enabled  set  Video  Auto  Download  Enabled  is  Doc  Auto  Download  Enabled  set  Doc  Auto  Download  Enabled  is  Audio  Auto  Download  Enabled  set  Audio  Auto  Download  Enabled  is  Notifications  Enabled  change  Notifications  Enabled  get  Notification  Sound  change  Notification  Sound  is  Rename  Hint  Shown  get  Selected  Wallpapper  change  Selected  Wallpapper  get  Privacy  set  Privacy  is  Animation  Auto  Play  Enabled  set  Animation  Auto  Play  Enabled  get  Boolean  Value  get  Boolean  Value  set  Boolean  Value  get  String  Value  set  Int  get  Int  get  Bytes  set  Bytes  get  String  Value  set  String  Value  change  Value  read  Value  on  Updated  Setting  notify  Settings  Changed  reset  Module,Peer,creator  peer  Type  peer  Id,create  Instance  Peer  Peer  from  Bytes  from  Unique  Id  user  group  get  Unuque  Id  get  Peer  Type  get  Peer  Id  equals  hash  Code  parse  serialize  to  String  to  Id  String  make  Call,0,0
