id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
10,alias,Alias,Create  Index  Request,aliases,add,Create  Index  Request,mappings  settings  aliases  index  settings  mappings  mappings  X  Content  Type  aliases  wait  For  Active  Shards,Create  Index  Request  index  settings  settings  settings  settings  settings  settings  mappings  mappings  X  Content  Type  mapping  mapping  mapping  mapping  aliases  aliases  aliases  aliases  aliases  source  source  source  source  wait  For  Active  Shards  wait  For  Active  Shards  to  X  Content  inner  To  X  Content,Alias,filter  routing  index  routing  search  routing  is  write  index  is  hidden  name  filter  index  Routing  search  Routing  write  Index  is  Hidden,Alias  Alias  name  filter  filter  filter  filter  routing  index  Routing  index  Routing  search  Routing  search  Routing  write  Index  write  Index  is  Hidden  is  Hidden  write  To  from  X  Content  to  X  Content  to  String  equals  hash  Code,0,0
11,alias,Alias,Create  Index  Request,aliases,add,Alias,filter  routing  index  routing  search  routing  is  write  index  is  hidden  name  filter  index  Routing  search  Routing  write  Index  is  Hidden,Alias  Alias  name  filter  filter  filter  filter  routing  index  Routing  index  Routing  search  Routing  search  Routing  write  Index  write  Index  is  Hidden  is  Hidden  write  To  from  X  Content  to  X  Content  to  String  equals  hash  Code,Create  Index  Request,mappings  settings  aliases  index  settings  mappings  mappings  X  Content  Type  aliases  wait  For  Active  Shards,Create  Index  Request  index  settings  settings  settings  settings  settings  settings  mappings  mappings  X  Content  Type  mapping  mapping  mapping  mapping  aliases  aliases  aliases  aliases  aliases  source  source  source  source  wait  For  Active  Shards  wait  For  Active  Shards  to  X  Content  inner  To  X  Content,1,0
12,alias,Put  Index  Template  Request,Put  Index  Template  Request,,add  aliases,Put  Index  Template  Request,name  cause  index  Patterns  order  create  settings  mappings  aliases  version,Put  Index  Template  Request  name  name  patterns  patterns  order  order  version  version  create  create  settings  settings  settings  settings  settings  mapping  cause  cause  mapping  mapping  mapping  internal  Mapping  mappings  source  source  source  source  source  source  aliases  aliases  aliases  aliases  aliases  master  Node  Timeout  master  Node  Timeout  to  X  Content,Alias,filter  routing  index  routing  search  routing  is  write  index  is  hidden  name  filter  index  Routing  search  Routing  write  Index  is  Hidden,Alias  Alias  name  filter  filter  filter  filter  routing  index  Routing  index  Routing  search  Routing  search  Routing  write  Index  write  Index  is  Hidden  is  Hidden  write  To  from  X  Content  to  X  Content  to  String  equals  hash  Code,0,0
13,alias,Put  Index  Template  Request,Put  Index  Template  Request,,add  aliases,Alias,filter  routing  index  routing  search  routing  is  write  index  is  hidden  name  filter  index  Routing  search  Routing  write  Index  is  Hidden,Alias  Alias  name  filter  filter  filter  filter  routing  index  Routing  index  Routing  search  Routing  search  Routing  write  Index  write  Index  is  Hidden  is  Hidden  write  To  from  X  Content  to  X  Content  to  String  equals  hash  Code,Put  Index  Template  Request,name  cause  index  Patterns  order  create  settings  mappings  aliases  version,Put  Index  Template  Request  name  name  patterns  patterns  order  order  version  version  create  create  settings  settings  settings  settings  settings  mapping  cause  cause  mapping  mapping  mapping  internal  Mapping  mappings  source  source  source  source  source  source  aliases  aliases  aliases  aliases  aliases  master  Node  Timeout  master  Node  Timeout  to  X  Content,1,1
14,master  Node  Timeout,Time  Value,Put  Index  Template  Request,,set  Master  Timeout,Put  Index  Template  Request,name  cause  index  Patterns  order  create  settings  mappings  aliases  version,Put  Index  Template  Request  name  name  patterns  patterns  order  order  version  version  create  create  settings  settings  settings  settings  settings  mapping  cause  cause  mapping  mapping  mapping  internal  Mapping  mappings  source  source  source  source  source  source  aliases  aliases  aliases  aliases  aliases  master  Node  Timeout  to  X  Content,Time  Value,nsec  per  msec  minus  one  zero  c  c  c  c  c  c  c  duration  time  Unit,Time  Value  Time  Value  time  Value  Nanos  time  Value  Millis  time  Value  Seconds  time  Value  Minutes  time  Value  Hours  time  Value  Days  time  Unit  duration  nanos  get  Nanos  micros  get  Micros  millis  get  Millis  seconds  get  Seconds  minutes  get  Minutes  hours  get  Hours  days  get  Days  micros  Frac  get  Micros  Frac  millis  Frac  get  Millis  Frac  seconds  Frac  get  Seconds  Frac  minutes  Frac  get  Minutes  Frac  hours  Frac  get  Hours  Frac  days  Frac  get  Days  Frac  to  String  to  Human  Readable  String  format  Decimal  get  String  Rep  parse  Time  Value  parse  Time  Value  parse  equals  hash  Code  nsec  To  M  Sec  compare  To  add  Max  Index  Age  Condition,0,0
15,master  Node  Timeout,Time  Value,Put  Index  Template  Request,,set  Master  Timeout,Time  Value,nsec  per  msec  minus  one  zero  c  c  c  c  c  c  c  duration  time  Unit,Time  Value  Time  Value  time  Value  Nanos  time  Value  Millis  time  Value  Seconds  time  Value  Minutes  time  Value  Hours  time  Value  Days  time  Unit  duration  nanos  get  Nanos  micros  get  Micros  millis  get  Millis  seconds  get  Seconds  minutes  get  Minutes  hours  get  Hours  days  get  Days  micros  Frac  get  Micros  Frac  millis  Frac  get  Millis  Frac  seconds  Frac  get  Seconds  Frac  minutes  Frac  get  Minutes  Frac  hours  Frac  get  Hours  Frac  days  Frac  get  Days  Frac  to  String  to  Human  Readable  String  format  Decimal  get  String  Rep  parse  Time  Value  parse  Time  Value  parse  equals  hash  Code  nsec  To  M  Sec  compare  To  add  Max  Index  Age  Condition,Put  Index  Template  Request,name  cause  index  Patterns  order  create  settings  mappings  aliases  version,Put  Index  Template  Request  name  name  patterns  patterns  order  order  version  version  create  create  settings  settings  settings  settings  settings  mapping  cause  cause  mapping  mapping  mapping  internal  Mapping  mappings  source  source  source  source  source  source  aliases  aliases  aliases  aliases  aliases  master  Node  Timeout  to  X  Content,1,0
16,parse  Array,Parse  Field  X  Content  Parser  Checked  Function  X  Content  Parser  T  I  O  Exception,List  T,,current  Token  next  Token  add  apply,Role  Mapper  Expression  Parser,field,from  X  Content  parse  Object  parse  parse  Rules  Object  parse  Expression  parse  Field  Expression  parse  Except  Expression  check  Start  Object  field  Name  parse  Expression  Array  parse  Field  Value,Parse  Field,name  deprecated  Names  all  Replaced  With  all  Names  fully  Deprecated  empty  Common  Fields  field  fields  format  missing  time  zone,Parse  Field  get  Preferred  Name  get  All  Names  Included  Deprecated  with  Deprecation  with  All  Deprecated  with  All  Deprecated  match  match  to  String  get  All  Replaced  With  get  Deprecated  Names  add  Optional  Field,0,0
17,parse  Array,Parse  Field  X  Content  Parser  Checked  Function  X  Content  Parser  T  I  O  Exception,List  T,,current  Token  next  Token  add  apply,Parse  Field,name  deprecated  Names  all  Replaced  With  all  Names  fully  Deprecated  empty  Common  Fields  field  fields  format  missing  time  zone,Parse  Field  get  Preferred  Name  get  All  Names  Included  Deprecated  with  Deprecation  with  All  Deprecated  with  All  Deprecated  match  match  to  String  get  All  Replaced  With  get  Deprecated  Names  add  Optional  Field,Role  Mapper  Expression  Parser,field,from  X  Content  parse  Object  parse  parse  Rules  Object  parse  Expression  parse  Field  Expression  parse  Except  Expression  check  Start  Object  field  Name  parse  Expression  Array  parse  Field  Value,1,0
18,is  Shard  Locked,Node  Environment,boolean,,close  shard  Lock,Node  Environment,Node  Path  path  indices  Path  file  Store  major  Device  Number  minor  Device  Number  logger  node  Paths  shared  Data  Path  locks  closed  shard  Locks  node  Metadata  node  id  seed  setting  enable  lucene  segment  infos  trace  setting  indices  folder  node  lock  filename  Node  Lock  locks  node  Paths  Internal  Shard  Lock  mutex  wait  Count  lock  Details  shard  Id  temp  file  name,Node  Path  resolve  resolve  resolve  to  String  Node  Lock  Node  Lock  get  Node  Paths  close  Node  Environment  upgrade  Legacy  Node  Folders  maybe  Log  Path  Details  maybe  Log  Heap  Details  load  Node  Metadata  generate  Node  Id  apply  Segment  Infos  Trace  to  String  delete  Shard  Directory  Safe  acquire  F  S  Lock  For  Paths  delete  Shard  Directory  Under  Lock  assert  Paths  Do  Not  Exist  delete  Index  Directory  Safe  delete  Index  Directory  Under  Lock  lock  All  For  Index  shard  Lock  shard  Lock  close  Internal  lock  locked  Shards  Internal  Shard  Lock  release  inc  Wait  Count  dec  Wait  Count  acquire  has  Node  File  node  Data  Paths  shared  Data  Path  node  Id  node  Paths  index  Paths  available  Shard  Paths  available  Index  Folders  available  Index  Folders  available  Index  Folders  For  Path  available  Index  Folders  For  Path  resolve  Index  Folder  find  All  Shard  Ids  shard  Count  Per  Path  find  All  Shards  For  Index  close  assert  Env  Is  Locked  ensure  Atomic  Move  Supported  ensure  No  Shard  Data  ensure  No  Index  Metadata  collect  Shard  Data  Paths  collect  Index  Metadata  Paths  collect  Index  Sub  Paths  is  Shard  Path  is  Index  Metadata  Path  resolve  Base  Custom  Location  resolve  Index  Custom  Location  resolve  Index  Custom  Location  resolve  Custom  Location  resolve  Custom  Location  shard  State  Path  To  Data  Path  assert  Can  Write  try  Write  Temp  File,Shard  Id,index  shard  Id  hash  Code,Shard  Id  Shard  Id  Shard  Id  write  To  get  Index  get  Index  Name  id  get  Id  to  String  from  String  equals  hash  Code  compute  Hash  Code  compare  To  to  X  Content,0,0
19,is  Shard  Locked,Node  Environment,boolean,,close  shard  Lock,Shard  Id,index  shard  Id  hash  Code,Shard  Id  Shard  Id  Shard  Id  write  To  get  Index  get  Index  Name  id  get  Id  to  String  from  String  equals  hash  Code  compute  Hash  Code  compare  To  to  X  Content,Node  Environment,Node  Path  path  indices  Path  file  Store  major  Device  Number  minor  Device  Number  logger  node  Paths  shared  Data  Path  locks  closed  shard  Locks  node  Metadata  node  id  seed  setting  enable  lucene  segment  infos  trace  setting  indices  folder  node  lock  filename  Node  Lock  locks  node  Paths  Internal  Shard  Lock  mutex  wait  Count  lock  Details  shard  Id  temp  file  name,Node  Path  resolve  resolve  resolve  to  String  Node  Lock  Node  Lock  get  Node  Paths  close  Node  Environment  upgrade  Legacy  Node  Folders  maybe  Log  Path  Details  maybe  Log  Heap  Details  load  Node  Metadata  generate  Node  Id  apply  Segment  Infos  Trace  to  String  delete  Shard  Directory  Safe  acquire  F  S  Lock  For  Paths  delete  Shard  Directory  Under  Lock  assert  Paths  Do  Not  Exist  delete  Index  Directory  Safe  delete  Index  Directory  Under  Lock  lock  All  For  Index  shard  Lock  shard  Lock  close  Internal  lock  locked  Shards  Internal  Shard  Lock  release  inc  Wait  Count  dec  Wait  Count  acquire  has  Node  File  node  Data  Paths  shared  Data  Path  node  Id  node  Paths  index  Paths  available  Shard  Paths  available  Index  Folders  available  Index  Folders  available  Index  Folders  For  Path  available  Index  Folders  For  Path  resolve  Index  Folder  find  All  Shard  Ids  shard  Count  Per  Path  find  All  Shards  For  Index  close  assert  Env  Is  Locked  ensure  Atomic  Move  Supported  ensure  No  Shard  Data  ensure  No  Index  Metadata  collect  Shard  Data  Paths  collect  Index  Metadata  Paths  collect  Index  Sub  Paths  is  Shard  Path  is  Index  Metadata  Path  resolve  Base  Custom  Location  resolve  Index  Custom  Location  resolve  Index  Custom  Location  resolve  Custom  Location  resolve  Custom  Location  shard  State  Path  To  Data  Path  assert  Can  Write  try  Write  Temp  File,1,1
20,delete  Index  Directory  Safe,Index  long  Index  Settings,void,,lock  All  For  Index  delete  Index  Directory  Under  Lock  close  While  Handling  Exception,Node  Environment,Node  Path  path  indices  Path  file  Store  major  Device  Number  minor  Device  Number  logger  node  Paths  shared  Data  Path  locks  closed  shard  Locks  node  Metadata  node  id  seed  setting  enable  lucene  segment  infos  trace  setting  indices  folder  node  lock  filename  Node  Lock  locks  node  Paths  Internal  Shard  Lock  mutex  wait  Count  lock  Details  shard  Id  temp  file  name,Node  Path  resolve  resolve  resolve  to  String  Node  Lock  Node  Lock  get  Node  Paths  close  Node  Environment  upgrade  Legacy  Node  Folders  maybe  Log  Path  Details  maybe  Log  Heap  Details  load  Node  Metadata  generate  Node  Id  apply  Segment  Infos  Trace  to  String  delete  Shard  Directory  Safe  acquire  F  S  Lock  For  Paths  delete  Shard  Directory  Under  Lock  assert  Paths  Do  Not  Exist  delete  Index  Directory  Under  Lock  lock  All  For  Index  shard  Lock  shard  Lock  close  Internal  lock  locked  Shards  Internal  Shard  Lock  release  inc  Wait  Count  dec  Wait  Count  acquire  has  Node  File  node  Data  Paths  shared  Data  Path  node  Id  node  Paths  index  Paths  available  Shard  Paths  available  Index  Folders  available  Index  Folders  available  Index  Folders  For  Path  available  Index  Folders  For  Path  resolve  Index  Folder  find  All  Shard  Ids  shard  Count  Per  Path  find  All  Shards  For  Index  close  assert  Env  Is  Locked  ensure  Atomic  Move  Supported  ensure  No  Shard  Data  ensure  No  Index  Metadata  collect  Shard  Data  Paths  collect  Index  Metadata  Paths  collect  Index  Sub  Paths  is  Shard  Path  is  Index  Metadata  Path  resolve  Base  Custom  Location  resolve  Index  Custom  Location  resolve  Index  Custom  Location  resolve  Custom  Location  resolve  Custom  Location  shard  State  Path  To  Data  Path  assert  Can  Write  try  Write  Temp  File,Index,empty  array  index  uuid  key  index  name  key  index  parser  name  uuid  Builder  name  uuid,Index  Index  get  Name  get  U  U  I  D  to  String  equals  hash  Code  write  To  to  X  Content  from  X  Content  has  Index  name  uuid  build,0,0
21,delete  Index  Directory  Safe,Index  long  Index  Settings,void,,lock  All  For  Index  delete  Index  Directory  Under  Lock  close  While  Handling  Exception,Index,empty  array  index  uuid  key  index  name  key  index  parser  name  uuid  Builder  name  uuid,Index  Index  get  Name  get  U  U  I  D  to  String  equals  hash  Code  write  To  to  X  Content  from  X  Content  has  Index  name  uuid  build,Node  Environment,Node  Path  path  indices  Path  file  Store  major  Device  Number  minor  Device  Number  logger  node  Paths  shared  Data  Path  locks  closed  shard  Locks  node  Metadata  node  id  seed  setting  enable  lucene  segment  infos  trace  setting  indices  folder  node  lock  filename  Node  Lock  locks  node  Paths  Internal  Shard  Lock  mutex  wait  Count  lock  Details  shard  Id  temp  file  name,Node  Path  resolve  resolve  resolve  to  String  Node  Lock  Node  Lock  get  Node  Paths  close  Node  Environment  upgrade  Legacy  Node  Folders  maybe  Log  Path  Details  maybe  Log  Heap  Details  load  Node  Metadata  generate  Node  Id  apply  Segment  Infos  Trace  to  String  delete  Shard  Directory  Safe  acquire  F  S  Lock  For  Paths  delete  Shard  Directory  Under  Lock  assert  Paths  Do  Not  Exist  delete  Index  Directory  Under  Lock  lock  All  For  Index  shard  Lock  shard  Lock  close  Internal  lock  locked  Shards  Internal  Shard  Lock  release  inc  Wait  Count  dec  Wait  Count  acquire  has  Node  File  node  Data  Paths  shared  Data  Path  node  Id  node  Paths  index  Paths  available  Shard  Paths  available  Index  Folders  available  Index  Folders  available  Index  Folders  For  Path  available  Index  Folders  For  Path  resolve  Index  Folder  find  All  Shard  Ids  shard  Count  Per  Path  find  All  Shards  For  Index  close  assert  Env  Is  Locked  ensure  Atomic  Move  Supported  ensure  No  Shard  Data  ensure  No  Index  Metadata  collect  Shard  Data  Paths  collect  Index  Metadata  Paths  collect  Index  Sub  Paths  is  Shard  Path  is  Index  Metadata  Path  resolve  Base  Custom  Location  resolve  Index  Custom  Location  resolve  Index  Custom  Location  resolve  Custom  Location  resolve  Custom  Location  shard  State  Path  To  Data  Path  assert  Can  Write  try  Write  Temp  File,1,0
