id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
23,needs  Id  Table,Id  Table  Helper,boolean,,get  Join  Closure  Span  get  Root  Class  get  Subclass  Iterator  has  Next  next,Persistent  Class,pk  alias  null  discriminator  mapping  not  null  discriminator  mapping  metadata  Building  Context  entity  Name  class  Name  mapped  Class  proxy  Interface  Name  proxy  Interface  jpa  Entity  Name  discriminator  Value  lazy  properties  declared  Properties  subclasses  subclass  Properties  subclass  Tables  dynamic  Insert  dynamic  Update  batch  Size  select  Before  Update  meta  Attributes  joins  subclass  Joins  filters  synchronized  Tables  loader  Name  is  Abstract  has  Subselect  Loadable  Collections  identifier  Mapper  custom  S  Q  L  Insert  custom  Insert  Callable  insert  Check  Style  custom  S  Q  L  Update  custom  Update  Callable  update  Check  Style  custom  S  Q  L  Delete  custom  Delete  Callable  delete  Check  Style  tuplizer  Impls  super  Mapped  Superclass  declared  Identifier  Mapper  optimistic  Lock  Style  is  Cached,Persistent  Class  get  Service  Registry  get  Class  Name  set  Class  Name  get  Proxy  Interface  Name  set  Proxy  Interface  Name  get  Mapped  Class  get  Proxy  Interface  use  Dynamic  Insert  next  Subclass  Id  get  Subclass  Id  use  Dynamic  Update  set  Dynamic  Insert  set  Dynamic  Update  get  Discriminator  Value  add  Subclass  has  Subclasses  get  Subclass  Span  get  Subclass  Iterator  get  Subclass  Closure  Iterator  get  Identity  Table  get  Direct  Subclasses  add  Property  get  Table  get  Entity  Name  is  Mutable  has  Identifier  Property  get  Identifier  Property  get  Declared  Identifier  Property  get  Identifier  get  Version  get  Declared  Version  get  Discriminator  is  Inherited  is  Polymorphic  is  Versioned  is  Cached  set  Cached  is  Caching  Explicitly  Requested  set  Caching  Explicitly  Requested  get  Cache  Concurrency  Strategy  get  Natural  Id  Cache  Region  Name  get  Superclass  is  Explicit  Polymorphism  is  Discriminator  Insertable  get  Property  Closure  Iterator  get  Table  Closure  Iterator  get  Key  Closure  Iterator  add  Subclass  Property  add  Subclass  Join  add  Subclass  Table  get  Subclass  Property  Closure  Iterator  get  Subclass  Join  Closure  Iterator  get  Subclass  Table  Closure  Iterator  is  Class  Or  Superclass  Join  is  Class  Or  Superclass  Table  is  Lazy  set  Lazy  has  Embedded  Identifier  get  Entity  Persister  Class  set  Entity  Persister  Class  get  Root  Table  get  Root  Class  get  Key  set  Discriminator  Value  set  Entity  Name  create  Primary  Key  get  Where  get  Batch  Size  set  Batch  Size  has  Select  Before  Update  set  Select  Before  Update  get  Referenceable  Property  Iterator  get  Referenced  Property  get  Recursive  Property  get  Recursive  Property  get  Property  get  Property  has  Property  is  Property  Defined  In  Super  Hierarchy  is  Property  Defined  In  Hierarchy  get  Optimistic  Lock  Mode  set  Optimistic  Lock  Mode  get  Optimistic  Lock  Style  set  Optimistic  Lock  Style  validate  check  Property  Duplication  is  Discriminator  Value  Not  Null  is  Discriminator  Value  Null  get  Meta  Attributes  set  Meta  Attributes  get  Meta  Attribute  to  String  get  Join  Iterator  get  Join  Closure  Iterator  add  Join  get  Join  Closure  Span  get  Property  Closure  Span  get  Join  Number  get  Property  Iterator  get  Unjoined  Property  Iterator  set  Custom  S  Q  L  Insert  get  Custom  S  Q  L  Insert  is  Custom  Insert  Callable  get  Custom  S  Q  L  Insert  Check  Style  set  Custom  S  Q  L  Update  get  Custom  S  Q  L  Update  is  Custom  Update  Callable  get  Custom  S  Q  L  Update  Check  Style  set  Custom  S  Q  L  Delete  get  Custom  S  Q  L  Delete  is  Custom  Delete  Callable  get  Custom  S  Q  L  Delete  Check  Style  add  Filter  get  Filters  is  Force  Discriminator  is  Joined  Subclass  get  Loader  Name  set  Loader  Name  get  Synchronized  Tables  add  Synchronized  Table  is  Abstract  set  Abstract  check  Column  Duplication  check  Property  Column  Duplication  get  Non  Duplicated  Property  Iterator  get  Discriminator  Column  Iterator  check  Column  Duplication  accept  get  Jpa  Entity  Name  set  Jpa  Entity  Name  has  Pojo  Representation  has  Subselect  Loadable  Collections  set  Subselect  Loadable  Collections  get  Identifier  Mapper  get  Declared  Identifier  Mapper  set  Declared  Identifier  Mapper  has  Identifier  Mapper  set  Identifier  Mapper  add  Tuplizer  get  Tuplizer  Impl  Class  Name  get  Tuplizer  Map  has  Natural  Id  get  Declared  Property  Iterator  add  Mappedsuperclass  Property  get  Super  Mapped  Superclass  set  Super  Mapped  Superclass,Id  Table  Helper,log  instance,Id  Table  Helper  execute  Id  Table  Creation  Statements  execute  Id  Table  Drop  Statements,1,1
24,check  Subclass  Or  Superclass  Property  Reference,String  Dot  Node,boolean,,get  From  Element  handle  Property  Being  Dereferenced  get  Data  Type,Dot  Node,log  use  Theta  Style  Implicit  Joins  regression  Style  Join  Suppression  def  illegal  coll  deref  excp  builder  illegal  coll  deref  excp  builder  Dereference  Type  property  Name  path  property  Path  columns  join  Type  fetch  dereference  Type  implied  Join,build  Illegal  Collection  Dereference  Exception  set  Join  Type  get  Columns  get  Display  Text  resolve  First  Child  resolve  In  Function  Call  resolve  Index  resolve  init  Text  prepare  Lhs  dereference  Collection  dereference  Entity  is  Dot  Node  dereference  Entity  Join  can  Reuse  are  Same  set  Implied  Join  get  Implied  Join  is  Property  Embedded  In  Join  Properties  check  For  Correlated  Subquery  is  Correlated  Subselect  check  Lhs  Is  Not  Collection  dereference  Component  dereference  Entity  Identifier  set  Property  Name  And  Path  get  Data  Type  get  Referenced  Tables  set  Property  Path  get  Property  Path  get  Lhs  get  Path  set  Fetch  set  Scalar  Column  Text  resolve  Select  Expression  set  Resolved  Constant,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  is  From  Element  Update  Or  Delete  Root,0,0
25,check  Subclass  Or  Superclass  Property  Reference,String  Dot  Node,boolean,,get  From  Element  handle  Property  Being  Dereferenced  get  Data  Type,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  is  From  Element  Update  Or  Delete  Root,Dot  Node,log  use  Theta  Style  Implicit  Joins  regression  Style  Join  Suppression  def  illegal  coll  deref  excp  builder  illegal  coll  deref  excp  builder  Dereference  Type  property  Name  path  property  Path  columns  join  Type  fetch  dereference  Type  implied  Join,build  Illegal  Collection  Dereference  Exception  set  Join  Type  get  Columns  get  Display  Text  resolve  First  Child  resolve  In  Function  Call  resolve  Index  resolve  init  Text  prepare  Lhs  dereference  Collection  dereference  Entity  is  Dot  Node  dereference  Entity  Join  can  Reuse  are  Same  set  Implied  Join  get  Implied  Join  is  Property  Embedded  In  Join  Properties  check  For  Correlated  Subquery  is  Correlated  Subselect  check  Lhs  Is  Not  Collection  dereference  Component  dereference  Entity  Identifier  set  Property  Name  And  Path  get  Data  Type  get  Referenced  Tables  set  Property  Path  get  Property  Path  get  Lhs  get  Path  set  Fetch  set  Scalar  Column  Text  resolve  Select  Expression  set  Resolved  Constant,1,1
26,get  Naked  Property  Type,Ident  Node,Type,,get  Original  Text  get  Property  Type,Ident  Node,Dereference  Type  naked  Property  Ref  columns,get  Columns  resolve  Index  resolve  Columns  init  Text  resolve  resolve  As  Alias  resolve  As  Naked  Property  Ref  resolve  As  Naked  Component  Property  Ref  L  H  S  resolve  As  Naked  Component  Property  Ref  R  H  S  locate  Single  From  Element  get  Data  Type  set  Scalar  Column  Text  get  Display  Text,From  Element,log  class  Name  class  Alias  table  Alias  collection  Table  Alias  from  Clause  include  Subclasses  collection  Join  origin  columns  role  fetch  is  All  Property  Fetch  filter  sequence  use  From  Fragment  initialized  element  Type  use  Where  Fragment  destinations  many  To  Many  with  Clause  Ast  with  Clause  Fragment  dereferenced  By  Superclass  Property  dereferenced  By  Subclass  Property  discriminator  property  name  type  Discriminator  Metadata  Type  Discriminator  Metadata  Impl  persister  Discriminator  Metadata  alias  embedded  Parameters,From  Element  From  Element  get  Element  Type  initialize  Component  Join  get  Collection  Suffix  set  Collection  Suffix  initialize  Collection  initialize  Entity  do  Initialize  get  Entity  Persister  get  Data  Type  get  Select  Type  get  Queryable  get  Class  Name  get  Class  Alias  get  Table  Name  get  Table  Alias  render  Scalar  Identifier  Select  check  Initialized  render  Identifier  Select  render  Property  Select  render  Map  Key  Property  Select  Fragment  render  Map  Entry  Property  Select  Fragment  render  Collection  Select  Fragment  render  Value  Collection  Select  Fragment  get  From  Clause  is  Implied  get  Display  Text  append  Display  Text  hash  Code  equals  set  Join  Sequence  get  Join  Sequence  set  Include  Subclasses  is  Include  Subclasses  is  Dereferenced  By  Superclass  Or  Subclass  Property  get  Identity  Column  get  Identity  Columns  set  Collection  Join  is  Collection  Join  set  Role  apply  Treat  As  Declarations  get  Role  set  Queryable  Collection  get  Queryable  Collection  set  Columns  set  Origin  is  Many  To  Many  add  Destination  get  Destinations  get  Origin  get  Real  Origin  get  Fetch  Origin  Type  Discriminator  Metadata  Impl  get  Sql  Fragment  get  Resolution  Type  get  Type  Discriminator  Metadata  build  Type  Discriminator  Metadata  get  Property  Type  get  Property  Table  Name  to  Columns  to  Columns  get  Property  Mapping  get  Collection  Property  Reference  get  Identifier  Property  Names  set  Fetch  is  Fetch  get  Sequence  set  Filter  is  Filter  use  From  Fragment  set  Use  From  Fragment  use  Where  Fragment  set  Use  Where  Fragment  set  Collection  Table  Alias  get  Collection  Table  Alias  is  Collection  Of  Values  Or  Components  is  Entity  set  Implied  In  From  Clause  is  Implied  In  From  Clause  set  In  Projection  List  in  Projection  List  is  From  Or  Join  Fragment  is  All  Property  Fetch  set  All  Property  Fetch  get  With  Clause  Ast  get  With  Clause  Fragment  set  With  Clause  Fragment  handle  Property  Being  Dereferenced  is  Dereferenced  By  Superclass  Property  is  Dereferenced  By  Subclass  Property  add  Embedded  Parameter  has  Embedded  Parameters  get  Embedded  Parameters  get  Parameter  Specification  get  Index  Collection  Selector  Param  Spec  set  Index  Collection  Selector  Param  Spec,0,0
27,get  Naked  Property  Type,Ident  Node,Type,,get  Original  Text  get  Property  Type,From  Element,log  class  Name  class  Alias  table  Alias  collection  Table  Alias  from  Clause  include  Subclasses  collection  Join  origin  columns  role  fetch  is  All  Property  Fetch  filter  sequence  use  From  Fragment  initialized  element  Type  use  Where  Fragment  destinations  many  To  Many  with  Clause  Ast  with  Clause  Fragment  dereferenced  By  Superclass  Property  dereferenced  By  Subclass  Property  discriminator  property  name  type  Discriminator  Metadata  Type  Discriminator  Metadata  Impl  persister  Discriminator  Metadata  alias  embedded  Parameters,From  Element  From  Element  get  Element  Type  initialize  Component  Join  get  Collection  Suffix  set  Collection  Suffix  initialize  Collection  initialize  Entity  do  Initialize  get  Entity  Persister  get  Data  Type  get  Select  Type  get  Queryable  get  Class  Name  get  Class  Alias  get  Table  Name  get  Table  Alias  render  Scalar  Identifier  Select  check  Initialized  render  Identifier  Select  render  Property  Select  render  Map  Key  Property  Select  Fragment  render  Map  Entry  Property  Select  Fragment  render  Collection  Select  Fragment  render  Value  Collection  Select  Fragment  get  From  Clause  is  Implied  get  Display  Text  append  Display  Text  hash  Code  equals  set  Join  Sequence  get  Join  Sequence  set  Include  Subclasses  is  Include  Subclasses  is  Dereferenced  By  Superclass  Or  Subclass  Property  get  Identity  Column  get  Identity  Columns  set  Collection  Join  is  Collection  Join  set  Role  apply  Treat  As  Declarations  get  Role  set  Queryable  Collection  get  Queryable  Collection  set  Columns  set  Origin  is  Many  To  Many  add  Destination  get  Destinations  get  Origin  get  Real  Origin  get  Fetch  Origin  Type  Discriminator  Metadata  Impl  get  Sql  Fragment  get  Resolution  Type  get  Type  Discriminator  Metadata  build  Type  Discriminator  Metadata  get  Property  Type  get  Property  Table  Name  to  Columns  to  Columns  get  Property  Mapping  get  Collection  Property  Reference  get  Identifier  Property  Names  set  Fetch  is  Fetch  get  Sequence  set  Filter  is  Filter  use  From  Fragment  set  Use  From  Fragment  use  Where  Fragment  set  Use  Where  Fragment  set  Collection  Table  Alias  get  Collection  Table  Alias  is  Collection  Of  Values  Or  Components  is  Entity  set  Implied  In  From  Clause  is  Implied  In  From  Clause  set  In  Projection  List  in  Projection  List  is  From  Or  Join  Fragment  is  All  Property  Fetch  set  All  Property  Fetch  get  With  Clause  Ast  get  With  Clause  Fragment  set  With  Clause  Fragment  handle  Property  Being  Dereferenced  is  Dereferenced  By  Superclass  Property  is  Dereferenced  By  Subclass  Property  add  Embedded  Parameter  has  Embedded  Parameters  get  Embedded  Parameters  get  Parameter  Specification  get  Index  Collection  Selector  Param  Spec  set  Index  Collection  Selector  Param  Spec,Ident  Node,Dereference  Type  naked  Property  Ref  columns,get  Columns  resolve  Index  resolve  Columns  init  Text  resolve  resolve  As  Alias  resolve  As  Naked  Property  Ref  resolve  As  Naked  Component  Property  Ref  L  H  S  resolve  As  Naked  Component  Property  Ref  R  H  S  locate  Single  From  Element  get  Data  Type  set  Scalar  Column  Text  get  Display  Text,1,1
28,render  Scalar  Selects,Select  Expression  Select  Clause,void,,is  Sub  Query  set  Scalar  Column,Select  Clause,prepared  scalar  Select  from  Elements  For  Load  already  Rendered  Identifiers  query  Return  Types  column  Names  collection  From  Elements  aliases  column  Names  Start  Positions  aggregated  Select  Expression  version  sql,is  Scalar  Select  is  Distinct  get  From  Elements  For  Load  get  Query  Return  Types  get  Query  Return  Aliases  get  Column  Names  get  Aggregated  Select  Expression  initialize  Explicit  Select  Clause  finish  Initialization  initialize  Column  Names  get  Column  Names  Start  Position  initialize  Derived  Select  Clause  add  Collection  From  Element  get  First  Select  Expression  is  Returnable  Entity  init  Aliases  render  Non  Scalar  Selects  render  Non  Scalar  Identifiers  render  Non  Scalar  Properties  get  Collection  From  Elements,From  Clause,log  root  level  level  from  Elements  from  Element  By  Class  Alias  from  Element  By  Table  Alias  from  Elements  By  Path  collection  Join  From  Elements  By  Path  parent  From  Clause  child  From  Clauses  from  Element  Counter  implied  Elements  entity  Join  From  Elements  from  Element  Predicate  projection  List  Predicate  collection  Fetch  Predicate  explicit  From  Predicate,add  From  Element  register  From  Element  finish  Init  add  Duplicate  Alias  check  For  Duplicate  Class  Alias  get  From  Element  find  From  Element  By  Sql  Alias  find  From  Element  By  User  Or  Sql  Alias  find  Intended  Aliased  From  Element  Based  On  Crazy  J  P  A  Requirements  is  From  Element  Alias  get  From  Elements  get  From  Element  get  Projection  List  get  Collection  Fetches  has  Collection  Fecthes  get  Explicit  From  Elements  include  include  include  include  find  Collection  Join  find  Join  By  Path  find  Join  By  Path  Local  add  Join  By  Path  Map  contains  Class  Alias  contains  Table  Alias  get  Display  Text  set  Parent  From  Clause  add  Child  locate  Child  From  Clause  With  Join  By  Path  promote  Join  is  Sub  Query  add  Collection  Join  From  Element  By  Path  get  Parent  From  Clause  get  Level  next  From  Element  Counter  resolve  add  Implied  From  Element  to  String,0,0
29,render  Scalar  Selects,Select  Expression  Select  Clause,void,,is  Sub  Query  set  Scalar  Column,From  Clause,log  root  level  level  from  Elements  from  Element  By  Class  Alias  from  Element  By  Table  Alias  from  Elements  By  Path  collection  Join  From  Elements  By  Path  parent  From  Clause  child  From  Clauses  from  Element  Counter  implied  Elements  entity  Join  From  Elements  from  Element  Predicate  projection  List  Predicate  collection  Fetch  Predicate  explicit  From  Predicate,add  From  Element  register  From  Element  finish  Init  add  Duplicate  Alias  check  For  Duplicate  Class  Alias  get  From  Element  find  From  Element  By  Sql  Alias  find  From  Element  By  User  Or  Sql  Alias  find  Intended  Aliased  From  Element  Based  On  Crazy  J  P  A  Requirements  is  From  Element  Alias  get  From  Elements  get  From  Element  get  Projection  List  get  Collection  Fetches  has  Collection  Fecthes  get  Explicit  From  Elements  include  include  include  include  find  Collection  Join  find  Join  By  Path  find  Join  By  Path  Local  add  Join  By  Path  Map  contains  Class  Alias  contains  Table  Alias  get  Display  Text  set  Parent  From  Clause  add  Child  locate  Child  From  Clause  With  Join  By  Path  promote  Join  is  Sub  Query  add  Collection  Join  From  Element  By  Path  get  Parent  From  Clause  get  Level  next  From  Element  Counter  resolve  add  Implied  From  Element  to  String,Select  Clause,prepared  scalar  Select  from  Elements  For  Load  already  Rendered  Identifiers  query  Return  Types  column  Names  collection  From  Elements  aliases  column  Names  Start  Positions  aggregated  Select  Expression  version  sql,is  Scalar  Select  is  Distinct  get  From  Elements  For  Load  get  Query  Return  Types  get  Query  Return  Aliases  get  Column  Names  get  Aggregated  Select  Expression  initialize  Explicit  Select  Clause  finish  Initialization  initialize  Column  Names  get  Column  Names  Start  Position  initialize  Derived  Select  Clause  add  Collection  From  Element  get  First  Select  Expression  is  Returnable  Entity  init  Aliases  render  Non  Scalar  Selects  render  Non  Scalar  Identifiers  render  Non  Scalar  Properties  get  Collection  From  Elements,1,1
30,is  From  Element  Update  Or  Delete  Root,From  Element,boolean,,get  Parent  From  Clause  get  From  Clause  get  Statement  Type  get  Walker  get  Statement  Type  get  Walker,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  check  Subclass  Or  Superclass  Property  Reference,From  Element,log  class  Name  class  Alias  table  Alias  collection  Table  Alias  from  Clause  include  Subclasses  collection  Join  origin  columns  role  fetch  is  All  Property  Fetch  filter  sequence  use  From  Fragment  initialized  element  Type  use  Where  Fragment  destinations  many  To  Many  with  Clause  Ast  with  Clause  Fragment  dereferenced  By  Superclass  Property  dereferenced  By  Subclass  Property  discriminator  property  name  type  Discriminator  Metadata  Type  Discriminator  Metadata  Impl  persister  Discriminator  Metadata  alias  embedded  Parameters,From  Element  From  Element  get  Element  Type  initialize  Component  Join  get  Collection  Suffix  set  Collection  Suffix  initialize  Collection  initialize  Entity  do  Initialize  get  Entity  Persister  get  Data  Type  get  Select  Type  get  Queryable  get  Class  Name  get  Class  Alias  get  Table  Name  get  Table  Alias  render  Scalar  Identifier  Select  check  Initialized  render  Identifier  Select  render  Property  Select  render  Map  Key  Property  Select  Fragment  render  Map  Entry  Property  Select  Fragment  render  Collection  Select  Fragment  render  Value  Collection  Select  Fragment  get  From  Clause  is  Implied  get  Display  Text  append  Display  Text  hash  Code  equals  set  Join  Sequence  get  Join  Sequence  set  Include  Subclasses  is  Include  Subclasses  is  Dereferenced  By  Superclass  Or  Subclass  Property  get  Identity  Column  get  Identity  Columns  set  Collection  Join  is  Collection  Join  set  Role  apply  Treat  As  Declarations  get  Role  set  Queryable  Collection  get  Queryable  Collection  set  Columns  set  Origin  is  Many  To  Many  add  Destination  get  Destinations  get  Origin  get  Real  Origin  get  Fetch  Origin  get  Naked  Property  Type  Type  Discriminator  Metadata  Impl  get  Sql  Fragment  get  Resolution  Type  get  Type  Discriminator  Metadata  build  Type  Discriminator  Metadata  get  Property  Type  get  Property  Table  Name  to  Columns  to  Columns  get  Property  Mapping  get  Collection  Property  Reference  get  Identifier  Property  Names  set  Fetch  is  Fetch  get  Sequence  set  Filter  is  Filter  use  From  Fragment  set  Use  From  Fragment  use  Where  Fragment  set  Use  Where  Fragment  set  Collection  Table  Alias  get  Collection  Table  Alias  is  Collection  Of  Values  Or  Components  is  Entity  set  Implied  In  From  Clause  is  Implied  In  From  Clause  set  In  Projection  List  in  Projection  List  is  From  Or  Join  Fragment  is  All  Property  Fetch  set  All  Property  Fetch  get  With  Clause  Ast  get  With  Clause  Fragment  set  With  Clause  Fragment  handle  Property  Being  Dereferenced  is  Dereferenced  By  Superclass  Property  is  Dereferenced  By  Subclass  Property  add  Embedded  Parameter  has  Embedded  Parameters  get  Embedded  Parameters  get  Parameter  Specification  get  Index  Collection  Selector  Param  Spec  set  Index  Collection  Selector  Param  Spec,0,0
31,is  From  Element  Update  Or  Delete  Root,From  Element,boolean,,get  Parent  From  Clause  get  From  Clause  get  Statement  Type  get  Walker  get  Statement  Type  get  Walker,From  Element,log  class  Name  class  Alias  table  Alias  collection  Table  Alias  from  Clause  include  Subclasses  collection  Join  origin  columns  role  fetch  is  All  Property  Fetch  filter  sequence  use  From  Fragment  initialized  element  Type  use  Where  Fragment  destinations  many  To  Many  with  Clause  Ast  with  Clause  Fragment  dereferenced  By  Superclass  Property  dereferenced  By  Subclass  Property  discriminator  property  name  type  Discriminator  Metadata  Type  Discriminator  Metadata  Impl  persister  Discriminator  Metadata  alias  embedded  Parameters,From  Element  From  Element  get  Element  Type  initialize  Component  Join  get  Collection  Suffix  set  Collection  Suffix  initialize  Collection  initialize  Entity  do  Initialize  get  Entity  Persister  get  Data  Type  get  Select  Type  get  Queryable  get  Class  Name  get  Class  Alias  get  Table  Name  get  Table  Alias  render  Scalar  Identifier  Select  check  Initialized  render  Identifier  Select  render  Property  Select  render  Map  Key  Property  Select  Fragment  render  Map  Entry  Property  Select  Fragment  render  Collection  Select  Fragment  render  Value  Collection  Select  Fragment  get  From  Clause  is  Implied  get  Display  Text  append  Display  Text  hash  Code  equals  set  Join  Sequence  get  Join  Sequence  set  Include  Subclasses  is  Include  Subclasses  is  Dereferenced  By  Superclass  Or  Subclass  Property  get  Identity  Column  get  Identity  Columns  set  Collection  Join  is  Collection  Join  set  Role  apply  Treat  As  Declarations  get  Role  set  Queryable  Collection  get  Queryable  Collection  set  Columns  set  Origin  is  Many  To  Many  add  Destination  get  Destinations  get  Origin  get  Real  Origin  get  Fetch  Origin  get  Naked  Property  Type  Type  Discriminator  Metadata  Impl  get  Sql  Fragment  get  Resolution  Type  get  Type  Discriminator  Metadata  build  Type  Discriminator  Metadata  get  Property  Type  get  Property  Table  Name  to  Columns  to  Columns  get  Property  Mapping  get  Collection  Property  Reference  get  Identifier  Property  Names  set  Fetch  is  Fetch  get  Sequence  set  Filter  is  Filter  use  From  Fragment  set  Use  From  Fragment  use  Where  Fragment  set  Use  Where  Fragment  set  Collection  Table  Alias  get  Collection  Table  Alias  is  Collection  Of  Values  Or  Components  is  Entity  set  Implied  In  From  Clause  is  Implied  In  From  Clause  set  In  Projection  List  in  Projection  List  is  From  Or  Join  Fragment  is  All  Property  Fetch  set  All  Property  Fetch  get  With  Clause  Ast  get  With  Clause  Fragment  set  With  Clause  Fragment  handle  Property  Being  Dereferenced  is  Dereferenced  By  Superclass  Property  is  Dereferenced  By  Subclass  Property  add  Embedded  Parameter  has  Embedded  Parameters  get  Embedded  Parameters  get  Parameter  Specification  get  Index  Collection  Selector  Param  Spec  set  Index  Collection  Selector  Param  Spec,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  check  Subclass  Or  Superclass  Property  Reference,1,0
32,is  Node  Acceptable,In  Logic  Operator  Node,boolean,,get  Type,In  Logic  Operator  Node,,get  In  List  initialize  mutate  Row  Value  Constructor  Syntax  In  In  List  Syntax,Node,filename  line  column  text  Length,Node  Node  get  Render  Text  initialize  initialize  get  Filename  get  Line  get  Column  get  Text  Length,0,0
33,is  Node  Acceptable,In  Logic  Operator  Node,boolean,,get  Type,Node,filename  line  column  text  Length,Node  Node  get  Render  Text  initialize  initialize  get  Filename  get  Line  get  Column  get  Text  Length,In  Logic  Operator  Node,,get  In  List  initialize  mutate  Row  Value  Constructor  Syntax  In  In  List  Syntax,1,1
34,validate  Lhs,From  Reference  Node,void,,is  Resolved  is  Collection  Type  get  Data  Type  is  Component  Type  get  Data  Type  is  Entity  Type  get  Data  Type  get  Implied  Join  is  Implied  get  From  Element,Assignment  Specification,table  Names  hql  Parameters  eq  factory  sql  Assignment  String,Assignment  Specification  include  affects  Table  get  Parameters  get  Sql  Assignment  Fragment  is  Param,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  is  From  Element  Update  Or  Delete  Root  check  Subclass  Or  Superclass  Property  Reference,0,0
35,validate  Lhs,From  Reference  Node,void,,is  Resolved  is  Collection  Type  get  Data  Type  is  Component  Type  get  Data  Type  is  Entity  Type  get  Data  Type  get  Implied  Join  is  Implied  get  From  Element,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  is  From  Element  Update  Or  Delete  Root  check  Subclass  Or  Superclass  Property  Reference,Assignment  Specification,table  Names  hql  Parameters  eq  factory  sql  Assignment  String,Assignment  Specification  include  affects  Table  get  Parameters  get  Sql  Assignment  Fragment  is  Param,1,0
36,extract  Data  Type,Node,Type,,get  Data  Type  get  Expected  Type,Binary  Logic  Operator  Node,,initialize  mutate  Row  Value  Constructor  Syntaxes  If  Necessary  get  Column  Span  mutate  Row  Value  Constructor  Syntax  translate  copy  Referenced  Tables  extract  Mutation  Texts  get  Data  Type  get  Left  Hand  Operand  get  Right  Hand  Operand  set  Scalar  Column  Text,Node,filename  line  column  text  Length,Node  Node  get  Render  Text  initialize  initialize  get  Filename  get  Line  get  Column  get  Text  Length  is  Node  Acceptable,0,0
37,extract  Data  Type,Node,Type,,get  Data  Type  get  Expected  Type,Node,filename  line  column  text  Length,Node  Node  get  Render  Text  initialize  initialize  get  Filename  get  Line  get  Column  get  Text  Length  is  Node  Acceptable,Binary  Logic  Operator  Node,,initialize  mutate  Row  Value  Constructor  Syntaxes  If  Necessary  get  Column  Span  mutate  Row  Value  Constructor  Syntax  translate  copy  Referenced  Tables  extract  Mutation  Texts  get  Data  Type  get  Left  Hand  Operand  get  Right  Hand  Operand  set  Scalar  Column  Text,1,0
38,is  Alias  Ref,From  Reference  Node,boolean,,get  Type,Abstract  Map  Component  Node,map  From  Element  columns,get  Map  Reference  get  Columns  set  Scalar  Column  Text  resolve  get  Map  From  Element  init  Text  expression  Description  resolve  Columns  resolve  Type  non  Map  resolve  Index  find  Or  Add  Map  Key  Entity  From  Element  get  Referenced  Tables,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  is  From  Element  Update  Or  Delete  Root  check  Subclass  Or  Superclass  Property  Reference,0,0
39,is  Alias  Ref,From  Reference  Node,boolean,,get  Type,From  Reference  Node,log  from  Element  resolved  root  level,get  From  Element  set  From  Element  resolve  First  Child  get  Path  is  Resolved  set  Resolved  get  Display  Text  recursive  Resolve  recursive  Resolve  is  Returnable  Entity  resolve  In  Function  Call  resolve  resolve  resolve  prepare  For  Dot  get  Implied  Join  is  From  Element  Update  Or  Delete  Root  check  Subclass  Or  Superclass  Property  Reference,Abstract  Map  Component  Node,map  From  Element  columns,get  Map  Reference  get  Columns  set  Scalar  Column  Text  resolve  get  Map  From  Element  init  Text  expression  Description  resolve  Columns  resolve  Type  non  Map  resolve  Index  find  Or  Add  Map  Key  Entity  From  Element  get  Referenced  Tables,1,0
