id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
12,get  Return  Type,Apex  X  S  S  From  U  R  L  Param  Rule,String,,get  First  Parent  Of  Type  get  Return  Type,Apex  X  S  S  From  U  R  L  Param  Rule,url  parameter  method  html  escaping  js  escaping  jsinhtml  escaping  url  escaping  string  html  string  html  string  xml  string  ecmascript  integer  valueof  id  valueof  double  valueof  boolean  valueof  string  isempty  string  isblank  string  isnotblank  url  Parameter  Strings,Apex  X  S  S  From  U  R  L  Param  Rule  visit  visit  visit  visit  visit  visit  is  Escaping  Method  process  Inline  Method  Calls  find  Tainted  Variables  process  Escaping  Method  Calls  process  Variable  Assignments  process  Binary  Expression,A  S  T  Return  Statement,,A  S  T  Return  Statement  jjt  Accept,0,0
13,get  Return  Type,Apex  X  S  S  From  U  R  L  Param  Rule,String,,get  First  Parent  Of  Type  get  Return  Type,A  S  T  Return  Statement,,A  S  T  Return  Statement  jjt  Accept,Apex  X  S  S  From  U  R  L  Param  Rule,url  parameter  method  html  escaping  js  escaping  jsinhtml  escaping  url  escaping  string  html  string  html  string  xml  string  ecmascript  integer  valueof  id  valueof  double  valueof  boolean  valueof  string  isempty  string  isblank  string  isnotblank  url  Parameter  Strings,Apex  X  S  S  From  U  R  L  Param  Rule  visit  visit  visit  visit  visit  visit  is  Escaping  Method  process  Inline  Method  Calls  find  Tainted  Variables  process  Escaping  Method  Calls  process  Variable  Assignments  process  Binary  Expression,1,1
14,is  Sharing  Present,Apex  Sharing  Violations  Rule,boolean,,is  Without  Sharing  get  Modifiers  is  With  Sharing  get  Modifiers  is  Inherited  Sharing  get  Modifiers,Apex  Sharing  Violations  Rule,local  Cache  Of  Reported  Nodes,Apex  Sharing  Violations  Rule  visit  check  For  Database  Methods  report  Violation  check  For  Sharing  Declaration,A  S  T  User  Class,qname,A  S  T  User  Class  jjt  Accept  get  Image  get  Qualified  Name  get  Type  Kind  has  Suppress  Warnings  Annotation  For  get  Modifiers  get  Super  Class  Name  get  Interface  Names,0,0
15,is  Sharing  Present,Apex  Sharing  Violations  Rule,boolean,,is  Without  Sharing  get  Modifiers  is  With  Sharing  get  Modifiers  is  Inherited  Sharing  get  Modifiers,A  S  T  User  Class,qname,A  S  T  User  Class  jjt  Accept  get  Image  get  Qualified  Name  get  Type  Kind  has  Suppress  Warnings  Annotation  For  get  Modifiers  get  Super  Class  Name  get  Interface  Names,Apex  Sharing  Violations  Rule,local  Cache  Of  Reported  Nodes,Apex  Sharing  Violations  Rule  visit  check  For  Database  Methods  report  Violation  check  For  Sharing  Declaration,1,1
16,validate  Literal  Presence,A  S  T  Method  Call  Expression  Object,void,,find  Descendants  Of  Type  add  Violation,Apex  X  S  S  From  Escape  False  Rule,add  error,Apex  X  S  S  From  Escape  False  Rule  visit  validate  Boolean  Parameter,A  S  T  Method  Call  Expression,,A  S  T  Method  Call  Expression  jjt  Accept  get  Method  Name  get  Full  Method  Name  get  Input  Parameters  Size  is  Last  Method  Name,0,0
17,validate  Literal  Presence,A  S  T  Method  Call  Expression  Object,void,,find  Descendants  Of  Type  add  Violation,A  S  T  Method  Call  Expression,,A  S  T  Method  Call  Expression  jjt  Accept  get  Method  Name  get  Full  Method  Name  get  Input  Parameters  Size  is  Last  Method  Name,Apex  X  S  S  From  Escape  False  Rule,add  error,Apex  X  S  S  From  Escape  False  Rule  visit  validate  Boolean  Parameter,1,0
18,is  Overridden  Method,Method  Naming  Conventions  Rule,boolean,,is  Override  get  Modifiers,Method  Naming  Conventions  Rule,descriptor  to  display  name  check  native  methods  descriptor  instance  Regex  static  Regex  native  Regex  junit  Regex  junit  Regex,Method  Naming  Conventions  Rule  is  Junit  Test  is  Junit  Test  visit  default  Convention  name  Extractor  default  Prop  kind  Display  Name,A  S  T  Method,,A  S  T  Method  jjt  Accept  get  Image  get  Canonical  Name  get  End  Line  get  End  Column  get  Qualified  Name  get  Signature  has  Suppress  Warnings  Annotation  For  is  Constructor  get  Modifiers  get  Return  Type  get  Arity,0,0
19,is  Overridden  Method,Method  Naming  Conventions  Rule,boolean,,is  Override  get  Modifiers,A  S  T  Method,,A  S  T  Method  jjt  Accept  get  Image  get  Canonical  Name  get  End  Line  get  End  Column  get  Qualified  Name  get  Signature  has  Suppress  Warnings  Annotation  For  is  Constructor  get  Modifiers  get  Return  Type  get  Arity,Method  Naming  Conventions  Rule,descriptor  to  display  name  check  native  methods  descriptor  instance  Regex  static  Regex  native  Regex  junit  Regex  junit  Regex,Method  Naming  Conventions  Rule  is  Junit  Test  is  Junit  Test  visit  default  Convention  name  Extractor  default  Prop  kind  Display  Name,1,1
22,get  Method  Nodes,A  S  T  User  Class,List  Apex  Node,,collect  flat  Map  stream  find  Children  Of  Type  equals  get  Image  stream  find  Children  Of  Type  of  to  List,Field  Declarations  Should  Be  At  Start  Rule,node  by  source  location  comparator  static  initializer  method  name,Field  Declarations  Should  Be  At  Start  Rule  visit,A  S  T  User  Class,qname,A  S  T  User  Class  jjt  Accept  get  Image  get  Qualified  Name  get  Type  Kind  has  Suppress  Warnings  Annotation  For  get  Modifiers  get  Super  Class  Name  get  Interface  Names  is  Sharing  Present,0,0
23,get  Method  Nodes,A  S  T  User  Class,List  Apex  Node,,collect  flat  Map  stream  find  Children  Of  Type  equals  get  Image  stream  find  Children  Of  Type  of  to  List,A  S  T  User  Class,qname,A  S  T  User  Class  jjt  Accept  get  Image  get  Qualified  Name  get  Type  Kind  has  Suppress  Warnings  Annotation  For  get  Modifiers  get  Super  Class  Name  get  Interface  Names  is  Sharing  Present,Field  Declarations  Should  Be  At  Start  Rule,node  by  source  location  comparator  static  initializer  method  name,Field  Declarations  Should  Be  At  Start  Rule  visit,1,0
24,check  For  Non  Existent  Annotation,Apex  Node  Object  Avoid  Non  Existent  Annotations  Rule,Object,,find  Children  Of  Type  is  Resolved  add  Violation  With  Message,Avoid  Non  Existent  Annotations  Rule,,visit  visit  visit  visit  visit  visit,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Web  Service  is  Global  is  Override,0,0
25,check  For  Non  Existent  Annotation,Apex  Node  Object  Avoid  Non  Existent  Annotations  Rule,Object,,find  Children  Of  Type  is  Resolved  add  Violation  With  Message,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Web  Service  is  Global  is  Override,Avoid  Non  Existent  Annotations  Rule,,visit  visit  visit  visit  visit  visit,1,1
26,parent  Not  Return,Avoid  Soql  In  Loops  Rule,boolean,,get  Parent,Avoid  Soql  In  Loops  Rule,,Avoid  Soql  In  Loops  Rule  visit  parent  Not  For  Each  inside  Loop,A  S  T  Soql  Expression,,A  S  T  Soql  Expression  jjt  Accept  get  Query  get  Canonical  Query,0,0
27,parent  Not  Return,Avoid  Soql  In  Loops  Rule,boolean,,get  Parent,A  S  T  Soql  Expression,,A  S  T  Soql  Expression  jjt  Accept  get  Query  get  Canonical  Query,Avoid  Soql  In  Loops  Rule,,Avoid  Soql  In  Loops  Rule  visit  parent  Not  For  Each  inside  Loop,1,1
28,parent  Not  For  Each,A  S  T  Soql  Expression,boolean,,get  Parent,Avoid  Soql  In  Loops  Rule,,Avoid  Soql  In  Loops  Rule  visit  inside  Loop,A  S  T  Soql  Expression,,A  S  T  Soql  Expression  jjt  Accept  get  Query  get  Canonical  Query  parent  Not  Return,0,0
29,parent  Not  For  Each,A  S  T  Soql  Expression,boolean,,get  Parent,A  S  T  Soql  Expression,,A  S  T  Soql  Expression  jjt  Accept  get  Query  get  Canonical  Query  parent  Not  Return,Avoid  Soql  In  Loops  Rule,,Avoid  Soql  In  Loops  Rule  visit  inside  Loop,1,0
30,inside  Loop,A  S  T  Soql  Expression,boolean,,get  Parent  get  Parent,Avoid  Soql  In  Loops  Rule,,Avoid  Soql  In  Loops  Rule  visit  parent  Not  For  Each,A  S  T  Soql  Expression,,A  S  T  Soql  Expression  jjt  Accept  get  Query  get  Canonical  Query  parent  Not  Return,0,0
31,inside  Loop,A  S  T  Soql  Expression,boolean,,get  Parent  get  Parent,A  S  T  Soql  Expression,,A  S  T  Soql  Expression  jjt  Accept  get  Query  get  Canonical  Query  parent  Not  Return,Avoid  Soql  In  Loops  Rule,,Avoid  Soql  In  Loops  Rule  visit  parent  Not  For  Each,1,0
32,parent  Not  Return,Avoid  Sosl  In  Loops  Rule,boolean,,get  Parent,Avoid  Sosl  In  Loops  Rule,,Avoid  Sosl  In  Loops  Rule  visit  parent  Not  For  Each  inside  Loop,A  S  T  Sosl  Expression,,A  S  T  Sosl  Expression  jjt  Accept,0,0
33,parent  Not  Return,Avoid  Sosl  In  Loops  Rule,boolean,,get  Parent,A  S  T  Sosl  Expression,,A  S  T  Sosl  Expression  jjt  Accept,Avoid  Sosl  In  Loops  Rule,,Avoid  Sosl  In  Loops  Rule  visit  parent  Not  For  Each  inside  Loop,1,1
34,parent  Not  For  Each,A  S  T  Sosl  Expression,boolean,,get  Parent,Avoid  Sosl  In  Loops  Rule,,Avoid  Sosl  In  Loops  Rule  visit  inside  Loop,A  S  T  Sosl  Expression,,A  S  T  Sosl  Expression  jjt  Accept  parent  Not  Return,0,0
35,parent  Not  For  Each,A  S  T  Sosl  Expression,boolean,,get  Parent,A  S  T  Sosl  Expression,,A  S  T  Sosl  Expression  jjt  Accept  parent  Not  Return,Avoid  Sosl  In  Loops  Rule,,Avoid  Sosl  In  Loops  Rule  visit  inside  Loop,1,0
36,inside  Loop,A  S  T  Sosl  Expression,boolean,,get  Parent  get  Parent,Avoid  Sosl  In  Loops  Rule,,Avoid  Sosl  In  Loops  Rule  visit  parent  Not  For  Each,A  S  T  Sosl  Expression,,A  S  T  Sosl  Expression  jjt  Accept  parent  Not  Return,0,0
37,inside  Loop,A  S  T  Sosl  Expression,boolean,,get  Parent  get  Parent,A  S  T  Sosl  Expression,,A  S  T  Sosl  Expression  jjt  Accept  parent  Not  Return,Avoid  Sosl  In  Loops  Rule,,Avoid  Sosl  In  Loops  Rule  visit  parent  Not  For  Each,1,0
38,is  Web  Service,A  S  T  Modifier  Node,boolean,,is  Web  Service,Avoid  Global  Modifier  Rule,,Avoid  Global  Modifier  Rule  visit  visit  check  For  Global  has  Web  Services  is  Global  has  Rest  Annotation,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Global  is  Override  check  For  Non  Existent  Annotation,0,0
39,is  Web  Service,A  S  T  Modifier  Node,boolean,,is  Web  Service,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Global  is  Override  check  For  Non  Existent  Annotation,Avoid  Global  Modifier  Rule,,Avoid  Global  Modifier  Rule  visit  visit  check  For  Global  has  Web  Services  is  Global  has  Rest  Annotation,1,0
40,is  Global,A  S  T  Modifier  Node,boolean,,is  Global,Avoid  Global  Modifier  Rule,,Avoid  Global  Modifier  Rule  visit  visit  check  For  Global  has  Web  Services  is  Web  Service  has  Rest  Annotation,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Web  Service  is  Override  check  For  Non  Existent  Annotation,0,0
41,is  Global,A  S  T  Modifier  Node,boolean,,is  Global,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Web  Service  is  Override  check  For  Non  Existent  Annotation,Avoid  Global  Modifier  Rule,,Avoid  Global  Modifier  Rule  visit  visit  check  For  Global  has  Web  Services  is  Web  Service  has  Rest  Annotation,1,0
42,has  Rest  Annotation,A  S  T  Modifier  Node,boolean,,find  Children  Of  Type  has  Image  Equal  To,Avoid  Global  Modifier  Rule,,Avoid  Global  Modifier  Rule  visit  visit  check  For  Global  has  Web  Services  is  Web  Service  is  Global,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Web  Service  is  Global  is  Override  check  For  Non  Existent  Annotation,0,0
43,has  Rest  Annotation,A  S  T  Modifier  Node,boolean,,find  Children  Of  Type  has  Image  Equal  To,A  S  T  Modifier  Node,,A  S  T  Modifier  Node  jjt  Accept  get  Modifiers  is  Public  is  Protected  is  Private  is  Abstract  is  Static  is  Final  is  Transient  is  Test  is  Test  Or  Test  Setup  is  With  Sharing  is  Without  Sharing  is  Inherited  Sharing  is  Web  Service  is  Global  is  Override  check  For  Non  Existent  Annotation,Avoid  Global  Modifier  Rule,,Avoid  Global  Modifier  Rule  visit  visit  check  For  Global  has  Web  Services  is  Web  Service  is  Global,1,0
44,set  Label  For,gui,String,,get  Mark  Count  iterator  has  Next  add  get  Filename  next  size  next  iterator  last  Index  Of  substring  format  size  set  Label,gui,renderer  sets  Language  Config  language  sets  default  cpd  minimum  length  language  configs  by  label  copy  key  stroke  delete  key  stroke  Column  Spec  label  alignment  width  sorter  match  Columns  Cancel  Listener  Go  Listener  Save  Listener  renderer  Browse  Listener  Alignment  Renderer  serial  Version  U  I  D  alignments  root  Directory  Field  minimum  Length  Field  encoding  Field  time  Field  phase  Label  tokenizing  Files  Bar  results  Text  Area  recurse  Checkbox  ignore  Identifiers  Checkbox  ignore  Literals  Checkbox  ignore  Annotations  Checkbox  ignore  Usings  Checkbox  language  Box  extension  Field  extension  Label  results  Table  go  Button  cancel  Button  progress  Panel  frame  trim  Leading  Whitespace  matches  Sorting  Table  Model  sort  Column  sort  Descending,render  render  render  render  language  For  can  Ignore  Identifiers  can  Ignore  Literals  can  Ignore  Annotations  can  Ignore  Usings  extensions  language  For  extensions  can  Ignore  Annotations  can  Ignore  Identifiers  can  Ignore  Literals  can  Ignore  Usings  language  For  extensions  Column  Spec  label  alignment  width  sorter  language  Config  For  action  Performed  action  Performed  run  Save  Listener  action  Performed  error  action  Performed  Alignment  Renderer  get  Table  Cell  Renderer  Component  add  Save  Options  To  gui  item  State  Changed  adjust  Language  Controls  For  make  Settings  Panel  action  Performed  make  Progress  Panel  make  Results  Panel  populate  Result  Area  copy  Match  List  Selections  To  Clipboard  delete  Matchlist  Selections  make  Match  List  value  Changed  action  Performed  action  Performed  mouse  Clicked  is  Legal  Path  set  Progress  Controls  go  create  Timer  action  Performed  format  Time  sort  Column  sort  Column  sort  Descending  sort  Descending  sort  table  Model  From  get  Value  At  get  Column  Count  get  Row  Count  is  Cell  Editable  get  Column  Class  get  Column  Name  sort  Column  sort  Column  sort  Descending  sort  Descending  sort  sort  On  Column  set  List  Data  From  phase  Update  get  Phase  Text  added  File  main,Match,token  Count  mark  Set  label  matches  comparator  lines  comparator  label  comparator  length  comparator,compare  compare  compare  compare  Match  Match  get  Mark  Count  get  Line  Count  get  Token  Count  get  Source  Code  Slice  iterator  compare  To  get  First  Mark  get  Second  Mark  to  String  get  Mark  Set  get  End  Index  set  Mark  Set  set  Label  get  Label  add  Token  Entry  get  Mark,0,0
