id,method-name,parametes-method,return-method,field-access,methods-method,contain-class-name,attributes-class,methods-class,target-class-name,attributes-class,methods-class,tag,move-tag
15,to  Object  Array,Logical  Type,t,,to  Internal  Conversion  Class  new  Instance  is  Null  At  get,Logical  Type,is  Nullable  type  Root,Logical  Type  is  Nullable  get  Type  Root  copy  copy  as  Serializable  String  as  Summary  String  supports  Input  Conversion  supports  Output  Conversion  get  Default  Conversion  get  Children  accept  to  String  equals  hash  Code  with  Nullability  conversion  Set  to  Java  Map,Binary  Array  Data,byte  array  base  offset  boolean  array  offset  short  array  offset  int  array  offset  long  array  offset  float  array  offset  double  array  offset  size  element  Offset,calculate  Header  In  Bytes  calculate  Fix  Length  Part  Size  Binary  Array  Data  assert  Index  Is  Valid  get  Element  Offset  size  point  To  is  Null  At  set  Null  At  set  Not  Null  At  get  Long  set  Long  set  Null  Long  get  Int  set  Int  set  Null  Int  get  String  get  Decimal  get  Timestamp  get  Raw  Value  get  Binary  get  Array  get  Map  get  Row  get  Boolean  set  Boolean  set  Null  Boolean  get  Byte  set  Byte  set  Null  Byte  get  Short  set  Short  set  Null  Short  get  Float  set  Float  set  Null  Float  get  Double  set  Double  set  Null  Double  set  Decimal  set  Timestamp  any  Null  check  No  Null  to  Boolean  Array  to  Byte  Array  to  Short  Array  to  Int  Array  to  Long  Array  to  Float  Array  to  Double  Array  copy  copy  hash  Code  from  Primitive  Array  from  Primitive  Array  from  Primitive  Array  from  Primitive  Array  from  Primitive  Array  from  Primitive  Array  from  Primitive  Array  from  Primitive  Array,1,0
16,instantiate  Structured  Builder,Logical  Type  Duplicator,Builder,,get  Object  Identifier  get  Implementation  Class  is  Present  is  Present  new  Builder  get  get  is  Present  new  Builder  get  is  Present  new  Builder  get,Logical  Type  Duplicator,,visit  visit  visit  visit  visit  visit  default  Method  duplicate  Structured  Attributes,Structured  Type,input  output  conversion  fallback  conversion  Structured  Attribute  name  type  description  Structured  Comparision  Builder  object  Identifier  implementation  Class  attributes  is  Nullable  is  Final  is  Instantiable  comparision  super  Type  description  attributes  is  Instantiable  comparision  super  Type  implementation  Class,Structured  Attribute  Structured  Attribute  get  Name  get  Type  get  Description  copy  equals  hash  Code  Builder  Builder  Builder  attributes  set  Nullable  description  set  Final  set  Instantiable  comparision  super  Type  build  Structured  Type  new  Builder  new  Builder  new  Builder  get  Attributes  is  Instantiable  get  Comparision  get  Super  Type  get  Implementation  Class  copy  as  Summary  String  supports  Input  Conversion  supports  Output  Conversion  get  Default  Conversion  get  Children  accept  equals  hash  Code,0,0
17,instantiate  Structured  Builder,Logical  Type  Duplicator,Builder,,get  Object  Identifier  get  Implementation  Class  is  Present  is  Present  new  Builder  get  get  is  Present  new  Builder  get  is  Present  new  Builder  get,Structured  Type,input  output  conversion  fallback  conversion  Structured  Attribute  name  type  description  Structured  Comparision  Builder  object  Identifier  implementation  Class  attributes  is  Nullable  is  Final  is  Instantiable  comparision  super  Type  description  attributes  is  Instantiable  comparision  super  Type  implementation  Class,Structured  Attribute  Structured  Attribute  get  Name  get  Type  get  Description  copy  equals  hash  Code  Builder  Builder  Builder  attributes  set  Nullable  description  set  Final  set  Instantiable  comparision  super  Type  build  Structured  Type  new  Builder  new  Builder  new  Builder  get  Attributes  is  Instantiable  get  Comparision  get  Super  Type  get  Implementation  Class  copy  as  Summary  String  supports  Input  Conversion  supports  Output  Conversion  get  Default  Conversion  get  Children  accept  equals  hash  Code,Logical  Type  Duplicator,,visit  visit  visit  visit  visit  visit  default  Method  duplicate  Structured  Attributes,1,1
18,duplicate  Structured  Attributes,Structured  Type,List  Structured  Attribute,,collect  map  stream  get  Attributes  is  Present  get  Description  get  Name  accept  get  Type  get  get  Description  get  Name  accept  get  Type  to  List,Logical  Type  Duplicator,,visit  visit  visit  visit  visit  visit  default  Method,Structured  Type,input  output  conversion  fallback  conversion  Structured  Attribute  name  type  description  Structured  Comparision  Builder  object  Identifier  implementation  Class  attributes  is  Nullable  is  Final  is  Instantiable  comparision  super  Type  description  attributes  is  Instantiable  comparision  super  Type  implementation  Class,instantiate  Structured  Builder  Structured  Attribute  Structured  Attribute  get  Name  get  Type  get  Description  copy  equals  hash  Code  Builder  Builder  Builder  attributes  set  Nullable  description  set  Final  set  Instantiable  comparision  super  Type  build  Structured  Type  new  Builder  new  Builder  new  Builder  get  Attributes  is  Instantiable  get  Comparision  get  Super  Type  get  Implementation  Class  copy  as  Summary  String  supports  Input  Conversion  supports  Output  Conversion  get  Default  Conversion  get  Children  accept  equals  hash  Code,0,0
19,duplicate  Structured  Attributes,Structured  Type,List  Structured  Attribute,,collect  map  stream  get  Attributes  is  Present  get  Description  get  Name  accept  get  Type  get  get  Description  get  Name  accept  get  Type  to  List,Structured  Type,input  output  conversion  fallback  conversion  Structured  Attribute  name  type  description  Structured  Comparision  Builder  object  Identifier  implementation  Class  attributes  is  Nullable  is  Final  is  Instantiable  comparision  super  Type  description  attributes  is  Instantiable  comparision  super  Type  implementation  Class,instantiate  Structured  Builder  Structured  Attribute  Structured  Attribute  get  Name  get  Type  get  Description  copy  equals  hash  Code  Builder  Builder  Builder  attributes  set  Nullable  description  set  Final  set  Instantiable  comparision  super  Type  build  Structured  Type  new  Builder  new  Builder  new  Builder  get  Attributes  is  Instantiable  get  Comparision  get  Super  Type  get  Implementation  Class  copy  as  Summary  String  supports  Input  Conversion  supports  Output  Conversion  get  Default  Conversion  get  Children  accept  equals  hash  Code,Logical  Type  Duplicator,,visit  visit  visit  visit  visit  visit  default  Method,1,0
20,closest  Bridging,Class  Data  Type  Extractor,Data  Type,,is  Assignable  From  get  Conversion  Class  get  Logical  Type  supports  Input  Conversion  supports  Output  Conversion  bridged  To,Data  Type  Extractor,type  Factory  context  Explanation,Data  Type  Extractor  extract  From  Type  extract  From  Type  extract  From  Generic  extract  From  Method  Parameter  extract  From  Method  Output  extract  Data  Type  With  Class  Context  extract  Data  Type  Or  Raw  extract  Data  Type  Or  Raw  With  Template  extract  Data  Type  Or  Error  extract  Array  Type  extract  Enforced  Raw  Type  check  For  Common  Errors  extract  Predefined  Type  extract  Map  Type  extract  Structured  Type  extract  Structured  Type  Fields  create  Structured  Type  Attributes  merge  Field  Template,Data  Type,logical  Type  conversion  Class,Data  Type  get  Logical  Type  get  Conversion  Class  get  Children  accept  to  String  equals  hash  Code  perform  Early  Class  Validation  ensure  Conversion  Class,0,0
21,closest  Bridging,Class  Data  Type  Extractor,Data  Type,,is  Assignable  From  get  Conversion  Class  get  Logical  Type  supports  Input  Conversion  supports  Output  Conversion  bridged  To,Data  Type,logical  Type  conversion  Class,Data  Type  get  Logical  Type  get  Conversion  Class  get  Children  accept  to  String  equals  hash  Code  perform  Early  Class  Validation  ensure  Conversion  Class,Data  Type  Extractor,type  Factory  context  Explanation,Data  Type  Extractor  extract  From  Type  extract  From  Type  extract  From  Generic  extract  From  Method  Parameter  extract  From  Method  Output  extract  Data  Type  With  Class  Context  extract  Data  Type  Or  Raw  extract  Data  Type  Or  Raw  With  Template  extract  Data  Type  Or  Error  extract  Array  Type  extract  Enforced  Raw  Type  check  For  Common  Errors  extract  Predefined  Type  extract  Map  Type  extract  Structured  Type  extract  Structured  Type  Fields  create  Structured  Type  Attributes  merge  Field  Template,1,1
22,put  Table  Schema,String  Descriptor  Properties,void,,check  Not  Null  check  Not  Null  get  Field  Names  get  Field  Data  Types  to  Array  map  stream  get  Table  Columns  or  Else  get  Expr  get  Field  Count  add  as  List  as  Serializable  String  get  Logical  Type  put  Indexed  Optional  Properties  as  List  is  Empty  get  Watermark  Specs  get  Watermark  Specs  add  as  List  get  Rowtime  Attribute  get  Watermark  Expr  as  Serializable  String  get  Logical  Type  get  Watermark  Expr  Output  Type  put  Indexed  Fixed  Properties  as  List,Descriptor  Properties,table  schema  name  table  schema  type  table  schema  data  type  table  schema  expr  partition  keys  partition  keys  name  watermark  watermark  rowtime  watermark  strategy  expr  watermark  strategy  data  type  empty  consumer  normalize  Keys  properties,Descriptor  Properties  Descriptor  Properties  put  Properties  put  Properties  put  Properties  With  Prefix  put  Class  put  String  put  Boolean  put  Long  put  Int  put  Character  put  Partition  Keys  put  Memory  Size  put  Indexed  Fixed  Properties  put  Indexed  Optional  Properties  put  Indexed  Variable  Properties  get  Optional  String  get  String  get  Optional  Character  get  Character  get  Optional  Class  get  Class  get  Optional  Big  Decimal  get  Big  Decimal  get  Optional  Boolean  get  Boolean  get  Optional  Byte  get  Byte  get  Optional  Double  get  Double  get  Optional  Float  get  Float  get  Optional  Int  get  Int  get  Optional  Long  get  Long  get  Optional  Short  get  Short  get  Optional  Type  get  Type  get  Optional  Data  Type  get  Data  Type  get  Optional  Table  Schema  get  Table  Schema  get  Partition  Keys  get  Optional  Memory  Size  get  Memory  Size  get  Optional  Duration  get  Duration  get  Fixed  Indexed  Properties  get  Variable  Indexed  Properties  get  Indexed  Property  get  Optional  Array  get  Array  is  Value  get  Properties  With  Prefix  validate  String  validate  String  validate  String  validate  Int  validate  Int  validate  Int  validate  Long  validate  Long  validate  Long  validate  Value  validate  Boolean  validate  Double  validate  Double  validate  Double  validate  Big  Decimal  validate  Big  Decimal  validate  Byte  validate  Byte  validate  Byte  validate  Float  validate  Float  validate  Float  validate  Short  validate  Short  validate  Short  validate  Fixed  Indexed  Properties  validate  Table  Schema  validate  Memory  Size  validate  Memory  Size  validate  Memory  Size  validate  Duration  validate  Duration  validate  Duration  validate  Enum  validate  Enum  Values  validate  Type  validate  Data  Type  validate  Array  validate  Array  validate  Prefix  Exclusion  validate  Exclusion  contains  Key  has  Prefix  as  Map  as  Prefixed  Map  without  Keys  to  String  equals  hash  Code  put  optional  Get  validate  Optional  exception  Supplier  extract  Max  Index  validate  Comparable  no  Validation  to  String  to  String  to  String,Table  Schema,atomic  type  field  name  columns  watermark  Specs  primary  Key  Builder  columns  watermark  Specs  primary  Key,Table  Schema  Table  Schema  copy  get  Field  Data  Types  get  Field  Types  get  Field  Data  Type  get  Field  Type  get  Field  Data  Type  get  Field  Type  get  Field  Count  get  Field  Names  get  Field  Name  get  Table  Column  get  Table  Column  get  Table  Columns  to  Row  Data  Type  to  Physical  Row  Data  Type  to  Row  Type  get  Watermark  Specs  get  Primary  Key  to  String  equals  hash  Code  from  Type  Info  builder  validate  Name  Type  Number  Equal  validate  Columns  And  Watermark  Specs  validate  Primary  Key  validate  And  Create  Name  To  Type  Mapping  Builder  field  field  add  fields  field  watermark  watermark  primary  Key  primary  Key  build,0,0
23,put  Table  Schema,String  Descriptor  Properties,void,,check  Not  Null  check  Not  Null  get  Field  Names  get  Field  Data  Types  to  Array  map  stream  get  Table  Columns  or  Else  get  Expr  get  Field  Count  add  as  List  as  Serializable  String  get  Logical  Type  put  Indexed  Optional  Properties  as  List  is  Empty  get  Watermark  Specs  get  Watermark  Specs  add  as  List  get  Rowtime  Attribute  get  Watermark  Expr  as  Serializable  String  get  Logical  Type  get  Watermark  Expr  Output  Type  put  Indexed  Fixed  Properties  as  List,Table  Schema,atomic  type  field  name  columns  watermark  Specs  primary  Key  Builder  columns  watermark  Specs  primary  Key,Table  Schema  Table  Schema  copy  get  Field  Data  Types  get  Field  Types  get  Field  Data  Type  get  Field  Type  get  Field  Data  Type  get  Field  Type  get  Field  Count  get  Field  Names  get  Field  Name  get  Table  Column  get  Table  Column  get  Table  Columns  to  Row  Data  Type  to  Physical  Row  Data  Type  to  Row  Type  get  Watermark  Specs  get  Primary  Key  to  String  equals  hash  Code  from  Type  Info  builder  validate  Name  Type  Number  Equal  validate  Columns  And  Watermark  Specs  validate  Primary  Key  validate  And  Create  Name  To  Type  Mapping  Builder  field  field  add  fields  field  watermark  watermark  primary  Key  primary  Key  build,Descriptor  Properties,table  schema  name  table  schema  type  table  schema  data  type  table  schema  expr  partition  keys  partition  keys  name  watermark  watermark  rowtime  watermark  strategy  expr  watermark  strategy  data  type  empty  consumer  normalize  Keys  properties,Descriptor  Properties  Descriptor  Properties  put  Properties  put  Properties  put  Properties  With  Prefix  put  Class  put  String  put  Boolean  put  Long  put  Int  put  Character  put  Partition  Keys  put  Memory  Size  put  Indexed  Fixed  Properties  put  Indexed  Optional  Properties  put  Indexed  Variable  Properties  get  Optional  String  get  String  get  Optional  Character  get  Character  get  Optional  Class  get  Class  get  Optional  Big  Decimal  get  Big  Decimal  get  Optional  Boolean  get  Boolean  get  Optional  Byte  get  Byte  get  Optional  Double  get  Double  get  Optional  Float  get  Float  get  Optional  Int  get  Int  get  Optional  Long  get  Long  get  Optional  Short  get  Short  get  Optional  Type  get  Type  get  Optional  Data  Type  get  Data  Type  get  Optional  Table  Schema  get  Table  Schema  get  Partition  Keys  get  Optional  Memory  Size  get  Memory  Size  get  Optional  Duration  get  Duration  get  Fixed  Indexed  Properties  get  Variable  Indexed  Properties  get  Indexed  Property  get  Optional  Array  get  Array  is  Value  get  Properties  With  Prefix  validate  String  validate  String  validate  String  validate  Int  validate  Int  validate  Int  validate  Long  validate  Long  validate  Long  validate  Value  validate  Boolean  validate  Double  validate  Double  validate  Double  validate  Big  Decimal  validate  Big  Decimal  validate  Byte  validate  Byte  validate  Byte  validate  Float  validate  Float  validate  Float  validate  Short  validate  Short  validate  Short  validate  Fixed  Indexed  Properties  validate  Table  Schema  validate  Memory  Size  validate  Memory  Size  validate  Memory  Size  validate  Duration  validate  Duration  validate  Duration  validate  Enum  validate  Enum  Values  validate  Type  validate  Data  Type  validate  Array  validate  Array  validate  Prefix  Exclusion  validate  Exclusion  contains  Key  has  Prefix  as  Map  as  Prefixed  Map  without  Keys  to  String  equals  hash  Code  put  optional  Get  validate  Optional  exception  Supplier  extract  Max  Index  validate  Comparable  no  Validation  to  String  to  String  to  String,1,1
24,return  Memory,Memory  Segment  Memory  Segment  Binary  Hash  Bucket  Area,void,,return  All  as  List  get  Owner  return  Page,Binary  Hash  Bucket  Area,log  bucket  size  bits  bucket  size  hash  code  len  pointer  len  record  bytes  header  count  offset  probed  flag  offset  header  forward  offset  bucket  header  length  num  entries  per  bucket  bucket  pointer  start  offset  bucket  forward  pointer  not  set  bucket  header  init  default  load  factor  table  estimated  Row  Count  load  Factor  spilling  Allowed  partition  size  buckets  num  Buckets  num  Buckets  Mask  overflow  Segments  num  Overflow  Segments  next  Overflow  Bucket  threshold  in  Re  Hash,Binary  Hash  Bucket  Area  Binary  Hash  Bucket  Area  Binary  Hash  Bucket  Area  set  New  Buckets  set  Partition  resize  re  Hash  init  Memory  Segment  insert  To  Bucket  find  Bucket  insert  To  Bucket  append  Record  And  Insert  find  First  Same  Build  Row  start  Lookup  free  Memory  free  Memory  build  Bloom  Filter  And  Free  build  Bloom  Filter  And  Free,Lazy  Memory  Segment  Pool,per  request  memory  size  owner  memory  Manager  cache  Pages  max  Pages  per  Request  Pages  page  Usage,Lazy  Memory  Segment  Pool  page  Size  return  All  return  Page  next  Segment  free  Pages  close  clean  Cache,0,0
